,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D2_5,0.0,0.0003633674337664278,0.011105829889392899,0.008587368215904556,0.005332518353133809,0.0,0.017855344093191974,0.0,0.014432317152921339,8.182756395580921e-20,0.009426212298667884,0.0,0.005332518353133809,0.020929301823547946,0.0,0.0,0.038891546916276595,0.017651210793567396,0.0,0.0,0.005043181322277502,0.0,0.02961768410025247,0.009345630817973847,0.004205545720574462,0.013854817939968301,0.0,0.0,0.0,0.014856163808847033,0.0,0.0,0.0055864604239399505,0.002418136947404799,0.0034523940353453192,0.03162857519424483,0.0,0.0,0.0018879950580565964,0.00942251789836425,0.026997754838349767,0.0023637326413993285,0.0,0.01774474987761774,0.0,0.0,0.02658722414416693,0.01484061695357201,0.01891720746945962,0.05354417723289968,0.0,0.0,0.0,0.0,0.0,0.0,0.026152966572584455,0.02678189043987521,0.0,0.0005528046071845513,0.0005528046071845513,0.004158576888544761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014389808985206778,0.0,0.008979870586475702,0.0,0.0,0.0,0.008029200879991002,0.008587368215904551,8.182756395580921e-20,0.0004469397177345644,1.2546893139890748e-18,8.182756395580921e-20,0.0067872262458775765,0.0,0.006787226245877576,0.011765920807840655,0.0,0.0,0.004574989148536827,0.0,0.027363374597895167,0.02250025400558127,0.012131278194150052,0.00847410435474018,0.028339159093287776,0.012873945194587452,0.0029464619775087264,0.007487341042092732,0.0,0.0,0.02399749366849908,0.0,0.008153499835449158,0.03149411624175889,0.025422325750987972,0.012181685532564084,0.0,0.018134977035017225,0.003929584137080808,0.012661755652294472,0.0,0.013509958515177696,0.0,0.0,0.0,0.004160647256380056,0.0,0.0,0.0019860689571120304,0.000480168185362787,0.0,0.0,0.051927681979894946,0.004142132558681163,0.02451770220838207,0.01816538559071674,0.00263946310899717,0.033749500853885776,0.015860238774876717
LFQ intensity D2_6,0.0,0.0,0.009564332700970386,0.008978624995649463,0.00629026852557651,0.0,0.024392352569058962,0.0,0.01154646133199205,0.0012657672647571803,0.008291620899982977,0.0,0.00629026852557651,0.022925075527112503,0.0,0.00106896258590579,0.0384376352602644,0.01155095182062754,0.0,0.0,0.006866338056090685,0.0,0.010107454971214208,0.010421442480700344,0.0,0.007236060944468468,0.0,0.0,0.0,0.013005022874313312,0.0,0.0,0.0,0.003104219551469007,0.007217726819808567,0.02593295817188529,0.0,0.0,0.006109670355143068,0.00901751504842282,0.03448920332716576,0.0,0.0,0.01647909189858158,0.0,0.0,0.02180879307139466,0.017871431284840283,0.0,0.053077409189615024,0.0,0.0,0.0,0.0,0.0,0.0,0.026962485385526275,0.02863678653248998,1.0963407224840363e-19,0.0016081548058138717,0.0016081548058138717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021541600695236206,0.0,0.009373029362769536,0.0,0.0,0.0,0.004612278135813226,0.00897862499564946,0.0,0.000793325706888859,0.0,1.0963407224840363e-19,0.004910601213788765,0.0,0.004910601213788766,0.015959087779655923,0.0,0.0,0.0016731860124431354,0.0,0.028351634259105363,0.028762411494898516,0.016117325146628902,0.00255868742837538,0.026961738424415613,0.013040571880494957,0.0,0.025573778706685212,0.0,0.0,0.011635826271751432,0.0,0.01169394181082947,0.03720509065924219,0.025620872162217558,0.019966832155914983,0.0,0.017563625715382124,0.0037022382728138462,0.018468343205605902,0.0,0.010359426801872136,0.0,0.0,0.0,0.0,0.014732900430017331,0.0,0.006997525205039019,0.0,0.0,0.0,0.044304274566335775,0.00982158454064287,0.03744775906314507,0.0,0.0,0.04409881663912458,0.020100218461196504
LFQ intensity D2_7,0.0,0.0,0.01928111458661772,0.009011094981680115,0.003913149499700243,0.0,0.02270208705633484,0.0,0.012044294683786807,0.0,0.0059923186936778295,0.0,0.003913149499700243,0.020775425391347687,9.44842041237177e-20,0.0,0.036054362275472554,0.01579080665440487,0.0,0.0,0.004801161482105549,0.0,0.009955141229220433,0.009249567335949999,0.0,0.01377672459329512,0.0,0.0,0.0,0.014423589042393442,0.0,0.0,0.0,0.008772008931144255,0.006316088639063689,0.02458093461884181,0.0,0.0,0.0019544965379435925,0.0077760852800862704,0.03405932270181558,0.0,0.0,0.014870631363490348,0.0,0.0,0.024368336326845395,0.0145330930515174,0.020435754141132814,0.055394664823637085,0.0,0.0,0.0,0.0,0.0003782718803055802,0.0,0.023725417744728226,0.02607781166695657,0.0,0.0007261897498475774,0.0007261897498475774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02042824185526834,0.0,0.009399552512368637,0.0,0.0,0.0,0.0056506594911386,0.009011094981680113,9.44842041237177e-20,0.0009466100787110683,2.1596389513992618e-19,0.0,0.007444273662142034,0.0,0.0074442736621420326,0.017592820027643685,0.0,0.0,0.0023125322069882524,0.0,0.02127133287389793,0.03727465671967041,0.015850216703876593,0.005730041250593215,0.031851583857016204,0.01207316350271917,0.0,0.016321631786533994,0.0,0.0,0.016843352219336603,0.0,0.011608945861984606,0.025354497881143457,0.02670789104746683,0.017939658755302103,0.0,0.01953071954683432,0.004871639546842204,0.0,0.0,0.0028449657131614896,0.0,0.0,0.0,0.0,0.012259903637242045,0.0,0.005967382918904176,0.0,0.0,0.0,0.050619343405599676,0.006788072334509772,0.029068461523578035,0.018707400304084344,0.002372652627031327,0.04230389888880418,0.019229244402893413
LFQ intensity D2_8,0.0,0.0,0.016004226532290722,0.0073248873688720635,0.005209974016942272,0.0,0.012017207193637977,0.0,0.01310562163608707,4.843163149432398e-19,0.007856921330098868,0.0,0.005209974016942272,0.020980682997964406,0.0,0.0,0.0384046101948326,0.01670024118394602,0.0,0.0,0.004327018798423896,0.0,0.010505976825980255,0.009761362279482638,0.00178872350907497,0.014471136284155781,0.0,0.0,0.0,0.022861907186209184,0.0,0.0,0.0,0.0,0.01249666839836941,0.029418752687024492,0.0,0.0,0.001971980715107984,0.010476260858907986,0.034271688066792635,0.0,0.0,0.01436585914983362,0.0,0.0,0.02804390071123928,0.00774717373167745,0.02156650061357131,0.059193917462422654,0.0,0.0,0.0,0.0,0.0,0.0,0.021701289932959337,0.02634678438207371,4.843163149432398e-19,0.0017833908399763048,0.0017833908399763048,0.0034835723755725504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01857970060502372,0.0,0.007734882975577386,0.0,0.0,0.0,0.005476149922824874,0.007324887368872059,0.0,0.007214274353094181,0.0,4.843163149432398e-19,0.008234655130721628,0.0,0.008234655130721627,0.018566261920177643,0.0,0.0,0.002831109145155225,0.0,0.020749170682541618,0.023509328280793048,0.014681513215867257,0.0030888697303231905,0.029026550454405095,0.01738326598075503,0.0,0.01615789543127315,0.0,0.0,0.006961109681134931,0.0,0.012951008070508698,0.02664422930675319,0.025726885051849713,0.02039269798723779,0.0,0.020086378246932293,0.004716862662628585,0.0,0.0,0.010767883529619438,0.0,0.0,0.0,0.005157218905261697,0.0,0.0,0.0058955684181327276,0.0008668987706075261,0.0,0.0,0.05347450262559768,0.006286844935870665,0.028960579043892314,0.018758217232879442,0.0017757533665316491,0.041808092061522265,0.018794497654466617
LFQ intensity D2_9,0.0,0.0,0.011726250068719898,0.008905546618869702,0.00599181866145265,0.0,0.02356049412579559,0.0,0.014507322299738168,0.00036060227963951897,0.008069453174790799,0.0,0.00599181866145265,0.021629149551838305,0.0,0.0,0.04021655866110523,0.0163716213460659,0.0,0.0,0.008354803464898147,0.0,0.0,0.010262334968986939,2.8261963826117176e-19,0.010994546940767824,0.0,0.0,0.0,0.017133852629295197,0.0,0.00014694964375792436,0.0001487561022130714,0.0005396568680824177,0.013538284164024236,0.02716663068170655,0.0,0.0,0.005079930279566292,0.009346603853126603,0.038172084508445836,0.0017753400287829693,0.0,0.01772425152451282,0.0,0.0,0.024725189455232253,0.013891214118517866,0.00981333922506953,0.05303360383426656,0.0,0.0,0.0,0.0,0.0,0.0,0.023468247102937063,0.026853105309215655,2.331612015654667e-19,0.0005487876934624832,0.0005487876934624832,0.0034557872370781424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016649262667459194,0.0,0.009312239046944238,0.0,0.0,0.0,0.01154690735445266,0.008905546618869695,0.0,0.00047069911298765486,0.0,2.331612015654667e-19,0.00927759709563498,0.0,0.009277597095634978,0.018418176534499228,0.0,0.0,0.004298456286404315,0.0,0.02094033617148404,0.03670756527558155,0.013222976492788963,0.005706923165049935,0.03205032920134805,0.014013663024615078,0.0019163680767977783,0.002644930902827973,0.0,0.0,0.025856502580625943,0.0,0.012268437896329762,0.029495880151964787,0.020923565036438403,0.016452094616876432,0.01074795244241859,0.014720403417850322,0.0,0.005598561310110785,0.0,0.0056912154031753745,0.0,0.0,0.0,0.004494992268042829,7.065490956529294e-20,0.0,0.007431631679898363,0.019476482144859877,0.0,0.0,0.034506886400906864,0.005961733510003248,0.024002671411802883,0.02040595449693108,0.0,0.03413608767266481,0.01841665065884221
LFQ intensity D3_1,0.0,0.0,0.011505936711543591,0.007640502667476786,0.004863547250314559,0.0,0.01972137319495791,0.0,0.014206647788569341,0.0,0.006474264735334576,0.0,0.004863547250314559,0.023149137608755685,0.0,0.0,0.03978983485622948,0.017028915787853944,0.0,0.0,0.005482261023476204,0.0,0.0,0.009741406511685981,0.0,0.011446144083338387,0.0,0.0,0.0,0.010732596179968438,0.0,0.0,0.0001496455709142098,0.0,0.0036568221044226985,0.020009367940136972,0.0,0.0,0.005625669637774247,0.011581945252337265,0.05263141817587081,0.0,0.0,0.015762757951589483,0.0,0.0,0.02155422708783353,0.009626921766996022,0.02152241085784783,0.06320841384214258,0.0,0.0,0.0,0.0,0.0020167022480817223,0.0,0.017387500988990105,0.033127524505954575,0.0,0.0005492055751219336,0.0005492055751219336,0.0034764506891276224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02032013632453861,0.0,0.007640348680092659,0.0,0.0,0.0,0.00869834227852201,0.007640502667476778,7.107738185183819e-20,0.007525123549744534,1.9901666918514694e-19,0.0,0.01126045299562787,0.0,0.01126045299562787,0.0206346554713769,0.0,0.0,0.003940932568242308,0.0,0.004962078954176336,0.027383051551587535,0.010946537542443258,0.007080529226121206,0.030248683185632806,0.01213403342816561,0.001612934630974954,0.005980337229114911,0.0,0.0,0.010035832573669462,0.0,0.014805407252141614,0.027099137309414878,0.025699348810792992,0.02359618630942352,0.0035942059346415556,0.016864850835680793,0.0035119031242493745,0.0,0.0,0.0005977847788196428,0.0,0.0,0.0,0.0,0.008513019381028145,0.0,0.010750914982685536,0.0,0.0,0.0,0.03828556534860522,0.009308683569462484,0.035091403651102006,0.026869336666270876,0.0,0.048932690338055584,0.02809229043440714
LFQ intensity D3_10,0.0,0.0,0.017882560029883438,0.008618780555039826,0.0036920242753801904,0.0,0.01798498132494873,0.0,0.007169974446722416,2.9344360790969576e-19,0.009983230525328794,0.0,0.0036920242753801904,0.022093422495783208,0.0,0.0,0.03889152485365576,0.01785861888495062,0.0,0.0,0.007492393053013331,0.0,0.003108700895367956,0.010054371019401197,0.0,0.010994048723231434,0.0,0.0,0.0,0.020592170701436638,0.0,0.0,0.014436605350249328,0.0,0.010218655004730544,0.02629406379220973,0.0,0.0,0.004711413378043879,0.007165415397271539,0.04075371428584453,0.0036770771912826884,0.0,0.013425667485932291,0.0,0.0,0.019480292782860054,0.01153312431954129,0.022213866522991326,0.053130359509023985,0.0,0.0,0.0,0.0,0.002081493325789219,0.0,0.01896314929149891,0.025824545461235946,2.9344360790969576e-19,0.0003893688012160884,0.0003893688012160884,0.01459892430244029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01530361526545159,0.0,0.008690076452533321,0.0,0.0,0.0,0.009842677536965746,0.008618780555039817,2.347548863277566e-19,0.0,0.0,2.9344360790969576e-19,0.013325887709241297,0.0,0.013325887709241296,0.015989877123417713,0.0,0.0,0.007276292688161303,0.0,0.00620243078737904,0.0,0.011371119233370443,0.0097016443225831,0.0312482697026383,0.009096406451482042,7.535507683953684e-06,0.00617246896026027,0.0,0.0,0.01763911395686564,0.0,0.010642688249322563,0.031823809262810726,0.03164957287258948,0.019107174718432884,0.0,0.01678873608747538,0.002837747882548487,0.013767674474838355,0.0,0.01473492957262821,0.0,0.0,0.0,0.004667144706489744,5.281984942374524e-19,0.0,0.009873773830611263,0.0,0.0,0.0,0.04419950804777962,0.0046225825070102386,0.03157426750219535,0.021307457198264615,0.001131952961912926,0.046186825556701006,0.0218761395431728
LFQ intensity D3_11,0.0,0.0,0.017408753923862624,0.005108302461773167,0.0038713971953724473,0.0,0.017952144026375308,0.0,0.008781991838033788,0.0,0.005139685744085237,0.0,0.0038713971953724473,0.0207088959998948,0.0,0.0,0.04047269753664617,0.016804910603046345,0.0,0.0,0.005696474476771319,0.0,0.0029694887116230276,0.00960412154449086,0.0,0.01064701060167722,0.004035837644294799,0.0,0.0,0.015303080232328072,0.0,0.0,0.0037990139998239575,0.006411219317996762,0.009708802715917321,0.01988130108429064,0.0,0.0,0.0046944861482584805,0.008776407782558513,0.05199353487581983,0.001952772284604108,0.0,0.011973118646090861,0.0,0.0,0.017422598685763062,0.013784035171412115,0.02023890518591779,0.0492650598647404,0.0,0.0,0.0,0.0,0.001988281002993738,0.0,0.01544238624240323,0.03311520757636832,0.0,0.0013942792152110669,0.0013942792152110669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167783294104002,0.0,0.005108199508581779,0.0,0.0,0.0,0.005936050244477057,0.005108302461773164,0.0,0.013263482130062386,4.765147139832743e-19,0.0,0.011337701728363752,0.0,0.01133770172836375,0.018492423779629903,0.0,0.0,0.008764894725695657,0.0,0.008384478895537272,0.005479122531704914,0.011392115153300039,0.0,0.03184374381927996,0.01434324897760303,0.0,0.009946592245390911,0.0,0.0,0.017932652359949425,0.0,0.008210495985745482,0.03195907033729261,0.027021789126894187,0.022240644324789286,0.0,0.020115266582095573,0.005619574717321686,0.0,0.0,0.030630361416823057,0.0,0.0,0.0,0.0034001596454406114,0.0,0.0,0.011000356468274807,0.0,0.0,0.0,0.0475307507851621,0.004860793912381721,0.031476286617793926,0.023989530012462273,0.00047106943629225066,0.04671987060775388,0.027693061572334466
LFQ intensity D3_2,0.0,0.0,0.01870744382355507,0.009110612893312222,0.006212852878825547,0.0,0.014955647544817626,0.0,0.009083075656575026,0.0,0.005771333362035828,0.0,0.006212852878825547,0.019595146934439717,0.0,0.001002964310742295,0.044007831601652975,0.01549125448816035,0.0,0.0,0.0,0.0,0.0,0.01051994020038042,2.552628576551116e-19,0.015684697762458,0.0,0.0,0.0,0.02838582445008766,0.0,0.0,0.010659254564892622,0.002235445267412153,0.013586462885900263,0.02250075859083561,0.0,0.0,0.004538662133547759,0.0046499183733089864,0.054218120566972984,0.0,0.0,0.01367310351840939,0.0,0.0,0.015695384426563253,0.025690723218632326,0.021470621783631426,0.05694838541714074,0.0,0.0,0.0,0.0,0.009662491424875694,0.0,0.017825830963104024,0.0251284761561844,0.0,0.003939038325249743,0.003939038325249743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020222393698489268,0.0,0.009518749124435337,0.0,0.0,0.0,0.007453879747285956,0.009110612893312218,0.0,0.0006431301573999393,1.8435650830646946e-19,0.0,0.015752575926202078,0.0,0.01575257592620207,0.019228272505724012,0.0,0.0,0.008984760028499645,0.0,0.011257875050045829,0.0,0.013199614820964049,0.009503115106518042,0.03258988984164302,0.009080831724486087,0.0,0.005398767962262683,0.0,0.0,0.010410557876254141,0.0,0.006073810226924366,0.03181023442801324,0.022261406770240497,0.01396860953092671,0.0,0.0173627396367508,0.007241671056112896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014047389092833318,0.0,0.008845418465695361,0.010907439067879094,0.0,0.0,0.03932228646703535,0.00964639801934138,0.030152766600360523,0.02779078713143113,0.0,0.04874845959621578,0.01525243697628571
LFQ intensity D3_3,0.0,0.0,0.00885916014570837,0.009308575467591286,0.0039227260313740245,0.0,0.019829596104101937,0.0,0.012343612174405518,0.0,0.006626607809735439,0.0,0.0039227260313740245,0.022476389560370073,0.0,0.0009500525021225888,0.041072983202042196,0.01588324196993552,0.0,0.0,0.0034701522587104287,0.0,0.0,0.009907789773557907,0.0,0.011265853023598275,0.0,0.0,0.0,0.017243803326382128,0.0,0.0,0.0001522015178591957,0.0007163296365692812,0.008290162123985407,0.022327477739958277,0.0,0.0,0.005219835230718594,0.012335763452108982,0.05486374524704958,0.0,0.0,0.01288411550251931,0.0,0.0,0.014320333684622178,0.014172820107194936,0.021890013720697325,0.050822748760565487,0.0,0.0,0.0,0.0,0.002051147530480895,0.0,0.015491245041428117,0.03567095529000835,0.0,0.0006138591182246896,0.0006138591182246896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015701621933891734,0.0,0.00930838786171656,0.0,0.0,0.0,0.010832798967604407,0.00930857546759128,0.0,0.0006753928594815157,0.0,0.0,0.013392770557272398,0.0,0.013392770557272397,0.018888251142143788,0.0,0.0,0.004558574016589729,0.0,0.0022241248062487475,0.020218432649642463,0.011227732033865888,0.01212948116291696,0.03026439530550276,0.008134899425727482,0.0009557960799210843,0.006082481412717209,0.0,0.0,0.01767783348790991,0.0,0.011378775764993087,0.027700284962014154,0.028446025744512955,0.023783142839311912,0.0,0.020208296705576983,0.004181005251052392,0.0,0.0,0.021514046741574703,0.0,0.0,0.0,0.0,0.00650400464099909,0.0,0.009314258052103869,0.001056913428602964,0.0,0.0,0.04366527983616576,0.0046639430529193,0.03410928649597009,0.026959182342521818,0.0,0.04584842879770549,0.02617292341273409
LFQ intensity D3_4,0.0,0.0,0.017753374088013196,0.00870475546674554,0.004064174644675045,0.0,0.018119020606015734,0.0,0.01398860809099127,0.0,0.006857230852340637,0.0,0.004064174644675045,0.023954363108044597,0.0,0.0,0.039405184871397575,0.017073098347469583,0.0,0.0,0.0039046549250727042,0.0,0.02163546291906398,0.009552204122921267,0.0,0.009054629726236526,0.0,0.0,0.0,0.00708698488813364,0.0,0.0,0.00014673908102991518,0.002806363759487725,0.008526172715861547,0.025977955005884994,0.0,0.0,0.0026191380359924,0.012144627716060655,0.04165297876445048,0.0,0.0,0.013255795945669913,0.0,0.0,0.02415405974481408,0.0072052056290556835,0.021104392007962516,0.05472770329626805,0.0,0.0,0.0,0.0,0.0,0.0,0.01383340881130985,0.03822241291392898,0.0,0.0006141594375697622,0.0006141594375697622,0.008692891733287229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014969655870199309,0.0,0.008704580030313913,0.0,0.0,0.0,0.012839586078736392,0.008704755466745534,0.0,0.00038548682914705466,3.6242378629994864e-19,0.0,0.011075579725554341,0.0,0.01107557972555434,0.017089410441053964,0.0,0.0,0.006460370453575963,0.0,0.0,0.002486066306670749,0.01027002057048585,0.00724857063165891,0.031408752478300606,0.013092519121877396,0.002354262198718499,0.007754643598253442,0.0,0.0,0.01675812606659557,0.0,0.010913258655293556,0.028280183755339694,0.027411869064484087,0.020942302525455002,0.0,0.022116705013327975,0.00667373694100113,0.011804658995313277,0.0,0.014934485867091942,0.0,0.0,0.0,0.0022649700034694086,0.0,0.0,0.013945325501872746,0.0,0.0,0.0,0.04755714492523718,0.0031081469973748142,0.03202561665558151,0.024651510957431972,0.0,0.04064085271325891,0.028535180497025116
LFQ intensity D3_5,0.0,0.0,0.008547637149747777,0.007352970162937646,0.004883619296367335,0.0,0.017679826239356673,0.0,0.013890890388311244,0.0,0.010413197452951167,0.0,0.004883619296367335,0.022311363148604366,0.0,0.0,0.03903680234209045,0.021515694174995454,0.0,0.0,0.00462457981512588,0.0,0.004882875529704382,0.010479676253896236,4.434918211607269e-19,0.01040293040487603,0.004192399510522109,0.0,0.0,0.013930063380310725,0.0,0.0,0.012820981090650446,0.0,0.004113840099844941,0.022852063384758956,0.0,0.0,0.0035000452157689698,0.01388205782458767,0.0575149634412613,0.0,0.0,0.011819212657343734,0.0,0.0,0.01580418909327443,0.011948149056714007,0.023153524875798456,0.058409811091125176,0.0,0.0,0.0,0.0,0.002169541599054275,0.0,0.013450076792018142,0.038690855103345426,0.0,0.0012967087292160432,0.0012967087292160432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018265748589380883,0.0,0.007352821970509708,0.0,0.0,0.0,0.01355907778494775,0.007352970162937642,0.0,0.007241933069302091,4.587846425800624e-19,0.0,0.013903545863904772,0.0,0.01390354586390477,0.017658734901168337,0.0,0.0,0.005647457023143594,0.0,0.002775861559944861,0.010005958844861848,0.011166369095851737,0.0,0.03140269942826634,0.01979111430393951,0.0,0.0,0.0,0.0,0.01768106028390915,0.0,0.011745217897961525,0.031370258665235705,0.029068273051554468,0.019006582640261234,0.00026869735695433207,0.02207524032345588,0.005071397090986693,0.0,0.0,0.004316755479004185,0.0,0.0,0.0,0.0054701856842331595,0.0,0.0,0.011259551205703964,0.0003176623480365392,0.0,0.0,0.04489942821701238,0.003663219706535774,0.02821127880837229,0.021199313793000465,0.0010784594689588118,0.04417469098589355,0.027344015200723108
LFQ intensity D3_6,0.0,0.0,0.0,0.00720980366389199,0.005010538043364013,0.0,0.02014421551309606,0.0,0.012351708249228745,0.0,0.006040317095232466,0.0,0.005010538043364013,0.02276854759902395,0.0,0.0,0.0373508628453355,0.018037888969802924,0.0,0.0,0.002052955282758585,0.0,0.0176896024756419,0.010258418884985838,9.631289774046294e-20,0.010783342865979498,0.0,0.0,0.0,0.019944523394994605,0.0,0.001697637078748838,0.0038241444465881838,0.0,0.0087019070314813,0.025783912882844956,0.0,0.0,0.005050683453501028,0.012343854379019092,0.05527071814487331,0.0,0.0,0.011876340648594469,0.0,0.0,0.019832388916104303,0.008317704240837179,0.020831277747410233,0.05426004754561726,0.0,0.0,0.0,0.0,0.009252968010527307,0.0,0.014006175946222499,0.04611397860487393,0.0,0.00014075006280932068,0.00014075006280932068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017249179728813967,0.0,0.0072096583568546655,0.0,0.0,0.0,0.004986978814449772,0.007209803663891987,0.0,0.007100928525440225,0.0,0.0,0.01593080256672816,0.0,0.015930802566728155,0.02041306756718124,0.0,0.0,0.0049366527863418915,0.0,0.010922642314529177,0.005866031906064956,0.012428726235595343,0.01013979850409358,0.025300896111151428,0.006608569637683321,0.0,0.008010702715821364,0.0,0.0,0.01579359134028133,0.0,0.012120376088328414,0.029736185556160696,0.019680050080394647,0.016757440493872268,0.003193258957287817,0.01428966103601459,0.0049137763399624565,0.0,0.0,0.0,0.0,0.0,0.0,0.004981404324450166,2.476617370469047e-19,0.0,0.007291670885570956,0.021095229049228163,0.0,0.0,0.040649923341682305,0.012882891354443904,0.028619189379632932,0.024207815170188038,0.0013024471989171833,0.04830995795217057,0.02183138732048166
LFQ intensity D3_7,0.0,0.0,0.017720082344937712,0.008270289912172619,0.0036987797392087503,0.0,0.018186779736232516,0.0,0.014184357841371273,0.0,0.0084803838938825,0.0,0.0036987797392087503,0.021982454026602313,0.0,0.0,0.04120001855962677,0.020260013982363174,0.0,0.0,0.0019931917086445953,0.0,0.023562386359502016,0.009295428413094478,0.0,0.010503104850030595,0.0,0.0,0.0,0.01578533496280685,0.0,0.0,0.007710261265522784,0.0,0.009207865786006915,0.02330463275669386,0.0,0.0,0.004808464335826461,0.011679419246818026,0.042692597794993944,0.018760174745905394,0.0,0.013586887194334717,0.0,0.0,0.01953866804536397,0.00825826697365807,0.020537078415353658,0.053256551227043675,0.0,0.0,0.0,0.0,0.0019243742015161757,0.0,0.014849820880119132,0.032812164855095895,0.0,0.0004577777948001792,0.0004577777948001792,0.00910756834772736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01627984218533281,0.0,0.008270123231999207,0.0,0.0,0.0,0.010369464509420391,0.008270289912172615,0.0,0.00017768137000921062,0.0,0.0,0.011068209898555177,0.0,0.011068209898555175,0.01656708627593703,0.0,0.0,0.004381825721040222,0.0,0.00597898855661253,0.0,0.010625554902981765,0.0060068074154284645,0.027788060116167006,0.008711954378095878,0.0,0.009309834370551821,0.0,0.0,0.010369506607827235,0.0,0.01150508874856887,0.027600128578147896,0.024959054719223054,0.022328536678851877,0.0,0.02084791351447169,0.00510125922403723,0.014416049298656025,0.0,0.0027575650508161013,0.0,0.0,0.0,0.004030025381975116,0.0,0.0,0.010542857710933988,0.0,0.0,0.0,0.04744554492824066,0.008327081942061883,0.03055289374546339,0.023382444527992496,0.0,0.04165578415200266,0.02753259471660522
