,ADF,ADL,AFD,AIA,AIB,AIZ,AS,ASE,ASG,ASH,ASK,AVA,AVB,AVD,AVE,AVF,AVJ,AVK,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M1,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid sheath,Phasmid socket,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIR,RIS,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VC_4_5,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D4_8,0.0,0.010598620312613783,0.0,0.0,0.004491644285156733,0.0012295758243257063,0.013397547517867914,0.0,0.017596977072306032,0.00909403115053258,0.0,0.0,0.00391339664489837,0.0032455497128616962,0.0015795404413248989,2.020743440351904e-19,0.0,0.0,0.0,0.0,0.0008194475569786415,0.01216901059269107,0.0,0.0,0.007770842505463804,0.0,0.0,0.0,0.0030000824573027376,0.0225717120856756,0.013343771374310628,0.014510691616455143,0.015421866318295462,0.0,0.0,0.009825283018809142,0.00471853472385748,0.005224607093596159,0.0,0.0,0.0,0.00046915691984991003,0.0028459193451165453,0.005826788636727823,0.013056885315198745,0.0,0.000739108306089603,0.0143363123124028,0.0,0.0,0.019894450622114916,0.0,0.0,0.0015522989258302553,0.008725000987093955,0.023251849389746164,0.0,0.0,0.026275813707588684,0.0,0.0,0.014257511541619826,0.0,0.0211381470769486,0.04379218852315385,0.0,0.02740337661667214,0.0,0.0,0.0,0.0,0.02335284572306861,0.0,0.02210151605327153,0.020297656148597503,0.0,0.0,0.006325615853198875,0.0,0.0,0.0042382178727054885,0.0,0.0,0.0,0.018547653093812733,0.0,0.0,0.0,0.016348436857680358,0.004241708943957979,0.0,0.0037008914232481488,0.0,0.0,0.0,0.0,0.0,0.0073303060847746395,0.004241708943957978,0.008776936970326287,0.0,0.0,0.014375130665930734,0.02227720812683601,0.01178623032957496,0.004771297807414888,0.0,0.010682935078268254,0.0,0.009857983376823653,0.01309007218242304,0.001986324539912256,0.005456958122668702,0.0,0.0,0.0,0.0,0.022158452452190575,0.0,0.0,0.025819757563606688,0.0,0.024339177046595096,0.013855421095698702,0.0,0.0027189569330085717,0.0,0.0,0.001542696807089904,0.0,0.0276959773881501,0.011452755230208842,0.0010547995646513755,0.008517140510597754,0.02220060692304137,0.010244451474731542,0.0,0.012113957493810177,0.0009377976916238707,0.010472392178865463,0.0,0.0,0.0,0.0,0.0,0.004757355680429481,0.0,0.0,0.0,0.013610744849788043,0.013114924280847482,0.0,0.0,0.04279038914259437,0.010696020427059775,0.006997701241950828,0.011771102932221974,0.01251804166726917,0.015775796921528782,0.03676622035177566,0.004202187420734325
LFQ intensity D4_9,0.0,0.009235999302748188,0.00970992167769922,0.0,0.00313457101033536,0.005130859990152539,0.01284703589615746,0.0,0.01254997799249944,0.009991129603839704,0.0,0.0,0.0017899797599295977,0.0028274650071135753,0.0005419692819834744,9.323733675580854e-20,0.0,0.0,0.0,0.0,0.0034194480738393403,0.015709923325245116,0.0,0.0,0.01103205662047571,0.0,0.0,0.0,0.0016355173468788158,0.018785418110725035,0.008074644303867595,0.018969759823356757,0.015094728873526999,0.0,0.0,0.010207295672274037,0.0,0.007200653216983418,0.0,0.0,0.0,0.0,0.0,0.012654784824756685,0.011619250563937034,0.0,0.0,0.019890982250991625,0.0,0.0,0.01740031247090602,0.0,0.0,0.0,0.016061165601090097,0.03042931099337964,0.0,0.0,0.024550655514647496,0.0,0.0,0.01216709623926461,0.0,0.01031853960096793,0.04322877866457321,0.0,0.02793983018468229,0.0,0.0,0.0,0.0,0.0320099061407896,0.0,0.02506028796508898,0.025828151554255083,0.0,0.0,0.010664400311296863,0.0,0.0,0.0008270181122023443,0.0,0.0,0.0,0.01826241717524376,0.0,0.0,0.0,0.016767781360234334,0.002852532351785069,0.0,0.0023594446722771797,0.0,0.0,0.0,0.0,0.0,0.0048129456741738035,0.002852532351785068,0.007343697377959248,0.0,0.0,0.019327049403666002,0.02184230055422612,0.011715807941674886,0.0006460803766851,0.0,0.008693649692260224,0.0,0.011399196211349051,0.014538910475622644,0.0007742598432642463,0.0,0.0,0.0,0.0,0.0,0.021698532816297703,0.0,0.0,0.021246977010596343,0.0031825832776891227,0.01984145572262127,0.008270700713498407,0.0,0.00617198307788799,0.0,0.0,0.0,0.0,0.019145139109463145,0.01470005597081343,0.0,0.00540887755450867,0.018385352013970298,0.00934683646283112,0.0,0.007312379681933243,0.005277747874541234,0.011483234933101768,0.0,0.0,0.01758142505422614,0.0,0.0,0.004505847611069505,0.0,0.004592602454652841,0.0,0.016751805556738743,0.004886954837321119,0.0,0.002672626889830104,0.030902649768012137,0.016252650857766265,0.008676035884843447,0.01899657220585449,0.013745720401988983,0.01027612316322649,0.03396468554254819,0.0019950122074999864
LFQ intensity D5_1,0.0,0.007755027627658872,0.01510376522706105,5.814166539940306e-19,0.003449219284674656,5.814166539940306e-19,0.011161051822198072,0.0,0.009176665508310238,0.01108832677627752,0.0,0.0,0.0,0.0018654901996611381,0.004554725823850522,0.0,0.0,5.814166539940306e-19,0.0,0.0,3.0780881682036916e-19,0.019124949942617982,0.0,0.0,0.014963953308831648,0.0,0.0,0.0,0.0,0.020189629096744637,0.008848442309252729,0.02324064577393892,0.01362105607495083,5.814166539940306e-19,0.0,0.01119962292478458,0.005865862764849587,0.006362529115286572,0.0,0.0,0.0,0.0,0.0002480758927509676,0.01036057028854046,0.019727467867792767,0.0,0.0,0.004952402395859477,0.0,0.0,0.011391551246435275,0.0,0.0,0.0,0.010601132432293407,0.04151037852196277,0.0,0.0,0.02467207208008251,0.0,4.67413388505005e-19,0.002605319807524397,0.0007123005063320204,0.019367072524184327,0.030920087967202203,0.0,0.038264786894738036,0.0,0.0,0.0,0.0,0.03678022263529753,0.0,0.024355288632602258,0.029950055769171615,0.0,0.0,0.0062706421168412544,0.0,0.0,0.0,0.0,0.0,0.0,0.01416189352924783,0.0,0.0,0.0,0.009914084369447379,0.0005723670375426697,0.0034145335522905358,0.0021951239537057114,0.0,0.0,0.0,0.0,0.0,0.0042283181808382315,0.000572367037542669,0.007564228365147947,0.0,5.814166539940306e-19,0.02008232678197603,0.021365634631938586,0.009461635149362166,0.0008439713545440229,0.0,0.014162621938497173,0.0,0.012503010726602494,0.018334038225732267,0.0,0.0,0.0,0.0,0.0,0.0,0.01902244667050262,0.0,0.0,0.014584381453102297,0.0,0.022533388283796175,0.014173170610729084,0.0,0.005978429985526206,0.0,0.0,0.0097044538382567,0.0,0.018117181343436223,0.008615864607921573,0.0016921893770375964,0.006301268923911264,0.026019156585122105,0.011528728958403131,0.0,0.01628529326858857,0.0064656581903276035,0.0,0.0,0.0,0.023344415602134995,0.0,0.0,0.014188517830251756,0.0,0.004662545953613173,0.0,0.017645141225159016,0.0,0.0,0.0,0.01934985441221674,0.009483917188708191,0.008486698198706335,0.016669071542441412,0.013675296856763662,0.010729409037174382,0.035404613839697105,0.00570236022149565
LFQ intensity D5_10,0.0,0.0069491338598120156,0.014713281751984048,0.0,0.004097690226076483,0.0,0.011222904227670298,0.0,0.005064098941345921,0.009862159556242926,0.0,0.0,0.0,0.0,0.004136992525360406,0.0,0.0,0.0,0.0,0.0,5.522808427925895e-19,0.015065461242707754,0.0,0.0,0.015959639305607145,0.0,0.0,0.0,0.0,0.0231075252366738,0.00777745290512364,0.0251493384495866,0.01298536506042209,0.0,0.0,0.008778346537210702,0.007859446178638568,0.0057524323230349495,0.0,0.0,0.0,0.0,0.004720683206871809,0.006317371343624934,0.01841926406824614,0.0,0.008499416998038132,0.0,0.0,0.0,0.01661035740466294,0.0,0.0,0.0,0.009432314390152949,0.043474963311604,0.0,0.0,0.027983271261247056,0.0,0.0,0.006057147060754902,0.0,0.01614550497411498,0.039193781731593935,0.0,0.037284339777486096,0.0,0.0,0.0,0.0,0.03579872149685489,0.0,0.0353144300006782,0.02915252327221194,0.0,0.0,0.005803279486968061,0.007381573757991411,0.0,0.0,0.0,0.0,0.0,0.01519363330849873,0.0,0.0,0.0,0.005233410283827765,0.0007099253730036696,0.005072468538446845,0.002696997729839357,0.0,0.0,0.0,0.0,0.0,0.007196057814157162,0.000709925373003669,0.008161972786872551,0.0,0.0,0.016752710617266357,0.021123331022373702,0.009548109739255019,0.003556436274846754,0.0,0.013062904054024124,0.0,0.0120541677052377,0.018381591986212555,0.0,0.0,0.0,0.0,0.00048219990499696896,0.0,0.01969869844666819,0.0,0.0,0.01775512479137795,0.0,0.02272542678581354,0.013120609704287405,0.0,0.0069815824099112396,0.0,0.0,0.004461849126353316,0.0,0.010393225744010104,0.014169480316363453,0.0020277242711096797,0.008612049611462695,0.02551942801494836,0.004541520723940949,0.0,0.015590887115943758,0.004579682943800164,0.0,0.0,0.0,0.014449189237496485,0.0,0.0,0.013693056261222388,0.0,0.003681628845217454,0.0,0.018898589119555286,0.0012140202976880432,0.0,0.00044516508624058555,0.01996741531556909,0.009325989688548154,0.008390452164256214,0.017374514813144264,0.01407806579816479,0.008698529306608993,0.03329576884907321,0.00030427082876153296
LFQ intensity D5_11,0.0,0.005933737669709925,0.014909837322839735,0.0,0.003821111079746988,0.0,0.010176655367460125,0.0,0.003810921070744607,0.010827637652793974,0.0,0.0,0.0,0.002223379798347723,0.004658546256436685,0.0,0.0,0.0,0.0,0.0,6.097546627121358e-05,0.018492162278329425,0.0,0.0,0.0076411942295364806,0.0,0.0,0.0,0.0,0.021113966502682106,0.013161000157717989,0.019371240821329704,0.016285837162960358,0.0,0.0,0.011723412714800235,0.0007453817926066648,0.011847372942412084,0.0,0.0,0.0,0.0,0.004783747083320078,0.010217705611395782,0.020792890791893316,0.0,0.009518867259163817,0.0,0.0,0.0,0.018618090199108685,0.0,0.0,0.0,0.013718410954554484,0.04582107388085402,0.0,0.0,0.0261257356588025,0.0,0.0,0.003241077829931027,0.0,0.02202924748445726,0.039152113496746486,0.0,0.03222122090957464,0.0,0.0,0.0,0.0,0.03865953889620267,0.0,0.03030372872089061,0.022658336534945953,0.0,0.0,0.008532074118474944,0.0,0.0,0.0,0.0,0.0,0.0,0.013980501628797316,0.0,0.0,0.0,0.009734221349180758,0.0,0.005315979358721821,0.0025646202541073945,0.0005548206364722846,0.0,0.0,0.0,0.0,0.002594839930203119,0.0,0.007941644480506514,0.0,0.0,0.019574339911066246,0.021473216048815715,0.00971465266964043,0.0008862825804664299,0.0,0.015034015224427637,0.0,0.010660660497673448,0.019082424768274705,0.0,0.0,0.0,0.0,0.0008970945908745355,0.0,0.021128540213157698,0.0,0.0,0.017686861958183475,0.0,0.022254222792429643,0.011752004413609202,0.0,0.008471974441630406,0.0,0.0,0.0,0.0,0.009633134278954986,0.009714158117668169,0.00039720450211048076,0.011768610719966996,0.015856683940758898,0.008381925116943576,0.0,0.01471031520469979,0.00923146607290933,0.0,0.0,0.0,0.010510158500737147,0.0,0.0,0.014821389226674924,0.0,0.0,0.0,0.020080864378692668,0.0,0.0,0.0,0.026317013522067636,0.005870942615581658,0.008502540693700706,0.01725503095157392,0.016255061889122423,0.01518645387220952,0.0382488991574417,0.002756999772904409
LFQ intensity D5_12,0.0,0.0069334904247118296,0.012863067823995754,0.0,0.0036487331210226974,0.0,0.009507033001117625,0.0,0.008015117777703322,0.010542018645326645,5.450429419157289e-19,0.0,0.0002662176133180479,0.0015254530926037254,0.0063417926335798055,0.0,0.0,0.0,0.0,0.0,8.531106916941843e-19,0.018656288265567093,0.0,0.0,0.00973382818982512,0.0,0.0,0.0,0.00010706322538790657,0.021037423696799715,0.006930312731570677,0.02996619758715841,0.01838583854176128,0.0,0.0,0.015429758670121023,0.0040142069558726555,0.011008716530204337,0.0,0.0,0.0,0.0,0.00025783398439119606,0.00960234339674582,0.020027721573840775,0.0,0.000709747947561391,0.0,0.0,0.0,0.019246324820464927,0.0,0.0,0.0,0.004346430145374274,0.03473485467954376,0.0,0.0,0.028134036009623546,0.0,0.0,0.0019660486340617664,0.0001763080767364389,0.01601940985858686,0.033164062758369674,0.0,0.031133574631313117,0.0,0.0,0.0,0.0,0.03883796725411297,0.0,0.025978369332762742,0.027646609935953744,0.0,0.0,0.006336674963656455,0.0,0.0,0.0,0.0,0.0,0.0,0.014560509686297735,0.0,0.0,0.0,0.011507374071692418,0.0013439030801470548,0.001574273296062036,0.00265943546690303,0.0,0.0,0.0,0.0,0.0,0.004030751884372466,0.0013439030801470544,0.007925229669309829,0.0,0.0,0.0200727627561754,0.022206054143799184,0.01064640487110272,0.00225308392715418,0.0,0.014124473238499722,0.0,0.013033760981545893,0.020391915079975433,0.0,0.001140141056406154,0.0,0.0,0.0001478385071509551,0.0,0.02201194184779806,0.0,0.0,0.019607640367993066,0.0,0.02446956818057112,0.013595586817129647,0.0,0.00722118220150463,0.0,0.0,0.0014168285292149932,0.0,0.016063659438733117,0.025637242248241245,0.0,0.008965475788140121,0.02049563029900312,0.0031198828415360674,0.0,0.015557502606393794,0.008612287153007523,0.0,0.0,0.0,0.0,0.0,0.0,0.015315867052485435,0.0,0.0,0.0,0.01819591965478371,0.017814606923806896,0.0,0.0005973048126845326,0.021795186519050765,0.011171977472790385,0.008820523375460177,0.018637621198859932,0.007936677986564156,0.008180133407105727,0.04256706194965351,0.0
LFQ intensity D5_2,0.0,0.007696450986927221,0.0020389051988160623,0.0,0.003578526635641099,0.0,0.012053109666695101,0.0,0.009049329467205172,0.012695718635973819,0.0,0.0,0.0,0.005006115119807364,0.00493122134566923,0.0,0.0,0.0,0.0,0.0,8.219198682032859e-19,0.0173185938053589,0.0,0.0,0.0068380373713713485,0.0,0.0,0.0,0.0,0.01945031132553916,0.010583734983122347,0.021559726167749288,0.0173510669916247,0.0,0.0,0.01144897951437477,0.008641789030353744,0.011357590476961228,0.0,0.0,0.0,0.0,0.0,0.01414644653371823,0.02082585336102977,0.0,0.0,0.0,0.0,0.0,0.01138606574273985,0.0,0.0,0.0,0.010786348173997228,0.04945370265736279,0.0,0.0,0.02686167701162183,0.0,0.00020920001998222772,0.0036789929155463534,0.0,0.028442722242826145,0.03326605220116178,0.0,0.036882707989954466,0.0,0.0,0.0,0.0,0.02398006883577361,0.0,0.029283467728060453,0.02718938646963856,0.0,0.0,0.006878055381068408,0.0,0.0,0.002067817194131718,0.0,0.0,0.0,0.008983745458416355,0.0,0.0,0.0,0.010597108334568376,0.0,0.0038491166652802147,0.0027862376809087855,0.0,0.0,0.0,0.0,0.0,0.0022436243911721976,0.0,0.007878334788047725,0.0,0.0,0.020123028836395655,0.02232435366289407,0.010509943548167734,0.0,0.0,0.018354261271437505,0.0,0.010099380677244349,0.019699120282868042,0.0,0.0,0.0,0.0,1.0888374877785562e-05,0.0,0.022621828101566738,0.0,0.0,0.013112300763570697,0.0,0.02321892349827706,0.013009313575645312,0.0,0.009382609424291746,0.0,0.0,0.005989921611011074,0.0,0.00775908711259353,0.010391902560952758,0.0,0.012486243202115053,0.0226473254345489,0.008255787603900827,0.0,0.014721407660500545,0.00640284531019396,0.0,0.0,0.0,0.017521207079388947,0.0,0.0,0.012594943127677123,0.0,0.0,0.0,0.019640965268191923,0.0,0.0,0.001028887065708561,0.026649680536887918,0.007955038386002655,0.008867513429016075,0.0166770544132661,0.016019998545721222,0.012468867608470185,0.04159257190487398,0.004586861621544269
LFQ intensity D5_3,0.0,0.008150389394766741,0.014745422800215808,3.1983512959931934e-19,0.0,3.1983512959931934e-19,0.011454171798365137,0.0,0.007701198716683735,0.010792013444363221,0.0,0.0,0.0,0.0022458260601139163,0.0039937674446850185,0.0,0.0,3.1983512959931934e-19,0.0,0.0,0.0,0.01886019415756827,3.418842561644573e-19,0.0,0.009497665131590923,0.0008523780299935639,0.0,0.0,0.0,0.020786513562504678,0.011252744272352497,0.03147215854712475,0.015609495848255424,3.1983512959931934e-19,2.819129348389342e-19,0.00998789645900909,0.0020859622236621203,0.009594566592804813,0.0,0.0,0.0,0.0,0.0013347038286793287,0.008796562398314448,0.02232080670102062,0.0,0.011906685341129486,0.004360516538530445,0.0,0.00028138745750408705,0.01558120490315794,0.0,0.0,0.0,0.005778380543499621,0.04069283877147094,0.0,0.0,0.02585567440819864,0.0,3.418842561644573e-19,0.0009544123116837478,0.0033987890145820336,0.017285729142185128,0.03307716047006584,0.0,0.03590097585876296,0.0,0.0,0.0,0.0,0.03307209080771486,0.0,0.02591364687827295,0.02077091910324199,0.0,0.0,0.006757260343663242,0.0,0.0,0.0029278348570920694,0.0,0.0,0.0,0.014262602068349622,0.0,0.0,0.0,0.01032852483839375,0.000967786079391407,0.002689985962805701,0.0,0.0003579389982128149,3.1983512959931934e-19,0.0,0.0,0.0,0.005280202070589184,0.000967786079391407,0.004097403361210676,0.0,3.1983512959931934e-19,0.01686038986019143,0.021169474772806143,0.011104016970655689,0.0025120900744902606,0.0,0.01475307661308069,0.0,0.01108429021508215,0.01887199807542432,0.0,0.0,0.0,0.0,0.0008725330987810021,0.0,0.0180348530128293,0.0,0.0,0.012433977906792931,0.0,0.021852487065703773,0.013101704038394325,0.0,0.008526314218542082,0.0,0.0,0.0,0.0,0.01110003289557631,0.014603153224793481,0.0,0.014559217312299609,0.01954693701411071,0.005849882135705544,0.0,0.014792716734542634,0.008090541015782424,0.0,0.0,0.001241837331134505,0.019011509543959696,0.0,0.0,0.01713254972220796,0.0,0.0032054849097661927,0.0,0.01805090011680011,0.004762587099183251,0.0,0.0,0.02267811080217695,0.012682202747657969,0.008408781040997886,0.01861606897077592,0.013126482892183572,0.012804330970792078,0.03684894611487925,0.00670834786072532
LFQ intensity D5_4,0.0,0.007150957252184106,0.01779827605637692,3.4221529206325664e-19,0.0030924342629763306,0.005233861664750498,0.008227490397713587,0.0,0.00758555871993332,0.010775737105064687,0.0,0.0,0.0,0.0018574662653801774,0.006535347940852762,0.0,0.0,3.4221529206325664e-19,0.0,0.0,0.003488093267526595,0.021045402168054676,0.0,0.0,0.015825029341316688,0.0,0.0,0.0,0.0,0.019076945846729053,0.005043662052280704,0.024362551827091027,0.016569606039947248,3.4221529206325664e-19,0.0029294179711719433,0.009668330958803307,0.002678212118619698,0.010363618847407632,0.0,0.0,0.0,0.0,0.0,0.012809613295653338,0.016031705295966595,0.0,0.0,0.0,0.0,0.0,0.01580638903919673,0.0,0.0,0.0,0.011263556374983736,0.049025595978119424,0.0,0.0,0.025903422103321163,0.0,0.0,0.00285391523148304,0.0016042828815367978,0.014502209828592252,0.030159282542656395,0.0,0.039023809886145636,0.0,0.0,0.0,0.0,0.03695210045960353,0.0,0.03127191918000182,0.028004158116745517,0.0,0.0,0.006324670750112823,0.0,0.0,0.001980203901277191,0.0,0.0,0.0,0.014090924824077753,0.0,0.0,0.0,0.009698484988461396,3.4221529206325664e-19,0.004445781165066837,0.001462723396205342,0.0,0.0,0.0,0.0,0.0,0.005152137867668864,1.482932932274112e-19,0.007212034249221324,0.0,3.4221529206325664e-19,0.019973198626510143,0.02137847211165936,0.010346331309425097,0.00524102961958143,0.0,0.011656651920863919,0.0,0.014061681905058201,0.0134386786367722,0.0,0.0012443580247310955,0.0,0.0,0.0,0.0,0.020882321296907824,0.0,0.0,0.017503569622994,0.0,0.021304828151325297,0.013441564360435764,0.0,0.004426412419090254,0.0,0.0,0.010565358160645882,0.0,0.005345512405040889,0.014041233228110558,0.0,0.005716436894275241,0.023083989408973615,0.0038753451904253748,0.0,0.014185222670482181,0.006824366258560326,0.0,0.0,0.0,0.025279779905011724,0.0,0.0,0.01303148560346689,0.0,0.0,0.0,0.01892664965071683,0.0019204021858805697,0.0,0.007311209772766635,0.019019043198029873,0.010235934878611326,0.008491797406752292,0.01649239999705731,0.014456472791289756,0.006292713363996654,0.03511862756427295,0.0
LFQ intensity D5_5,0.0,0.006886372649506181,0.026291140197457735,0.0,0.0028891044006115335,0.0061033683267719884,0.010094971392500823,0.0,0.014546430666698652,0.012368503210356718,0.0,0.0,7.265884052581648e-05,0.0005576976002635998,0.005377553927154364,0.0,0.0,0.0,0.0,0.0,0.0040675736833528445,0.019953966113988683,0.0,0.0,0.010569706989922083,0.0,0.0,0.0,0.0,0.02026977520674665,0.00633919227560308,0.026315882789395915,0.009823941820814697,0.0,0.0,0.018970374170813202,0.0012001276504187042,0.0,0.0,0.0,0.0,0.0,0.0,0.007874049466719359,0.01924886945236239,0.0,0.0,0.0,0.0,0.0,0.014406229617903159,0.0,0.0,0.0,0.003914405847985856,0.05275439603060107,0.0,0.0,0.028251964310203506,0.0,0.0,0.00442165628138133,0.0024904930293277333,0.007562261882867558,0.03420483348529439,0.0,0.04113470528958955,0.0,0.0,0.0,0.0,0.03459127984292196,0.0,0.03068276495744556,0.027780688686596697,0.0,0.0,0.0062949879734973315,0.0,0.007367386303709868,0.0032770439037029865,0.0,0.0,0.0,0.015431044013645612,0.0,0.0,0.0,0.010377159529446537,0.0011744722535165443,0.0,0.0020403819282511773,0.0,0.0,0.0,0.0,0.0,0.005018855330267065,0.0011744722535165439,0.007267625529879202,0.0,0.0,0.020691953441334947,0.022710001957838837,0.010616986800766694,0.0,0.0,0.011144113281934893,0.0,0.013794580599695903,0.020918005148681692,0.0,0.00411178509088671,0.0,0.0,0.0,0.0,0.020393815463369106,0.0,0.0,0.019230978970635644,0.0,0.023636160989834308,0.014011318910724742,0.0,0.005875844933521712,0.0,0.0,0.005171496026147694,0.0,0.017254008402294015,0.007277810046187384,0.0,0.004717449964876867,0.017452328700213675,0.003979231454350507,0.0,0.014662206379299814,0.00913187383376077,0.0,0.0,0.0,0.0,0.0,0.0,0.01101199961473586,0.0,0.0,0.0,0.01754407013915052,0.0,0.0,0.0,0.02591724151834477,0.018603535972346832,0.013738804809195993,0.025873539085304133,0.001104840577988699,0.008686816855558954,0.03929683191748214,0.0
LFQ intensity D5_6,0.0,0.0063083688711228604,0.016132643675216097,3.2688976167730375e-19,0.004587220294694335,0.0064717675967262325,0.009893849862610927,0.0,0.012228646739410882,0.010098187480043706,0.0,0.0,0.0,0.005072969528904503,0.010195284325515563,0.0,0.0,3.2688976167730375e-19,0.0,0.0,0.004313092402722817,0.021365115296535987,2.3349268691235983e-20,0.0,0.014603920350059968,0.004429531557473014,0.0,0.0,0.0,0.020728110030790885,0.007330554262997911,0.027462758706835483,0.016577312596875844,3.2688976167730375e-19,0.0,0.013754075285589515,0.003207850061531703,0.009069751622405933,0.0,0.0,0.0,0.0,0.0,0.009373310760377802,0.018163952517499058,0.0,0.0,0.011517796658424246,0.0,0.0,0.014216701267514764,0.0,0.0,0.0,0.007471864087412845,0.04145497150618916,0.0,0.0,0.026222887352384525,0.0,2.3349268691235983e-20,0.004573593736539879,0.0,0.015170473153150893,0.02994782889906002,0.0,0.03924404805686253,0.0,0.0,0.0,0.0,0.03587515187366786,0.0,0.030836454322366307,0.030520149503391138,0.0,0.0,0.00971763404372778,0.0,0.0,0.002345398018734293,0.0,0.0,0.0,0.009890440392872082,0.0,0.0,0.0,0.003282193602860214,0.0003190279101081564,0.004546900829537417,0.0033027925758417134,0.0,3.2688976167730375e-19,0.0,0.0,0.0,0.0052985794540355916,0.0003190279101081563,0.008795014303528761,0.0,3.2688976167730375e-19,0.014109108966547379,0.021879721674636348,0.009547067663425583,2.801912242948318e-19,0.0,0.011160452603394848,0.0,0.013681294446283208,0.016109370428762617,0.0,0.0,0.0,0.0,0.0,0.0,0.020184483644255777,0.0,0.0,0.01657087079700506,0.0,0.020714796650440816,0.015028005720650418,0.0,0.0,0.0,0.0,0.011364448295382627,0.0,0.01567009880303844,0.019605410468364372,0.0003338323225075137,0.009241186392823685,0.02222902250981468,0.008437485140919956,0.0,0.014115333563086006,0.006770658106104632,0.0,0.0,0.0,0.0,0.0,0.0,0.012382891014064435,0.0,0.0,0.0,0.013919756089091868,0.007700252987720604,0.0,0.0,0.02456591371355137,0.010768204493972495,0.011091797858634097,0.01667447774478323,0.002880935869236659,0.009235917338133106,0.037499608192635904,0.00029039321647284964
