,AIA,AIB,AIY,AIZ,ALA,AS,ASE,AUA,AVA,AVB,AVD,AVE,AVF,AVH,AVJ,AVK,AVL,AVM,AWC,Amphid socket,Anal muscle,Apoptotic germ cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M2,M3,M4,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid socket,RIA,RIB,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD,RMD_LR,RME,RMG,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,URA,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D4_9,0.0,0.010134733984416479,0.0035532806636779947,0.0,0.0,0.013960108027819126,0.0,0.0,0.0,0.0015330002590170908,0.023912121829442357,0.015177204298637538,0.02043636623994013,0.017672814594351483,0.0,0.0,0.002039934683158141,0.0,0.019614212863663907,0.0,0.004368052905805313,0.0,0.0,0.0,0.01646512783959536,0.01096903826764227,0.026894996289033034,0.015778820521446708,0.015137940154423301,0.0,0.0,0.0,0.004932788466402135,0.0044109231560956275,0.0,0.006592195691600046,0.07775578642543135,0.00011833215488902637,0.021536102557182187,0.0,0.0,0.02147857699020249,0.0,0.0,0.0,0.0,0.0,0.010040828305449463,0.01333296362827321,0.021500157902449225,0.0,0.0,0.0,0.0,0.0014251982029384327,0.0,0.004403818934568339,0.045748454322485345,0.0,0.0,0.0032356461280281888,0.007744396142897433,0.02522327798244243,0.0,0.020029347447113006,0.0,0.0,0.0,0.0,0.0,0.0,0.014550664818340851,0.0,0.0,0.019158745517285674,0.0,0.0,0.0,0.0030636229314098583,0.0,0.0,0.0025388578860890535,0.0027229156602784706,0.0,0.006943070877187024,0.012727716204146288,0.0,0.0,0.009491031751183451,0.0,0.011071588308180884,0.001106401352577009,0.0,0.0,0.0,0.030706856280899874,0.02259148537175085,0.0,0.015742479177534734,0.014972520684269235,0.0,0.0,0.008038454545187873,0.0,0.0,0.0,0.008289291501936845,0.0,0.0,0.014250675904687963,0.0,0.015249128963894257,0.007455848521127725,0.0,0.0,0.0,0.0,0.0028817437630957437,0.0,0.037000270120317036,0.0,0.0,0.01024981495026169,0.013751479912796304,0.0,0.0,0.008523282630776476,0.006019965969742907,0.0,0.0,0.0171102754750655,0.008586381849926978,0.0,0.0,0.005466565058292801,0.0,0.0012717643865842027,0.0,0.012502814088122,0.007645253771784822,0.0,0.0,0.02976796589558803,0.013500983829924545,0.04024210069143791,0.011828255709961918,0.009175439412151523,0.013349021864060938,0.02329871650162266,0.0
LFQ intensity D5_1,0.0,0.0,0.0026366322169092205,0.0,0.0076294678994571685,0.009744154158050316,0.0,0.005898213364183157,0.0,0.0034987564298579552,0.017173194172760316,0.013330065077911108,0.01199231530281588,0.008811862403971435,0.0,0.00033001844570054495,0.005784003847586325,0.0,0.015049848528597167,0.0,0.004253944876287763,0.0,0.0,0.0,0.014412162193986727,0.009955227760312851,0.03765200662330622,0.016505375696684536,0.0,0.0,0.0017211743544646048,0.0,0.01144756385537442,0.0032422938000718315,0.0,0.0,0.07862278607279743,0.0,0.03136330038230464,0.0,0.0,0.004627365729080876,0.0,0.0010392653150656027,0.0,0.0,0.0,0.012819168051274667,0.010820598319420645,0.03830646932746934,0.0,0.0,0.0,0.0,0.0,0.0005819605856294081,0.0015669695897777074,0.03100869185106796,0.0,0.0,0.0,0.006405808050176803,0.02996083400675319,0.0,0.018035676505535482,0.004661075269423673,0.0,0.0,9.959527998934863e-05,0.0,0.0,0.010450932462541758,0.0,0.0,0.013933430323739001,0.0,0.0,0.0,0.0,0.0,0.0091101169177836,0.0031264542384461594,0.009211512641120358,0.0,0.006149474896007078,0.02373370608512029,0.0,0.0029062768850983346,0.0017886847362803735,0.0,0.009894313111260067,0.0,0.018240042146302395,0.0,0.0,0.030857259716468476,0.02740137629084417,0.0,0.02060076660462117,0.013107270081329444,0.006069650657329323,0.0,0.00408749175447576,0.0,0.0017860499487214224,0.0,0.003920819723325473,0.0,0.0,0.009467904040418782,0.0,0.018702295732437885,0.011925136458691482,0.0,0.0,0.0,0.003461155309471818,0.0,0.0,0.03155283407056005,0.0,0.0,0.011500331377066643,0.016891605454672144,0.0,0.0,0.016799638785020776,0.00591103119740876,0.00032156279296973237,0.0,0.022000963893065755,0.004095118145812671,0.0,0.0,0.010825309793250403,0.0,0.002561664718577602,0.0,0.0115303447281465,0.0,0.006832493615504366,0.0,0.02467659767848417,0.005696035220909021,0.03377742179813332,0.017404477208333085,0.006675242106443398,0.012946285510629756,0.027081075799121127,0.0
LFQ intensity D5_10,0.0,0.00011069894495821208,0.005894298115657564,0.0,0.006018932305879068,0.010926333513013961,0.0,0.003977585987368935,0.0,0.004026998614465277,0.020476329399960858,0.010123781310842423,0.019039757064315314,0.007621543168387404,0.0,0.0021570272633399785,0.0019028010826541695,0.0,0.01375104655080289,0.0,0.0038327685044351576,0.0043303466665088435,0.0,0.0,0.01699808918943924,0.01226627343331935,0.03694728706741837,0.013762431829123803,0.0,0.0,0.003953174853646589,0.0,0.009727964157762867,0.0037817841152974927,0.0,0.0,0.08083335117775273,0.0,0.03001887288160174,0.0,0.0,0.0,0.0,0.0030529103836761332,0.004277472403171423,0.0,0.0,0.010281581297413337,0.0080620221519901,0.035623720900564884,0.0,0.0,0.0,0.0,0.0,0.0,0.0007156407115997404,0.04003347248383353,0.0,0.0,0.0,0.005684447257505034,0.030104864431033333,0.0,0.020630215870442607,0.004016932582645689,0.0,0.0,0.0,0.001571350836953915,0.0,0.010676016247948977,0.0,0.0,0.01593296565370502,0.0,0.0,0.0,0.0,0.0,0.010666818935298404,0.0056224807861922545,0.007115946055838544,0.0,0.0062105113693379805,0.023197056619797884,0.0,0.0036716959854907185,0.0030903768114036835,0.0,0.00911849148088627,0.0,0.01581959846246107,0.0,0.0,0.03244121534724109,0.025821556408674104,0.0,0.01951249090254096,0.012648569137375757,0.002778327466885384,0.0,0.008754898196709162,0.0019988873851212534,0.005219008786903962,0.0,0.003032986136096466,0.0,0.0,0.010623985313826514,0.0,0.02072084084482526,0.010503962128062165,0.0,0.00015668856527668076,0.0,0.0,0.0,0.0,0.025172477010460957,0.0,0.0,0.012937454469801385,0.017195761688367096,0.0,0.0,0.015402203384968243,0.003804486977318531,0.0025112219377384283,0.0,0.010433305009815113,0.0,0.0,0.0,0.012724640763934428,0.0,0.001288699795579025,0.0,0.010859364881560663,0.009770424726970279,0.0,0.0,0.023400132657958133,0.0063064800027545454,0.030567946233068712,0.015625972138414317,0.0094396426629921,0.0148397902544474,0.02585051186716905,0.0
LFQ intensity D5_11,0.0,0.011437018470228799,0.0,0.0012154939248204852,0.0026731041526741714,0.008992089682603824,0.0,0.0,0.0,0.0035678621342114577,0.019143659645226036,0.012658179527904503,0.011545039559861026,0.0065557919527048794,0.0,0.0,0.0,0.0,0.015177287266262867,0.0,0.002123093916415832,0.0,0.0,0.0,0.019989023705505808,0.013280333472289385,0.03493982542714706,0.017893389459865166,0.016310238334475046,0.0,0.0,0.0,0.00530892848625001,0.0,0.0,0.0,0.07653796016331692,0.0,0.02989520233880937,0.0,0.0,0.0,0.0030178378651900322,0.0017471103011681944,0.0,0.0027504704936039664,0.0,0.011321170186214846,0.007542686267536264,0.03948778191910663,0.0,0.0,0.0,0.0,0.00031849980297931165,0.0,0.007544817924994799,0.03910632680646688,0.0,0.0,0.0065140470318190286,0.007405584827548914,0.029854300358192313,0.0,0.02006717971948697,0.0054496771997830235,0.0,0.0,0.0009054659697068408,0.0,0.0,0.010160606182099595,0.0,0.0,0.015024062194191567,0.0,0.0,0.0,0.0,0.0,0.004011743016368536,0.0029516517199850716,0.006850476982816302,0.0,0.011107262908906694,0.007513099727541516,0.0,0.0,0.0,0.0,0.008920601457977871,0.0034372490850995874,0.016708779412738368,0.0,0.0,0.03467537186104186,0.026871541443079624,0.0,0.015645463937707122,0.013809205414387234,0.00133604725764135,0.0,0.004526097048992979,0.002725611027392859,0.0060120208560571235,0.0,0.0022002297849333294,0.0,0.0,0.009580861940527723,0.0,0.017435104703809604,0.010906827653216497,0.0,0.00023153003015014275,0.0,0.0,3.257595623081413e-05,0.0,0.02990676770210006,0.0,0.0,0.01447352585808043,0.013577456228395436,0.0,0.0,0.015578122656508443,0.00606492636190265,0.002491736874567213,0.0,0.013712454207329555,0.006028098713843167,0.0,0.0,0.010154570189850973,0.0,0.0,0.0,0.011194185473742851,0.007242970223100015,0.0,0.0,0.03375566997385612,0.006154456906053346,0.03689712807207826,0.01117314837195337,0.009123731313843064,0.017249951980930343,0.030270598994600707,0.0
LFQ intensity D5_12,0.0,0.0,0.009196380804770704,0.0,0.004128076337127003,0.009430702256211622,0.0,0.0046899001244221136,0.0,0.003300806905399588,0.019096056093057232,0.016972844935124347,0.01599202137024951,0.009706578626944308,0.0,0.0,0.0019556825326199497,0.0,0.014127766187657986,0.0,0.00393864341742015,0.0,0.0,0.0,0.016522651157682276,0.014612777899773858,0.03507616159462704,0.015791389032954958,0.0,0.0,0.005027572959369508,0.0,0.008702475447806227,0.004060508112296951,0.0,0.0,0.07943697234808511,0.0,0.034797260695969334,0.0,0.0,0.0,0.0,0.0,0.0019088858918541653,0.007865930365147072,0.0,0.011059959924353024,0.007533088429821943,0.026422087988578258,0.0,0.0,0.0,0.0,0.0,0.0,0.0017576330042801092,0.03660173436435869,0.0,0.0,0.0,0.006942141410037725,0.03210489493074512,0.0,0.0131603521332004,0.0026638863400898992,0.0,0.0,0.0011614771837856065,0.0,0.0,0.00903253851692811,0.0,0.0,0.015006751067117467,0.0,0.0,0.0,0.0,0.0,0.01044184177742991,0.004948457205932891,0.008899658714771958,0.0,0.0049303175366288325,0.0225170846048372,0.0,0.005629145399340264,0.004793812263570444,0.0,0.005890423748211694,0.0,0.009852452472499447,0.0,0.0,0.03520244782233084,0.029234743611400976,0.0,0.018269978440354582,0.014665817690649252,0.005266486840462053,0.0,0.0037965544685563553,0.0016219537044361572,0.004340955702794431,0.0,0.00380045158526618,0.0,0.0,0.008703692813748921,0.0,0.019534876566151473,0.011600495922069954,0.0,0.00019129180107685042,0.0,0.0,0.0,0.0,0.03362383907976985,0.010346210673722694,0.0,0.013733080659233461,0.013979486144308717,0.0,0.0,0.016834114365330038,0.00602053961710829,0.0012748170662922594,0.0,0.0,0.0,0.0,0.0,0.010921640588710268,0.0,0.0,0.0,0.01157461529753059,0.024653752030710564,0.0,0.0,0.02174969844188116,0.00581891307015858,0.03283225204956019,0.013135838285058486,0.001082423975103418,0.016004892374757378,0.032496355198376126,0.0
LFQ intensity D5_2,0.0,0.0,0.007484136868204382,0.0,0.011152138446297874,0.013097526263610267,0.0,0.007236438183034975,0.0,0.002178405833638655,0.015093144715717722,0.018894438821137102,0.016045305185377078,0.008614309546023309,0.0,0.0,0.0,0.0,0.013960373687225922,0.0,0.0038919205876629414,0.0,0.0,0.0,0.017454349629127012,0.01301116219569593,0.03356168479303973,0.017168122176358148,0.0,0.0,0.004299190159450793,0.0,0.011719937812346664,0.0,0.0,0.0,0.07782373141141735,0.0,0.03171094262666526,0.0,0.0,0.0,0.0008863291088581315,0.0009437438389957796,0.00016881311651718075,0.0,0.0,0.010454306547691056,0.009712089228981402,0.03872896362494399,0.0,0.0,0.0,0.0,0.0,0.0,0.012895813593795304,0.030850502022895406,0.0,0.0,0.0,0.006103775240742286,0.02318592924415827,0.0,0.02228184315265584,0.00352925447344288,0.0,0.0,0.0014483732947936337,0.0,0.0,0.008783018306522665,0.0,0.0,0.013348244958793954,0.0,0.0,0.0,0.0,0.0,0.0076638355269562424,0.0046015390975470425,0.0036158569457120037,0.0,0.005223339684232834,0.01858428122525461,0.0,0.005100895526557109,0.005218321303209106,0.0,0.010542305187991683,0.0,0.010757528920116183,0.0,0.0,0.03168007470256524,0.026888364454166543,0.0,0.017364453285549628,0.013634439654270676,0.002777544336100074,0.0,0.0037584390007484847,0.0009439179795399998,0.0035514832822948605,0.0,0.0,0.0,0.0,0.008032209122418157,0.0,0.021066496676824465,0.009237835921380371,0.0,0.0,0.0,0.0025763466317233184,0.0,0.0,0.027586496013580212,0.0,0.0,0.01666381520519687,0.014059065583361336,0.0,0.0,0.015242616613479643,0.004392589566926984,0.0,0.0,0.018399098713942817,0.004740014991485573,0.007661436454792956,0.0,0.01228893861165579,0.0,0.0,0.0,0.012105608362517497,0.00503396774025068,0.0,0.0,0.03473459108766883,0.0011535108882005877,0.0386175109589162,0.013695426225536014,0.007764979424756805,0.014771047984115574,0.03055151841263823,0.0
LFQ intensity D5_3,0.0,0.0,0.00689293692062368,0.00027279747596248044,0.008188354244140175,0.00992273614454999,0.0,0.007741759206165651,0.0,0.0028305120614723757,0.01999510194987509,0.009251650839726335,0.00803062784680598,0.010208259918121677,0.0,0.00028025032083130023,0.0018458876127891847,0.0,0.015047947517663607,0.0,0.009124655517938599,0.0,0.0,0.0,0.017184564987147537,0.01064186428029152,0.03679620954095855,0.015462063229441424,0.0,0.0,0.0013671420878968426,0.0,0.008666760626778241,0.004175163282437696,0.0,0.0,0.07867048457899836,0.0,0.03218254622092949,0.0,0.0,0.0033994823826643565,0.0,0.0014868360420145954,0.0,0.0003328492480610888,0.0,0.01580947725719257,0.01059503260470833,0.038729540213979674,0.0,0.0,0.0,0.0,0.0,0.0,0.006886101472541237,0.0348283025846625,0.0,0.0,0.0,0.009493926561811014,0.029572560260636656,0.0,0.022761063763784166,0.0,0.0,0.0,0.0025444231833502643,0.0,0.0,0.012386190371202864,0.0,0.0,0.012055231320206973,0.0,0.0,0.0,0.0,0.0,0.008971457580943077,1.2499787533506605e-05,0.006242971151599182,0.0,0.00827500585509185,0.02553195033967204,0.0,0.0002497950824159452,0.0,0.0,0.006063850894254118,0.0,0.01051826056334924,0.0,0.0,0.02692581746642301,0.026450260923023838,0.0,0.02325463272553623,0.013308401408681765,0.003637026986204504,0.0,0.0029292956704053707,0.0016368062314424628,0.004041826945148749,0.0,0.002459338205826384,0.0,0.0,0.007848442614542919,0.0,0.020515617751435743,0.009788113951036891,0.0,0.001018947423764551,0.0,0.0,0.0,0.0,0.026206223887473883,0.0,0.0,0.01605632988660737,0.013180520080838492,0.0,0.0,0.015636033700347423,0.006278989181379897,0.0,0.0027929993729820302,0.019661545096135324,0.0011280191113979094,0.0,0.0,0.011997845666586123,0.0,0.0009044848071015013,0.0,0.012110691037456487,0.006783747945785705,0.004631533141755266,0.0,0.031138328566842274,0.007988010650577863,0.03362882772754752,0.01386635721625951,0.00672136178228875,0.013424354806147716,0.030522183097795356,0.0
LFQ intensity D5_4,0.0,0.0,0.009323286838858438,0.0,0.001989142907928375,0.010994139966788235,0.0,0.0017424070543571285,0.0,0.000597762838237721,0.020750351070438215,0.01676234023767711,0.014918808612943271,0.004389656461133349,0.0,3.7468975808434064e-05,0.00663561729863563,0.0,0.01604998208409709,0.0,0.006613953401022401,0.0,0.0,0.0,0.016804746609855016,0.012797224544568712,0.037087558684031394,0.015756137328168465,0.0,0.0,0.0,0.0,0.009458688186646198,0.0040050610667380715,0.0,0.0,0.07383208986960013,0.0,0.02762973662198901,0.0,0.0,0.003370144249329673,0.013002977190889624,0.0030735174650332077,0.0004451339864242887,0.0,0.0,0.010457537411839772,0.008727933265916948,0.04179646044333789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483797232848413,0.0,0.0,0.0,0.0077618912690035685,0.03830918908528014,0.0,0.01849305759570108,0.0,0.0,0.0,0.0,0.0,0.0,0.015222358519431335,0.0,0.0,0.01443905073675249,0.0,0.0,0.0,0.0,0.0,0.011946980450257242,0.0037588894849783037,0.005975912771182235,0.0,0.002021614669163562,0.02453073758280447,0.0,0.005124144437581748,0.005000186918103021,0.0,0.012006193537400855,0.0,0.007225148706514548,0.0,0.0,0.03644614831214692,0.02949382853486686,0.0,0.018155392606936795,0.013227763541503856,0.0036298422168544986,0.0,0.004195264075877628,0.000832768867056539,0.005426220095458906,0.0,0.0032359978689929622,0.0,0.0,0.012770507507405866,0.0,0.017553243496181176,0.010878057862371315,0.0,0.0,0.0,0.0055961537458166805,0.0,0.0,0.024741373103578514,0.0,0.0,0.015058429588492074,0.014743232836570653,0.0,0.0,0.016311808885655518,0.0059088738916227655,0.0001300724010434952,0.0,0.02364406290196576,0.0,0.0,0.0,0.0049501909360771396,0.0,0.0,0.0,0.009580992169712416,0.008101185264871497,0.0,0.0,0.02112745761994972,0.008245370205940426,0.029051107640845467,0.01738014881944252,0.0061029687927281326,0.013750637775033797,0.02402770567006754,0.0
LFQ intensity D5_5,0.0,0.004922279271221334,0.010735418068599331,0.0,0.01167030715221579,0.009305840200894283,0.0,0.001511569415683978,0.0,0.0017976097237463813,0.01898232329419297,0.013900169165933375,0.010806932109326208,0.004118127822850736,0.0,0.004407103803443565,0.0014479617816545995,0.0,0.014698580742932626,0.0,0.002316667196620332,0.0,0.0,0.0,0.01604183097144844,0.013542809142772986,0.03171090916746068,0.01722419030086913,0.0,0.0,0.005254750484661707,0.0,0.005115132174170078,0.003714290229142469,0.0,0.004359369948337948,0.07614572818225293,0.0,0.035345270745363984,0.0,0.0,0.0,0.008535846408445008,0.0,0.0,0.0,0.0,0.011032914742421128,0.01003638268367404,0.0398961435732683,0.0,0.0,0.0026701872614114442,0.0,0.0,0.0,0.0,0.038013333188521424,0.0,0.0,0.0,0.003106563564028983,0.02447160627388887,0.0,0.01898907655870087,0.0012770271301652523,0.0,0.0,0.0,0.0,0.0,0.015096388498708294,0.0,0.0,0.015442230948727037,0.0,0.0,0.0,0.0,0.0,0.011972969755453526,0.0030954875568792155,0.00818128434067253,0.0,0.006763039016130048,0.035999298722973326,0.0,0.0007637683925985551,0.006849612295937288,0.0,0.0049198245992642204,0.0,0.011708892344569842,0.0,0.0,0.028243453347018076,0.027368247859022185,0.0,0.019248053411904605,0.013567550314621035,0.0007895784836930002,0.0,0.012040799141804842,0.0,0.0036525072583002928,0.0,0.008953718285348446,0.0,0.0,0.010134850366337921,0.0,0.01860371894723904,0.011644398319899005,0.0,0.0,0.0,0.00025623964095398353,0.004457711452663755,0.0,0.03119219972985878,0.0,0.0,0.011817430786338559,0.012970296794663239,0.0,0.0,0.016300187740380674,0.0055465289123221165,0.0,0.0,0.0,0.0,0.0,0.0,0.008364792095861532,0.0,0.0,0.0,0.011920798811097137,0.0031953358755949716,0.0,0.0,0.02385675803007397,0.01678910649827419,0.028991048827042624,0.019916533761412288,0.0018244435465093458,0.018370508275117017,0.03208615453441238,0.0
LFQ intensity D5_6,0.0,0.0,0.0025662714178599404,0.0,0.005653831350843507,0.01556309723022029,0.0,0.0,0.0,0.0028230774691111586,0.018233163488744566,0.016740126314007987,0.021536530199954055,0.010447126873151328,0.0,0.0021915107692264783,0.00843813774510486,0.0,0.016364221629652093,0.0,0.009182865596942359,0.01040801524138032,0.0,0.0,0.01827957985059877,0.010983385252503563,0.03945601700344586,0.01426244953426734,0.0,0.0,0.0,0.0,0.006276360895136982,0.0,0.0,0.0037464706342441975,0.07842496275834256,0.0,0.029922100377608007,0.0,0.0,0.004090407155018243,0.0,0.0,0.0,0.003875166834637017,0.0,0.013586802660012366,0.009990453215086455,0.03906521604976832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491103061403466,0.0,0.0,0.0,0.0075411511271730155,0.029050478913090313,0.0,0.015904182718513578,0.0055229395819506874,0.0,0.0,0.0,0.0,0.0,0.014763643744733058,0.0,0.0,0.015049542903427582,0.0,0.0,0.0,0.0,0.0,0.01100835560972,0.004547111704826402,0.007385326061757548,0.0,0.0018177753966783531,0.023404181900068023,0.0,0.0015139630138435972,0.0,0.0,0.00618629195594998,0.0,0.019331680231741904,0.0,0.0,0.03568762056039017,0.028093516662043978,0.0,0.018757124390568664,0.013470353772955329,0.0029177200600847414,0.0,0.006074056017045236,0.0,0.003312673914588393,0.0,0.0017397255495712053,0.0,0.0,0.011045957019438578,0.0,0.018455238663497707,0.011706603177861727,0.0,4.890158076896085e-05,0.0,0.0038751919947651236,0.0,0.0,0.03051815128209471,0.0015287293062897951,0.0,0.007843722809108791,0.013763195854473546,0.0,0.0,0.016067837821201476,0.005911774929714943,0.0,0.0,0.0,0.006650632369063155,0.0,0.0,0.007246231804513136,0.0,0.0,0.0,0.007831586229489216,0.010039235205900533,0.0,0.0,0.029888383625637754,0.008242501905530338,0.03159309355017623,0.016583226861223356,0.0,0.013411187848773327,0.027650822208852725,0.0
LFQ intensity D5_7,0.0,0.011611271053175285,0.0003034758731559236,0.0043975964691834344,0.005563427863209444,0.009696269158006152,0.0,0.002112414242489511,0.0,0.00517279127316114,0.017032365156073807,0.011948832938832213,0.011265550486419865,0.011007680077518992,0.0,0.0,0.0,0.0,0.01497867894477599,0.0,0.005105248335077667,0.0,0.0,0.0,0.017055313964955642,0.012532484809108603,0.04078048792934777,0.018756917885628513,0.01546637553068548,0.0,0.0010520883878800018,0.0,0.005789345783360135,0.0,0.0,0.0,0.07529432295655432,0.0,0.033545878582306926,0.0,0.0,0.0,0.008061023820366553,0.0005450300629875679,0.002749900663841817,0.0,0.0,0.01274228825223505,0.011567096301766677,0.03543433665458603,0.0,0.0,0.0,0.0,0.0,0.0014998218128158426,0.004587082465760473,0.034821992262545044,0.0,0.0,0.004142760991090323,0.007545774408178989,0.02670898761408696,0.0,0.022530486640615563,0.0,0.0,0.0,0.0,0.0,0.0,0.013619063869725372,0.0,0.0,0.016067525036308945,0.0,0.0,0.0,0.0020375835422565556,0.0,0.004324248340245457,0.002499515987775017,0.008232367552465904,0.0,0.012562483051986222,0.008230025184434536,0.0,0.0,0.0018633577962833808,0.0,0.004250860280668832,0.0012036236718189887,0.0059701095191864164,0.0,0.0,0.034674838126100054,0.02742024440607455,0.0,0.01750530534289566,0.013972067804588956,0.004018410056336225,0.0,0.0005964800437585497,0.00014716941689999063,0.0007157216362029466,0.0,0.002112295194445806,0.0,0.0,0.008811646815920846,0.0,0.022694420949490965,0.010336225308181523,0.0,0.0,0.0,0.0,0.00048083757738968046,0.0,0.03453748335117338,0.0,0.0,0.012881301452410083,0.017068884542830925,0.0,0.0,0.01454940112784776,0.002798368400513746,0.002562284661835831,0.0,0.0,0.008329780736176715,0.0,0.0,0.010938696018884444,0.0,0.0,0.0,0.013248944757279217,0.014430522208883302,0.0,0.0,0.03170553497991312,0.006839562579646861,0.03397085984746969,0.012214882948537089,0.01103909955472104,0.014540857062408359,0.03059170960624334,0.0
LFQ intensity D5_8,0.0,0.0,0.0015793360373115245,0.0,0.0028523164931472545,0.010627259553414457,0.0,0.004470808241044362,0.0,0.002211708127938903,0.018918896311575926,0.011670911592311383,0.015300854049158586,0.00693805445352044,0.0,0.0,0.0,0.0,0.01568453164596559,0.0,0.004585358895244727,0.0,0.0,0.0,0.017838125151423932,0.01074033763194296,0.04206925482471414,0.01756442968890426,0.0,0.0,0.00298593029053818,0.0,0.008626204577712281,0.0010775482957311486,0.0,0.0,0.07448991816433481,0.0,0.03185875400103403,0.0,0.0,0.0,0.00715251286375709,0.0009914758506709195,0.0,0.0006579534138721305,0.0,0.012446101515412858,0.011116868034377144,0.04135357611647573,0.0,0.0,0.0,0.0,0.0,0.0,0.011308684846836684,0.030719485510661636,0.0,0.0,0.0,0.00446908270029158,0.02982995877214051,0.0,0.01889233079013038,0.0012494072425148716,0.0,0.0,0.0024440089355820213,0.0,0.0,0.010624533538467923,0.0,0.0,0.010870459084869142,0.0,0.0,0.0,0.0,0.0,0.009963414103503557,0.0044734772590214545,0.009039943190182028,0.0,0.007505438827049012,0.022402253810180264,0.0,0.0017428429148760335,0.0,0.0,0.012765598748482631,0.0,0.017448234986794497,0.0,0.0,0.030893856792577057,0.02763005540066679,0.0,0.0176595735115074,0.015018395748147305,0.003949254498097985,0.0,0.002581593161755322,0.0023223030673574668,0.005443690073701517,0.0,0.001777509846089933,0.0,0.0,0.009406071837667692,0.0,0.021482039756120896,0.009661483075666059,0.0,0.0,0.0,0.0,0.0,0.0,0.03044303216114932,0.0,0.0,0.01481603004084815,0.015417414505977403,0.0,0.0,0.015580259408847849,0.002898539319114249,0.0,0.0,0.019396487609509322,0.0029774991844294463,0.0,0.0,0.012475371145396182,0.0,0.0,0.0,0.011563622358741001,0.006505229691662854,0.0,0.0,0.029849515692874837,0.006323461187511179,0.03410981539567514,0.012824382241359,0.014256834559841424,0.015016470509531329,0.026162027135056987,0.0
