,AIA,AIB,AIY,AIZ,ALA,AS,AVA,AVB,AVE,AVF,AVH,AVL,AVM,Amphid socket,Anal muscle,Apoptotic germ cells,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVB,Differentiated germ,Distal tip,Dorsal uterine cell,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,Marginal cells,Meiotic germ cells,Mitotic germ cells,Oocytes,PDA,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVP,PVR,PVT,PVW,Phasmid socket,RIB,RID,RIH,RIM,RIV,RMD,RMD_LR,RME,RMG,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1P (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D2_7,0.0,0.0,0.009822237201433437,0.003471130103641482,0.0,0.0286749225120824,0.0,0.006397319593188032,0.030887114693958898,0.005491778972929393,0.03424242261772056,0.0,0.0,0.0,0.008538587887376813,0.0,0.02021587619167893,0.023153064268355367,0.01238634038974178,0.019710098032222914,0.0,0.0,0.0,0.0,0.009233362534725256,0.0,0.10113958014806496,0.0,0.014680631724883526,0.0,0.004503328297081561,0.02001107814861831,0.006903513061810987,0.0005259360819359142,0.0,0.0,0.017532940312373315,0.026837042936268145,0.0,0.004008222297185946,0.0,0.011317212165245007,0.05579988777014911,0.0,0.023786484294033693,0.03742257689202969,0.0010448974185725405,0.0,0.0,0.0,0.0,0.01935092170724957,0.0,0.0,0.0,0.0,0.024014377272649788,0.021715496181444756,0.0,0.006276702362137356,0.0,0.0,0.011989967973456712,0.0,0.03350034210255631,0.00782474296559789,0.0,0.028276663672910478,0.014573761882109623,0.001424935834871098,0.0,0.0010979680350709272,0.0,0.0,0.0,0.009937624033642973,0.017503123108307463,0.0,0.013767952439621256,0.012082798841427166,0.0,0.0017594252074234137,6.113140520939103e-05,0.0,0.0,0.0,0.00023896673681918814,0.012923726161362043,0.0,0.0,0.0104957186733472,0.009284998801138627,0.0,0.0,0.009660368529945227,0.012024597444474582,0.0,0.0,0.0,0.0,0.0,0.006212079734099283,0.0,0.0,0.04999755266038232,0.00024241838969939655,0.042033121246601364,0.008967942332479113,0.015570449560729989,0.023994425319207716,0.035458112836719784,0.0
LFQ intensity D2_8,0.0,0.00234914161566195,0.0040756990007591925,0.0006438430597218648,0.0,0.02529357254807705,0.0,0.008262798377324321,0.03118614049099741,0.040082809771432325,0.032846685833794735,0.0,0.0,0.0,0.0044341122109160845,0.0013423284478124714,0.017944018813076366,0.019977700282884266,0.013337028961906625,0.019280654301240856,0.0,0.0,0.0,0.0,0.008441501427123887,0.0,0.10031108426165719,0.007926017477109465,0.012974452973761024,0.0,0.0029715577364358143,0.016773596409640625,0.005170198766335328,0.0,0.0,0.0,0.01044624023588539,0.02778654809482574,0.0,0.009023366746679442,0.0,0.009667381080238697,0.052541907665191415,0.0,0.021890203093570496,0.03284875848432989,0.0,0.0,0.0,0.0,0.0,0.020867951425802687,0.0,0.0,0.0,0.0,0.01956491308905718,0.008676783462916763,0.0,0.007254102172683964,0.0,0.0,0.015226477425427124,0.0,0.033079171987352704,0.009024699071213836,0.0,0.02296478565735626,0.015691844995013218,0.0032851577524012094,0.0,0.006374173201885755,0.0,0.0,0.0,0.010907691899693204,0.005518397847127299,0.0,0.019776574794801206,0.011948235028877803,0.0,0.0022260829811259113,0.0,0.0,0.0,0.0,0.002853594585525459,0.01283771721059174,0.0,0.0,0.009793957629800811,0.008702648900859885,0.0,0.0,0.007450875479725663,0.012867653256794898,0.0,0.0,0.0,0.0,0.0019011106077362287,0.013847302202275867,0.0010492148851931303,0.0,0.04942058672204564,0.005755247263664631,0.045342973962439505,0.010914515717919389,0.01600781642080364,0.02214023471391215,0.02689815947958534,0.0
LFQ intensity D2_9,0.0,0.0037434230398743634,0.016190151982699175,0.0035398791341876698,0.0,0.017935792458443105,0.0,0.002105677627376475,0.03584910606426338,0.0091170550490373,0.031370646238271696,0.0,0.0,0.0,0.0014932362453076956,0.0030396092041038306,0.02437822193873294,0.020463466057363534,0.013349028384572689,0.017431843561646242,0.0,0.0,0.0,0.0,0.012489595148661731,0.0,0.09922182833733646,0.004904158791442601,0.02148380464286517,0.004667666931265321,0.00223731338369528,0.01742918896332064,0.004522886533246679,0.0,0.0,0.0,0.016545122474160328,0.028477555812967806,0.0,0.012182347134821928,0.0,0.0,0.05418875173759607,0.0,0.022594047692102454,0.032305205647773165,0.004280672211726405,0.0,0.0,0.0,0.0,0.01881531548323086,0.0,0.0,0.0007310054617083664,0.0,0.022305754749908355,0.01850953096948293,0.0,0.011389070861681356,0.0,0.0,0.008034443433572257,0.0,0.029636741187604333,0.010667721247362202,0.0,0.028416878704959705,0.013803749269833345,0.005074867299371623,0.0,0.007515887153983228,0.0,0.0,0.0,0.008236522675919756,0.01653812129038223,0.0,0.018701654836779425,0.011046551566598435,0.0,0.0007337429178462309,0.0038199227236547896,0.0,0.0012155439924017497,0.0,0.0,0.01434935056534361,0.0,0.0,0.00720717049570948,0.004729087042372606,0.0,0.0,0.0,0.006394841689930419,0.0,0.0,0.0,0.0,0.0048424516234618995,0.018719008775479305,0.0,0.0,0.04699498866030219,0.005365618752192603,0.036991666076614554,0.01550586835319404,0.01672042297124411,0.023102554150568364,0.026346662588443582,0.0
LFQ intensity D3_1,0.0,0.0036704976381037044,0.0,0.0020575244299812475,0.0,0.030956703401244186,0.0,0.006281243842365861,0.03264357515089487,0.04340513668422582,0.0331929845038419,0.0,0.0,0.0,0.014328999815356342,0.005474978254270877,0.01711910445490121,0.018131251858215684,0.01759492238300137,0.01959566432927833,0.0,0.0,0.0,0.0,0.003959654247953802,0.0,0.09112834134173917,0.0,0.025408116235367272,0.0,0.007839364995151388,0.01239753522941411,0.004229542187099732,0.003008708381042029,0.0,0.0,0.014731968315645504,0.03744780893939955,0.0,0.010143259931975167,0.0,0.006730409901652225,0.05778538143342746,0.0,0.029571991373863883,0.026982493214586113,0.001820541437596106,0.0,0.0,0.0,0.0,0.023429987673578317,0.0,0.0,0.0,0.0,0.02000432146251113,0.01257297265900583,0.0,0.011096216328057896,0.0,0.0,0.010857042001705368,0.0,0.027979885288380697,0.013124570321519188,0.0,0.0233046298455473,0.017420320294051356,0.0033564181797524732,0.0,0.0,0.0,0.0,0.0,0.007288834532370883,0.01089635532520955,0.0,0.013569163069845331,0.011811706926086612,0.0,0.0074487807484228405,0.0,0.0,0.0,0.0,0.0018784963102173734,0.011405534507567492,0.0,0.0,0.015594158915461506,0.00678601039131846,0.0,0.0,0.00031929381509623796,0.010292535344221969,0.0,0.0,0.0,0.0,0.0007226653799270013,0.0024578736471913775,0.0,0.0,0.035422734799244224,0.004840680471700256,0.037663885881741736,0.014422591672054001,0.01755240566761586,0.016436937463193517,0.03240528716580937,0.0
LFQ intensity D3_10,0.0,0.006243366375416671,0.0071650398110213835,0.00331880206379573,0.0,0.023447572217069536,0.0,0.002211800316797454,0.02749549431234321,0.0379300036447704,0.03429839953047728,0.0030328954764789915,0.0,0.0,0.0,0.006563714216517453,0.02287561316660368,0.019644705537383733,0.020368923812629926,0.017462333823991528,0.0,0.0,0.0,0.0,0.01450668877197689,0.0,0.09296671167389671,0.000934512854070778,0.027329306268259756,0.0,0.007297156531639752,0.010453140869424622,0.005429839906386848,0.0,0.0005823830479863969,0.0,0.01602795545755226,0.019137022090381317,0.0,0.008365980935564152,0.0,0.006606518970417886,0.047040668255467266,0.0,0.024100145937555342,0.03330276982420225,0.0,0.010893350071637272,0.0,0.0,0.0,0.01730945605355818,0.0,0.0,0.00012558895562301645,0.0,0.021436549082329955,0.007787714664107951,0.0,0.00550627428522622,0.0,0.0,0.0029071873394823674,0.0,0.0365009524298201,0.012664064058184337,0.0,0.023155398738375455,0.017436842466633903,0.007426222176460664,0.0,0.003308992869979025,0.0,0.0,0.0,0.0,0.0,0.0,0.014262700800932279,0.010537085720831597,0.0,0.009136245487590419,0.0,0.0,0.0,0.0,0.006755213874304786,0.017927156699198823,0.0,0.0,0.011531233206093703,0.0030521510218118,0.0,0.0,0.01772527029484923,0.011921435568894738,0.0,0.0,0.0,0.0,0.0027884856036623153,0.007655448200399597,0.0,0.0,0.04840345155983569,0.00628734565803271,0.04027096596970894,0.012946392841643747,0.0119294009544417,0.02146206036568424,0.03280989728058591,0.0
LFQ intensity D3_11,0.0,0.0024254835714678127,0.006474455951945325,0.0,0.0,0.020796816638697903,0.0,0.004307800510153454,0.02946008008628687,0.033325178735930626,0.03231698073942975,0.0,0.0,0.0,0.007728006200880007,0.0036467329541468407,0.020514698771500636,0.019424959752925876,0.017490848198403883,0.020461550517731037,0.0,0.0,0.0,0.0,0.011106443645703713,0.0,0.09248756170092942,0.00044979225694407026,0.02245344698935982,0.0,0.00204368582773434,0.01701091599418755,0.005540974060278627,0.0,0.0,0.0,0.015755955040982865,0.04073499246725955,0.0,0.0061109794125488275,0.00034987424819485265,0.007160043125411136,0.05014764040948596,0.0,0.03156494580498253,0.024179933657426163,0.0,0.0,0.0,0.0,0.0,0.02242943231939221,0.0,0.0,0.0024564549622047857,0.0,0.018794806522887394,0.013494726187649875,0.0,0.009252521546881725,0.0,0.0,0.010965084178378428,0.0,0.030810617676843583,0.017067360622750417,0.0,0.020649405624046664,0.015733763031390815,0.004913695908918134,0.0,0.0013638363250899769,0.001689838070259849,0.0,0.0,0.007944648543222264,0.0,0.0,0.015923714272997064,0.011655828136351444,0.0,0.005777490097128835,0.0,0.0,0.0,0.0,0.0006671004425647642,0.013914702518477425,0.0,0.0,0.012560545910023034,0.008277373275631017,0.0,0.0,0.01876557508987134,0.014803300685601215,0.0,0.0,0.0,0.0,0.004836831145607157,0.003951717079341633,0.0008454265701114963,0.0,0.04099917866868492,0.0002522398081549798,0.04039402679179322,0.015295555800125106,0.013711151357018872,0.020600346026993822,0.03373092753267724,0.0
LFQ intensity D3_2,0.0,0.0022893281699056063,0.014567819684911708,0.001921951507057673,0.0,0.022633951888273354,0.0,0.0014907096339390026,0.025227254990303413,0.017202024013166405,0.03358484542565788,0.004529469656798326,0.0,0.0,0.008925901567465444,0.003224111005970353,0.015062985291065725,0.01978102977029357,0.013731168474697195,0.021067658516690468,0.0,0.0,0.0,0.0,0.0033327268268625388,0.0,0.09562032399527341,0.00651322534752955,0.018272424523897282,0.0,0.0,0.015800886812044068,0.0031326044495838777,0.0,0.0,0.0,0.01843733183808211,0.03665822743276244,0.0,0.005015808548799787,0.004026754614456512,0.012884075950029269,0.047777429964037804,0.0,0.03327938829546476,0.030428327548316158,0.00016265278405250505,0.0,0.0,0.0,0.0,0.03109886200489352,0.0,0.0,0.0,0.0,0.02406610767732717,0.021557931646472253,0.0,0.01259784424656387,0.0,0.0,0.001460550330782372,0.0,0.038648737323019544,0.011812580871408108,0.0,0.017150023732229198,0.017693005598594738,0.0040264673893360544,0.005658976161142561,0.0048135532865561945,0.001761657245864228,0.0,0.0,0.0,0.0,0.0,0.012612412426837345,0.010434950561230113,0.0,0.00564217596553261,0.0,0.0,0.0,0.0,0.00170294164041396,0.013897638073603497,0.0,0.0,0.010263644389073689,0.0067489184793212385,0.0,0.0,0.0,0.007613386975977619,0.0,0.0,0.0,0.0,0.008673557522142727,0.019354489330480156,0.0,0.0,0.04079086187009017,0.008536480335111857,0.03671041989564595,0.01601970610783611,0.014634729155717252,0.021076317880248174,0.03635867334915947,0.0
LFQ intensity D3_3,0.0,0.0026257644841579317,0.0075730707465892005,0.00042857501019176437,0.0,0.019984419325830505,0.0,0.0051227345991122575,0.033270506797945805,0.014950874552338409,0.03462475262018599,0.0,0.0,0.0,0.007263280725713838,0.007568467671603027,0.026603508100903752,0.020406795706815403,0.018971018190872636,0.019688809324639962,0.0,0.0,0.0,0.0,0.0056380710471404935,0.0,0.09702574120751353,0.0,0.022037011220330516,0.0,0.003639138423339585,0.014865723744197748,0.002224993156856767,0.000682451763228858,0.0,0.0,0.01620581631599402,0.03187095948693721,0.0,0.0056881963744908025,0.0,0.007601194315123839,0.05140647928646957,0.0,0.0294619235706958,0.028896772482007338,0.0009592600376290629,0.0,0.0,0.0,0.0,0.024356057919355138,0.0,0.0,0.0,0.0,0.020872934986683887,0.017044968618233652,0.0,0.0076367979468585446,0.0,0.0,0.012129391622832268,0.0,0.031985340994272894,0.020669285486274086,0.0,0.023946242880812686,0.01778390907990855,0.004747471433809409,0.0,0.0,0.0,0.0,0.0,0.008680583502012769,0.0,0.0,0.0171899909258558,0.008396895318239955,0.0,0.0041477333087867295,0.0,0.0,0.0,0.0,0.0014089881641190236,0.015572624358170258,0.0,0.0,0.014001287651302959,0.006406359633844563,0.0,0.0,0.014477270582159486,0.010685440802952275,0.0,0.0,0.0,0.0,0.004902872735497693,0.00736661118495743,0.0,0.0,0.03844249463404751,0.006712357939451235,0.03810755246279361,0.012047794565722986,0.02018254204547425,0.02110766679104301,0.0317042221356718,0.0
LFQ intensity D3_4,0.0,0.008543954747855364,0.0,0.0019992959464225704,0.0,0.035041497495734646,0.0,0.006642586262793847,0.029796556652682618,0.04717126262998742,0.038971087615241505,0.0,0.0,0.0,0.008841008499472646,0.004339786240663375,0.02311064961687269,0.023145190286096406,0.020536915118764733,0.0189229293751902,0.0,0.0,0.0,0.0,0.0035002923318151677,0.0,0.09601479405470324,0.0,0.02588641783185568,0.0,0.0,0.01572742884502188,0.003950298914443903,0.0,0.0,0.0,0.014224789272901776,0.013383253320673333,0.0,0.0029993228072657165,0.0,0.007790097344113718,0.056546986045084506,0.0,0.028714223969138978,0.0306836766305013,0.0011270368970865692,0.000460197539843896,0.0,0.0,0.0,0.02255574980027558,0.0,0.0,0.0,0.0,0.023067982091979532,0.010231987022146899,0.0,0.009988128908628276,0.0,0.0,0.0037086413061821403,0.0,0.02909736247299468,0.013793375448348218,0.0,0.023521648826823307,0.015737928002105377,0.008924255533201763,0.0,0.0,0.0,0.0,0.0,0.0006590271408931208,0.0,0.0,0.018909660859322233,0.012264530508343413,0.0,0.003705835612167402,0.0,0.0,0.0,0.0,0.0011029223355584737,0.016734460083335408,0.0,0.0,0.016377506748650548,0.00797266439737935,0.0,0.0,0.0019206238323191782,0.0086420356930266,0.0,0.0,0.0,0.0,0.008197528228660962,0.0,0.0,0.0,0.04559593592779298,0.0004769249169045939,0.03916620915588436,0.016219253632551306,0.022151162854955497,0.02257766753084278,0.02862745483649841,0.0
LFQ intensity D3_5,0.0,0.006574769922610187,0.0,0.004483580655424319,0.0,0.034252794994280605,0.0,0.008569212917537105,0.029382878576086967,0.04667727539882029,0.03578986168741903,0.0,0.0,0.0,0.013855028220509007,0.009926040690530035,0.019230112941384415,0.01727430304566356,0.017753252532995874,0.019100838479812688,0.0,0.0,0.0006412920274569924,0.0,0.0,0.0,0.0934029192185518,0.0,0.022229350551951948,0.0,0.00046418520961273715,0.014140457617517069,0.0,0.002335830512408393,0.0,0.0,0.015705292976438526,0.03261960433329059,0.0,0.00223109561937907,0.0,0.01104026673667071,0.05077568397046169,0.0,0.03421128385245376,0.03021279522687529,0.0,0.00015172954180120085,0.0,0.0,0.0,0.02160688757337231,0.0,0.0,0.0,0.0,0.019678061220501853,0.016208238583892597,0.0,0.009713909657392765,0.0,0.0,0.008652901819478519,0.0,0.03150580083352757,0.00963800613750036,0.0,0.022377634690854242,0.017084341520671252,0.007029692155949999,0.0,0.0,0.0,0.0,0.0,0.0015922429209950322,0.0,0.0,0.011259649715055544,0.014698250858156856,0.0,0.0,0.0,0.0,0.0,0.0,0.004795735836682338,0.020084900286211616,0.0,0.0,0.013744417861933228,0.006158896636724314,0.0,0.0,0.0,0.01175468209762518,0.0,0.0,0.0,0.0,0.007457595772369773,0.013642663223314087,0.0,0.0,0.042454836460040134,0.003342273614411622,0.03700656035400454,0.013517405902672622,0.017020321465281003,0.017957000013831905,0.02698535532960479,0.0
LFQ intensity D3_6,0.0,0.0006712890988232464,0.00832944423782992,0.0,0.0,0.029269920757961677,0.0,0.007551989646586013,0.03135588410342915,0.04385854986694259,0.03533678129872978,0.002734026501799877,0.0,0.0,0.006753718008821977,0.005995539149161379,0.015096752086088043,0.018091921550422337,0.012973642315513045,0.018788517700241664,0.0,0.0,0.0006813174562160982,0.0,0.0035774631986546183,0.0,0.09744953332069695,0.001938521525749707,0.016349630982001435,0.0,0.017983233455358377,0.0,0.0,0.0,0.0,0.0,0.014687171854220036,0.022762701478680588,0.0,0.01068778495417406,0.0,0.015155073953299517,0.05552446798043904,0.0,0.03152159444199689,0.028857989090558915,0.0,0.0,0.0,0.0,0.0,0.026597129347547908,0.0,0.0,0.0,0.0,0.02232330048578942,0.009554580575470895,0.0,0.0045343122642882,0.0,0.0,0.007359931442886807,0.0,0.028466081521293707,0.02054167920137288,0.0,0.02441360537442623,0.016041466211228903,0.005547031797814168,0.0,0.00653582192845257,0.0,0.0,0.0,0.006530759027400927,0.0,0.00017488999665165778,0.013781345666415937,0.006306356385956294,0.0,0.004379350648402001,0.0,0.0,0.00013253909513560882,0.0,0.004337613859428214,0.013510384510667411,0.0,0.0,0.0049217973930551495,0.005769152442925257,0.0,0.0,0.0,0.008596677368291996,0.0,0.0,0.0,0.0,0.005108804938289455,0.026527855458559995,0.0032044773566057673,0.0,0.04403055142558888,0.010961061431435042,0.04327479884637564,0.007664603538443611,0.008874169335550524,0.019712659014576625,0.03630075209527528,0.0
LFQ intensity D3_7,0.0,0.003954757989059934,0.006198100500722125,0.0,0.0,0.025704027218445002,0.0,0.006616159153233577,0.033778771476774126,0.03816197762515539,0.0340578637350485,0.0,0.0,0.0,0.009719827228995972,0.012882347461328008,0.0237486630079271,0.0192744879704654,0.027664269263236587,0.016280601869155517,0.0,0.0,0.0,0.0,0.008661967140831974,0.0,0.09400851237016425,0.0011253435665666551,0.020391980592321196,0.0,0.0,0.013959098660222428,0.007954264926476984,0.0,0.0,0.0,0.017213419314701394,0.035140129619922016,0.004983152525674525,0.008488783142531422,0.0,0.006659434430555781,0.04707476981532528,0.0,0.03414441444976458,0.02393710446873353,0.0,0.00021135921131536152,0.0,0.0,0.0,0.017355970463502388,0.0,0.0,0.0,0.0,0.022766457180505323,0.0108138695638382,0.0,0.0037938880103674548,0.0,0.0,0.0062245874066039625,0.0,0.03427507263245902,0.017346642167596165,0.0,0.020542060180509643,0.015339748971185327,0.004566255152380943,0.0,0.0013635626147447328,0.0,0.0,0.0,0.009337452836972564,0.0,0.0012356084605397188,0.019197474148852575,0.00705778163703063,0.0,0.0036187202455310974,0.0,0.0,0.0,0.0,0.0012127058872385748,0.01325694938589311,0.0,0.0,0.015402972058101644,0.010172200547120733,0.0,0.0,0.0,0.010419590254874751,0.0,0.0,0.0,0.0,0.0025952891231163008,0.0,0.0,0.0,0.04720749099847405,0.000782124319066363,0.04061866625927121,0.018312349898007434,0.014819651089772375,0.022595328619932006,0.025773941151857063,0.0
LFQ intensity D3_8,0.0,0.00555883682342084,0.005071257957953472,0.0,0.0,0.03052862608589046,0.0,0.008896753279811632,0.031277861792708736,0.040409122393227144,0.03355419117366197,0.0,0.0,0.0,0.006824633375580467,0.011221007578866857,0.02376895214567727,0.021409088385018173,0.015399862661121727,0.01982042867415773,0.0,0.0,0.0,0.0,0.0053497342772471776,0.0,0.0918972798776348,0.002474528821605014,0.020688389734103693,0.0,0.010911164098853881,0.01274014707421671,0.00636349864577246,0.0,0.0,0.0,0.015995102488496386,0.03350187251420966,0.0,0.00485280010093325,0.0,0.009668433374431155,0.04920218431099273,0.0,0.02868943534548877,0.023787254945011552,0.0031264252148209717,0.0,0.0,0.0,0.0,0.023126339937025644,0.0,0.0,0.0,0.0,0.020408974622367248,0.008154377562473229,0.0,0.007232554550530643,0.0,0.0,0.0122524287047009,0.0,0.030099967253381276,0.012206377291231587,0.0,0.020083003525232845,0.015736696082196185,0.003988792634055208,0.0,0.006702407265177005,0.0,0.0,0.0,0.005550926662027829,0.0005063557831103787,0.0,0.012909008990756818,0.011005711519317849,0.0,0.004722171035540558,0.0,0.0,0.0,0.0,0.0069971717020566,0.010718566410450556,0.0,0.0,0.015461266667461851,0.006374541727135825,0.0,0.0,0.003727115446676574,0.010649188613651188,0.0,0.0,0.0,0.0,0.0054845577563695565,0.01116930463299684,0.0,0.0,0.04040069912906057,0.004422918664669889,0.034377897563865244,0.0123906926621165,0.017302459776076872,0.021230602049791047,0.03161805062758091,0.0
LFQ intensity D3_9,0.0,0.006610177287604035,0.00495063649212852,0.0,0.0,0.025186259474868734,0.0,0.007950864568402832,0.033318099789799285,0.037838243361783194,0.034644943558612064,0.0,0.0,0.0,0.005106263320588658,0.005728326107570526,0.023287923862255228,0.021411615108704596,0.023768117110734406,0.017784972233342626,0.0,0.0,0.0,0.0,0.00801914316032798,0.0,0.09073177341226535,0.0,0.024568284400198787,0.0,0.011209751717498544,0.00957028090333919,0.006515479346724266,0.0,0.0,0.0,0.01664755158513305,0.026338491483854445,0.0,0.004712021157762223,0.0,0.005186600790364576,0.0489630706078052,0.0,0.030014222044596462,0.02888659795103538,0.00015914191689824498,0.0,0.0,0.0,0.0,0.01598450278832241,0.0,0.0,0.0,0.0,0.02273890337505673,0.010014272351041461,0.0,0.004577417147665345,0.0,0.0,0.006304067150477751,0.0,0.03465654990626872,0.016905230859836827,0.0,0.01769554552997374,0.017319861913019253,0.005140925387296767,0.0,0.0041342335943458,0.0,0.0,0.0,0.01074667956325587,0.002526325238979061,3.540783618635371e-05,0.01553413477872616,0.0038043653378567145,0.0,0.0035832179961001,0.0,0.0,0.0,0.0,0.006551148961572897,0.014530047816077097,0.0,0.0,0.008336821302163396,0.006104372479604348,0.0,0.0,0.0,0.017127950763940556,0.0,0.0,0.0,0.0,0.004417427590669019,0.012613265074387014,0.0,0.0,0.04922647959006366,0.007343478418027584,0.04214318050346185,0.020768610472187178,0.008519141114419324,0.024350294998171915,0.02715728740664671,0.0
LFQ intensity D4_1,0.0,0.0029477591902633223,0.01073957559269367,0.00025050358110176627,0.0,0.030376391823223232,0.0,0.006051381585860962,0.03052950828993512,0.035898641740900974,0.029721522469882397,0.002555425220469198,0.0,0.0,0.00860781793547382,0.0,0.016085816890520133,0.01960643555219629,0.015695031961911098,0.01896987653364118,0.0,0.0,0.0,0.0,0.006710849479631094,0.0,0.09160644888394155,0.0,0.026147963561165413,0.0,0.011748901873524719,0.0,0.004523762756790381,0.0040334910908072855,0.0,0.0,0.014484111067373748,0.04094408741205666,0.0,0.004033239547531943,0.0,0.014959068802799033,0.0538917218579431,0.0,0.035776920388819265,0.02646002800983398,0.0018066964124549426,0.0,0.0,0.0,0.0,0.02646302515174744,0.0,0.0,0.0,0.0,0.0237853795598629,0.007368754943032332,0.0,0.005168946825369442,0.0,0.0,0.00606032408273619,0.0,0.0297583967460574,0.013742739741802144,0.0,0.017858926193795498,0.01543809365682217,0.0048192425965326545,0.0,0.0055612398551714275,0.0,0.0,0.0,0.0037785897248181345,0.0,0.0,0.012903571887887646,0.008821566164301521,0.0,0.004246594958453386,0.0,0.0,0.0,0.0,0.012559076279507414,0.012098763139097177,0.0,0.0,0.014990174011799591,0.006088402483808318,0.0,0.0,0.018865296081329832,0.007111490867323305,0.0,0.0,0.0038996941537163695,0.0,0.004743566375818161,0.0,0.0,0.0,0.034775187035070154,0.011883015305906288,0.03798419920889683,0.013130336352770108,0.01319822498332367,0.01941063161356114,0.03832357050693517,0.0
LFQ intensity D4_10,0.0,0.0014542091463110203,0.003063379290543111,0.0,0.0,0.02837484220381539,0.0,0.007353144973536209,0.03395354327049898,0.03869589060898974,0.032129321159500145,0.0,0.0,0.0,0.004089168085167626,0.0,0.026087672592016695,0.019408568671805366,0.026508556045389157,0.018554630564218574,0.0,0.0,0.0,0.0,0.006787655515083326,0.0,0.07850008337147102,0.0,0.03248999283106466,0.005281301152158076,0.007372882874231459,0.012912368869187315,0.00767177587453781,0.009560006741575795,0.0004992600231265667,0.0,0.011378742930473305,0.036836160706075274,0.0,0.0027105560067313826,0.0,0.019405200773076475,0.03902840148969312,0.0,0.03454482432363508,0.02951386023934486,0.0064726566769841105,0.0,0.0,0.0,0.0,0.017401952969695548,0.0,0.0,0.0,0.0,0.02252771269228408,0.008054326305806088,0.0,0.0074131748675846775,0.0,0.0,0.012106531597370978,0.0,0.029214142547642128,0.016227216845429267,0.0,0.018252379545892733,0.008098207393222671,0.005903885156335609,0.0,0.0074534876479541694,0.0,0.0,0.0,0.00540435056207575,0.0,0.0,0.01288208296690486,0.006847754253312893,0.0,0.0015138811313939846,0.0,0.0,0.0,0.0,0.016083328999391376,0.01533522095157708,0.0,0.0,0.014075387535384115,0.0057245212007436255,0.0,0.0,0.0,0.006148592523994152,0.012108772888626315,0.0,0.0,0.0,0.0016279621939389918,0.01521641953573775,0.0,0.0,0.03503677843056301,0.007037092683996489,0.04069836664636167,0.011066615269264007,0.00756681710642961,0.020581134917837234,0.031753245623007624,0.0
LFQ intensity D4_11,0.0,0.013733990564254398,4.0494348762127314e-05,0.0,0.0,0.02404553071750516,0.0,0.003657834301351611,0.023006330996701827,0.04088367020651909,0.03441274094305469,0.0002571327449198455,0.0,0.0,0.014469740914960751,0.0039128116278922525,0.0139738767092666,0.015496173785332655,0.02672899624017692,0.019743578547148272,0.00801996665582003,0.0,0.005716934967113636,0.0,0.0014757813310886047,0.0,0.08873700023567961,0.0,0.031178267859104426,0.0,0.0041623813895176305,0.010649368575956551,0.0,0.0006263917621846616,0.01069403949350452,0.0,0.01478736091788723,0.040295024947710964,0.0,0.0,0.002801896114812848,0.0060693075043200565,0.04630881773874938,0.0,0.04009351908667081,0.021358749062680756,0.001952135722157572,0.0,0.0,0.0,0.0,0.0293679309285853,0.0,0.0,0.0,0.0,0.015238433145973892,0.01108815610892211,0.0,0.0025675816264034354,0.0,0.0,0.0058720221537179726,0.0,0.03363614660491682,0.02067938738932064,0.0,0.013952251348694263,0.01797224353465241,0.0,0.0,0.0,0.00040275490657833287,0.0,0.0,0.0006122936675252793,0.0,0.0010989111155416315,0.017480290843144283,0.004992579647252516,0.0,0.0077813075526998125,0.0,0.0,0.0,0.0,0.010697783824568093,0.020155116946341676,0.0,0.0,0.010034511235971988,0.004796233540140889,0.0,0.0,0.0,0.017590154609833798,0.0,0.0,0.0027535823169082523,0.0,0.006309862972060725,0.008068932207609104,0.0,0.0,0.03216599595641438,0.0068437136660143075,0.046182136279797184,0.01170014640404872,0.014604357820230656,0.017534699686385633,0.03853063594694051,0.0
