,Amphid socket,Anal muscle,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Cephalic sheath,Coelomocytes,Distal tip,Excretory cells,Excretory duct,GLR,Glia_2,Glia_3,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Meiotic germ cells,Mitotic germ cells,Oocytes,PVD_FLP,Phasmid socket,Rectal gland,Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Syncitial pachytene spermatocytes,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D3_10,0.0,0.0017085706281415106,0.041531207111926476,0.02912064317075202,0.0249429768246275,0.03220587922132903,0.0,0.017031304224065492,0.0,0.0072666329461490535,0.0,0.0015296794734401542,0.0,0.0632140260727067,0.0,0.021596563028435996,0.0,0.013741471904685,0.08118874389432397,0.04653068858842738,0.06216053673818228,0.058532051352769045,0.012563253305831723,0.0,0.0,0.024126903180103056,0.0,0.0030609699312672315,0.03698761565884771,0.01555860475805628,0.0,0.019314480421187455,0.01099229231022609,0.015307143284339521,0.004100099736002817,0.012366269988258466,0.03194942044113563,0.005348652667686201,0.015862638494567493,0.0021708565486512187,0.025288902186242117,0.0,0.0,0.0,0.027357313761165264,0.0,0.0,0.0,0.06317481035621134,0.010539326708069568,0.03241065568448256,0.028065924414823137,0.03323739493305702,0.06779754826690661,0.00011794778291973134
LFQ intensity D3_11,0.0,0.014395845495943721,0.03729212338776711,0.024614929686965444,0.02715764396391544,0.02907074733617751,0.0,0.02197857423417469,0.0,0.004054178331246329,0.0,0.0,0.0,0.08677293531885848,0.0,0.019410073947295256,0.008859488165868151,0.0,0.08375354209750192,0.04913190651496025,0.06126880776526173,0.05863539387766326,0.0010170466101404874,0.0,0.0,0.03163661843444785,0.0,0.0,0.04002466775989236,0.020056652154611523,0.0,0.005101870771949955,0.0,0.004384447978440708,0.005138450683175778,0.00391193456185393,0.027245012429258596,0.006747344529532815,0.02006887769705207,0.005547395623564579,0.041056103829198706,0.0,0.0,0.0,0.029671942161661306,0.0,0.0,0.0,0.05621097610049638,0.015221362446693552,0.040208684845073485,0.029536257560087646,0.028786758565425025,0.05769625750710403,0.004335147626739821
LFQ intensity D3_2,0.0,0.016887418040543025,0.03477584377800666,0.014257415519259787,0.014678468155939296,0.02060529743281383,0.0,0.03214872460599087,0.0,0.0,0.0,0.0,0.0,0.07625089158268719,0.0,0.020187549719415374,0.01629116404312212,0.015924757753727186,0.08140093390390078,0.05555782273751907,0.05315601438033371,0.05473918717703618,0.0,0.0,0.0,0.02820310686779753,0.013604411838679364,0.008554818618589118,0.037110045502965074,0.014344890978885878,0.0,0.007836546748440336,0.002201858111542873,0.018908962193673332,0.0,0.005814082914243415,0.023535282170696763,0.007179221831064212,0.019170653533329113,0.009321921058189405,0.0,0.0,0.0,0.006252330178130924,0.034546133111308205,0.008911807363728043,0.0,0.0,0.056503547136000226,0.0236446365221558,0.04612824934101329,0.03237334582769828,0.017828643192240035,0.07116401612933376,0.0
LFQ intensity D3_3,0.0,0.008660401451254152,0.04069074955998162,0.02103592240402229,0.0,0.027954097569549398,0.006546417289963881,0.01621230882223773,0.0013320708476845813,0.007558608730441331,0.0,0.0015379514343083094,0.0,0.07102635996836348,0.0,0.025017941953827273,0.003213117064497994,0.0,0.08190601447454283,0.05162347758420845,0.057079381736373794,0.06575774991988918,0.0,0.0,0.0,0.024750646424838655,0.013751030890268105,0.00881538530525781,0.03784966731012505,0.013368656033804029,0.0,0.011669697132381585,0.010386071670185376,0.007332991247830099,0.013185153002971572,0.004799225484170378,0.027984951297346045,0.009875475936844817,0.019720358934299343,0.004221123717921802,0.03193018577419537,0.0,0.0,0.004548077843999119,0.029339336682029777,0.0,0.0,0.0,0.06101748961566552,0.013132536528797477,0.038606027138991625,0.034589697535580735,0.024220665650932175,0.06074952911463656,0.007003448915780571
LFQ intensity D3_4,0.0,0.00990410097384859,0.037521646508886446,0.025893336215060726,0.02381186218138379,0.03145294909682247,0.0,0.014119878523052113,0.0,0.0,0.0,0.0,0.0,0.04269261912955731,0.0,0.028852706944720044,0.0,0.02077245977946225,0.08590386190736565,0.0467609227365084,0.06402190171559492,0.07130282800433008,0.006363792804880898,0.0,0.0,0.02455712320407491,0.0,0.006263168341416907,0.05002595521905441,0.017607409121853743,0.0,0.007578030468718944,0.0053897710237117745,0.0,0.007518711393224029,0.004250179209049436,0.04185377038066804,0.009511036067739231,0.026938671971489133,0.0,0.00607668990153985,0.0,0.0,0.0018529139760819241,0.02773521846685629,0.0,0.0,0.0,0.06225356370190328,0.006263089127032722,0.048504917391518694,0.04004293204388459,0.031270265960430595,0.05438614146291032,0.010745575045367441
LFQ intensity D3_5,0.0,0.014124507884967786,0.037661584015106865,0.023553920280387493,0.012923857849063967,0.032364541271572164,0.005737820717898617,0.02037762178044024,0.0,0.009616231939766485,0.0,0.0015534132376774936,0.0,0.07856729269920856,0.0,0.023410367910414655,0.002830765667243576,0.027652097057035606,0.08097257956663567,0.0455154732395637,0.06196625013061708,0.06085406379312789,0.0066860225617552185,0.0,0.0,0.023300061369230542,0.0,0.0,0.02787916663538819,0.02846390257037372,0.0,0.0,0.005905144528878345,0.011523670222377798,0.003911253104902425,0.0025905121297192814,0.045692367278435744,0.010842133490829197,0.021977862731027854,0.0,0.004596057407672207,0.0,0.0,0.0045938019701079556,0.020458109195024034,0.006925934942722899,0.0,0.0,0.054593152036590424,0.017027654930033633,0.04657646028853584,0.03334215974358715,0.029100497217443975,0.051633701896520785,0.0026979847081149816
LFQ intensity D3_6,0.0,0.010805807528727387,0.026313101488584525,0.02531509650055393,0.021348327467128666,0.024826236624654163,0.0,0.020716464228550148,0.008090691094008076,0.03863752874431247,0.0,0.0,0.0,0.04726477424054482,0.0,0.02572925943155127,0.0,0.026009914748021928,0.08258344886542053,0.05124391248605114,0.05777159039763449,0.06456728094415437,0.0,0.0,0.0,0.026357388869283137,0.0,0.009492610318657587,0.031346646920789756,0.010384218088331044,0.0,0.01110020820127162,0.0017925383976424571,0.020645650989111978,0.006351375811671791,0.01198997589120323,0.01960656775198332,0.002918030077442127,0.016584492548616887,0.009052124800573633,0.0,0.0,0.0,0.004514637795128543,0.027569020503485902,0.022769785912460237,0.00670923388063974,0.0,0.05634926509621796,0.016778906733368758,0.038129484019602866,0.02006938664194787,0.026542897857583996,0.0678555818168901,0.0038665362861975954
LFQ intensity D3_7,0.0,0.017924881799878344,0.036515680579794096,0.020000562349065606,0.03901685775364377,0.02330713881664195,0.0,0.02040749984738369,0.0,0.0,0.0,0.0,0.0,0.07495240135992261,0.0,0.026987767502598337,0.0,0.010871720893463933,0.08769789768121311,0.05179560892260747,0.0599093596444759,0.06523746460365518,0.0070551713770904915,0.0,0.0,0.024338255716281804,0.0,0.006341696446148138,0.036202899268171225,0.014558017115286839,0.0,0.005372549324038363,0.007564031639646677,0.0,0.008077060627505373,0.0018047521805372407,0.031004314767425028,0.016262290561125468,0.023832995545905344,0.0015228137310500755,0.0,0.0,0.0,0.004563242779859027,0.02592396826248779,0.0,0.0,0.0,0.06947834356549756,0.010151201632793929,0.05241932110495022,0.03389822217303113,0.02641516518356314,0.05284050657109455,0.005748338672166563
LFQ intensity D3_8,0.0,0.006352928867019122,0.03527085246463902,0.024227254611812958,0.02060688602940295,0.033678750392202986,0.0,0.023855595665883262,0.0,0.010513608506349883,0.0,0.0015253582946936225,0.0,0.07308219514809337,0.0,0.02506541468799897,0.0,0.026790289311136698,0.08214933224153208,0.051096804787012395,0.0614843012003002,0.062467678009106166,0.0,0.0,0.0,0.0290771941172396,0.0037498103900083487,0.0028622136381623673,0.03687151645031135,0.01576258240768455,0.0,0.008639555275995785,0.0,0.00822742179868547,0.004849002085800332,0.010640959514686429,0.01977370528614535,0.0015581020337096646,0.021282645026243583,0.009669477473508393,0.01109025796339037,0.0,0.0,0.0019745045206591713,0.030312389984784416,0.005754765095210029,0.0,0.0,0.0533713694248683,0.015861804299627098,0.035212894601128586,0.03654167420408917,0.027121029420097146,0.06419240497826832,0.007435469792512505
LFQ intensity D3_9,0.0,0.0075778787767726685,0.03640994670404647,0.02395617257967667,0.03612084748570426,0.02390433509952848,0.0,0.01271773114227134,0.0,0.01627184929907644,0.0,0.0015354815020686469,0.0,0.060003587809567285,0.0,0.020665548057668712,0.0,0.027476876846211397,0.09027565234845611,0.05154057087547567,0.06188887033129117,0.0593995895478224,0.0,0.0,0.0,0.02421841580441301,0.014299077024183317,0.011941629947437736,0.029326175540682037,0.006319308614539958,0.0,0.014064420494847404,0.008737153725555983,0.017534036929231566,0.011982291694260768,0.00497813492401802,0.014225322477768329,0.0069942942170126525,0.016240248991447194,0.00613884904850049,0.006375463904249688,0.0,0.0,0.0,0.0301064815836778,0.0024454223403472812,0.0,0.0,0.06066510439031055,0.012874641380611325,0.047886112769442095,0.024290635165055315,0.0284115667800503,0.054602843245071746,0.015597430601647621
LFQ intensity D4_1,0.0004163653940809911,0.011625241258442602,0.027874424764733785,0.02285281583593316,0.01992690834094319,0.02136918718628156,0.0,0.009505011266827531,0.005925882723390038,0.024418288824194948,0.0,0.0,0.0,0.07217691423830148,0.0,0.011359624587526092,0.0,0.03755321397227181,0.07770988486323739,0.05807429227465975,0.048362651840338965,0.04984097469488733,0.0,0.0,0.0,0.030143381108833904,0.0017610514117063114,0.009437000524911964,0.03441608495612621,0.01344894019514323,0.0,0.011248608463080846,0.005178254167323964,0.007373619666663554,0.0,0.015971222483545107,0.020411670176787248,0.005682244267442637,0.019841354384106495,0.008977030524180538,0.03343538770211784,0.0,0.0,0.014740880892867039,0.029453008109210223,0.0,0.0,0.0,0.0464807487792819,0.02620516055341848,0.028614552984184475,0.03276243234117362,0.025128193767717473,0.0716636416074964,0.00863384886663005
LFQ intensity D4_10,0.0,0.015693960748722802,0.03621440262279211,0.02428867604536941,0.02987857247763613,0.03062523788417312,0.0,0.006706445663787797,0.010910594189316747,0.005535616913643835,0.0,0.0021816213759854527,0.0,0.08217375161291007,0.0,0.01724742229404845,0.01044076228003397,0.0402308686367735,0.06101076470526348,0.04486497535891786,0.06316056409647226,0.05270256524487322,0.0,0.0008309164210232365,0.0,0.024346763513979935,0.0,0.005849945662420429,0.031404862980924014,0.013656905188125982,0.0,0.002522321106120539,0.006670077184382238,0.020997737635822866,0.002626695369882738,0.022129217376883347,0.020425323389706998,0.011717716675822262,0.02082714268341248,0.009418309912507595,0.0,0.0,0.0,0.01374835553194413,0.025960963615420073,0.007445939825095323,0.0,0.0,0.040392144364686834,0.025849918596746947,0.030903546041495825,0.024304531623025264,0.027594381833857436,0.06414058993119658,0.012368891384796528
LFQ intensity D4_11,0.0,0.01961590959128618,0.028586500962288246,0.016532048278318834,0.01335203767663651,0.017437068682947348,0.004446488465078365,0.011857311898614447,0.0066978921916030715,0.005437833019152695,0.0,0.020363466559136435,0.0,0.08818115637005404,0.0,0.010919749183069125,0.01034680978251776,0.03148707047361835,0.07487459533224763,0.06516489067611267,0.04645712812961089,0.05889845919075368,0.0,0.0,0.0,0.04028989023950549,0.0,0.012651071961302848,0.03518063859049449,0.008148865414333059,0.0,0.008279207132242802,0.0,0.01950509210038653,0.0,0.01703690710499247,0.027163673585181902,0.003152820643582202,0.02070201781637986,0.011007895066462782,0.0,0.0,0.0,0.007181415314691784,0.02427721666375448,0.0,0.0,0.0,0.05726824335682903,0.020891485726125855,0.04612853123552995,0.026378319582008727,0.018626124075785778,0.06317019803536106,0.002303969892002635
LFQ intensity D4_12,0.0,0.013650185328030633,0.03230478972363325,0.016543112506846855,0.04855943342801372,0.019227096092300056,0.007459426542782516,0.016505637408287317,0.0,0.002549040491798275,0.0,0.018871196299579042,0.0,0.07368593369813775,0.0,0.011922204417715703,0.006647606162466177,0.03066121202945768,0.059580059524573854,0.045856225923643454,0.0444985837553892,0.053493536071093306,0.0,0.0,0.0,0.027691256265094506,0.004356811826641804,0.008298401881539014,0.03727026616923535,0.015343625540804583,0.0,0.009024115536496343,0.02042586855648319,0.03220089488552579,0.010393455782273162,0.015411704375603429,0.02974699448834599,0.016122876405341192,0.01856894030358294,0.0037408214477634492,0.0,0.0,0.0,0.0036444505908571952,0.025821486886277552,0.015433007130066128,0.0,0.0,0.040985347212098656,0.012819481768476002,0.029146630351939887,0.025657042962655963,0.018621590550929237,0.06012053055951184,0.017139119118707892
LFQ intensity D4_2,0.0,0.01380683629381887,0.040169749670814124,0.02197947010099308,0.03667338309376578,0.022039609355069708,0.0,0.022721462359452153,0.0,0.0,0.0,0.0,0.0,0.09793308576386167,0.0,0.024673801490569282,0.004957830209563635,0.0,0.07136518310867089,0.055079355351602126,0.0556855778647636,0.05070456039244257,0.0,0.0,0.0,0.027182173879008054,0.007245076852949279,0.003251126181220855,0.03691032223655864,0.013755951247189273,0.0,0.01597896963288205,0.0,0.0,0.011259964936787803,0.014839113061770822,0.017228212241258617,0.012177378302882019,0.018351580183414994,0.00775994444583876,0.0,0.0,0.0,0.003415476349564863,0.03166052257228547,0.0,0.0,0.0,0.05600029051114998,0.02075913660340514,0.057264344135351065,0.02578727277377957,0.026147912708878642,0.059392740784402986,0.01584258530403357
LFQ intensity D4_3,0.0,0.014702358604617563,0.04029682089166462,0.02080713703400091,0.022329395876712753,0.023294266698140127,0.0,0.01525231383006245,0.009020832842079446,0.0,0.0,0.0,0.0,0.08902013753802536,0.0,0.008050681371668051,0.014128336620164024,0.014801892305081563,0.06935390176042733,0.04919668862351426,0.051659666988558804,0.047242442896953674,0.0,0.0,0.0,0.03291750869535932,0.0,0.004926106194035346,0.03281587457803748,0.0165516467861603,0.0,0.014140965317726018,0.0,0.0031938310492605226,0.00767956171488583,0.012036261173979828,0.028790794976365934,0.010643506104539378,0.023588279860002687,0.003909061936339112,0.023465369154155532,0.0,0.0,0.018299088142994968,0.03106664016727914,0.0,0.0,0.0,0.05248872629708008,0.022154251406830725,0.03885948627066029,0.03251159592030061,0.024022459646100502,0.06759725102123393,0.009184859705001488
LFQ intensity D4_4,0.0,0.009843373541195565,0.03988013369765356,0.024180901321371465,0.033688902916809704,0.032444520453943596,0.0,0.021333766064044354,0.010822127136036062,0.0023641383775105354,0.0028649186996029296,0.0,0.0,0.0881556352714091,0.0,0.02457267885881601,0.0,0.029459462171561424,0.06664042668192742,0.0480845826607832,0.05602934818858469,0.06008594172552291,0.0,0.0,0.0,0.02318829457708616,0.000848479675923831,0.0,0.03496011003911484,0.01921220979008564,0.0,0.005530062318485427,0.0018152212541570597,0.01112666237895254,0.010402955183052674,0.02094441439077625,0.025888413266294125,0.00620534453449638,0.02222280751000775,0.003032087457580407,0.0,0.0,0.0,0.0,0.03125031522470466,0.0,0.0,0.0,0.053950921234523795,0.017152734649528198,0.048695521439563044,0.016795422472282422,0.027863365852307517,0.058156403743784314,0.010307395240520484
LFQ intensity D4_5,0.0,0.010811034568222801,0.035353900599275456,0.01860614572770741,0.03369398366908511,0.03823527747348213,0.005969638764096302,0.014225969856948871,0.00030537800813943853,0.001373468569745473,0.0006867367044693486,0.0014861119474857934,0.0,0.08782119279830938,0.0,0.012976472156874494,0.006640297453272328,0.03388060655612244,0.06446234888426976,0.04946871503886151,0.04669709778660758,0.057840824273791974,0.0,0.0,0.0,0.02343973341758133,0.000616659236056572,0.009955981671138047,0.041517230944796216,0.010257495364602149,0.0,0.008555643388551767,0.008456232472404008,0.010969777443910346,0.007669503074951839,0.02745986320172638,0.0307581111768757,0.011053433544282272,0.019339576580268327,0.0,0.0,0.0,0.0,0.00542044685001237,0.033746902287141174,0.0,0.0,0.0,0.05683929796127285,0.019865493074576475,0.043074422911436906,0.016237548212138304,0.021358494845976392,0.06028393596733664,0.012589015536196149
LFQ intensity D4_6,0.0,0.013330371543389733,0.039053091880580065,0.02491462501506743,0.01680198597279159,0.021945619936959843,0.003913141155915534,0.00696291169374078,0.0013156733289651416,0.0,0.0,0.0022058844750609584,0.0,0.07962049718442764,0.0,0.024053443915080915,0.0003101750809918865,0.02858549529396694,0.06606103966922433,0.05506397469884337,0.05540233461905101,0.041809887294781266,0.0,0.0,0.0,0.03483073176108064,0.0013323990684010563,0.008544350511993577,0.03929734378029715,0.013416635451786075,0.0,0.006411542227969835,0.007341480293323438,0.0009708671869353424,0.009478731545985476,0.018461816607259804,0.03292517905662612,0.0060291519672757785,0.021914587218865904,0.004840513286338297,0.030356798457130057,0.0,0.0,0.009851869686618407,0.031171543987729113,0.0,0.0,0.0,0.05553197504542742,0.013187469343507922,0.036512063152423675,0.03678808270185282,0.027942091648353,0.062496547227272825,0.009016076026708052
LFQ intensity D4_7,0.0,0.023626493465579157,0.03938172729910767,0.015296273997547346,0.02642324684940181,0.022218813669572953,0.0031022530799380285,0.01770048204138819,0.0013339658907950077,0.005937951885446399,0.0,0.0,0.0,0.08673533716488997,0.0,0.019779460574291634,0.012637423670108706,0.0,0.08894659866929124,0.05552884019259648,0.051471130140897034,0.04082444240947372,0.0,0.002292988103076454,0.0,0.025147032766883303,0.0,0.004468106213140787,0.04535270404093454,0.014265531415483198,0.0,0.010024677851688606,0.0011063573403550383,0.019960220675725504,0.0005048714420834755,0.008727752089549392,0.03245466235308897,0.010260122286431687,0.022336767015811394,0.004564220746363491,0.0032791682498103944,0.0,0.0,0.008708484952858914,0.035017007797324085,0.0,0.0,0.0,0.060649755910538436,0.02289832743494274,0.040751353610922726,0.025225972978761103,0.01914417510544528,0.07191529861845504,0.0
LFQ intensity D4_8,0.0,0.009558580014840376,0.04027597123130849,0.025467379954599207,0.025473035413738663,0.027414774205272406,0.0179838633613484,0.010252391273792853,0.0012974799929080282,0.02580851358766623,0.0,0.0021343221665759064,0.0,0.0459425613011006,0.0,0.025593273965477975,0.0,0.037744881964465286,0.07508047887796021,0.0404771762745778,0.03904587874711001,0.040651686705020056,0.0,0.0,0.0,0.023448632707817822,0.0,0.000801183302345395,0.04316007475011444,0.02408559246435316,0.0,0.00628950586506381,0.0,0.022642816250656575,0.006788988682567994,0.01358943789886129,0.039389206423712075,0.016889903061355824,0.022492683139457476,0.0,0.0,0.0,0.0,0.010857912091605117,0.019201011410676844,0.02020046145806227,0.0,0.0,0.05889476229212772,0.015434258547909818,0.03206260559714584,0.023063289843895246,0.03081552098746627,0.06626953158102691,0.013420372606015581
LFQ intensity D4_9,0.0,0.01098236537210714,0.0355614727269724,0.02266564225351049,0.033188438570880656,0.018120350855324315,0.0,0.02369940531393104,0.0,0.0364923310746436,0.0,0.0,0.0,0.055699821447803145,0.0,0.020200226502644907,0.0,0.018909216876258694,0.07402785334762077,0.04533656003879364,0.04354211263592528,0.043218150124498034,0.0,0.0,0.0,0.0259291345762654,0.0,0.0074977597528187185,0.039407169291820796,0.012729109649311668,0.0,0.01027175974157945,0.0,0.028136612820515466,0.002203038854955733,0.01166314294238061,0.031854919316698566,0.01045437714853136,0.017751480284362468,0.005755654133316339,0.03325365337183847,0.0,0.0,0.013261965845174924,0.03214869642892257,0.009001725490303283,0.0,0.0,0.03892331758658381,0.028806214405054806,0.02947077684208533,0.02977209210729628,0.025941867144376365,0.06289920621518451,0.0112223789097092
LFQ intensity D5_1,0.0,0.025195163843658632,0.02915302176828292,0.012939632409858138,0.0383116771630183,0.02359548747251516,0.01058414338953261,0.016709472420574866,0.0,0.008011042608976664,0.0,0.0,0.0,0.08226425477291904,0.0,0.0020721721192289884,0.004934094486760332,0.032255384266476374,0.04965022201362452,0.05123910099551966,0.038876851473780394,0.050327528397073246,0.0,0.0,0.0,0.03008096731430912,0.0,0.0,0.037192803128719455,0.022569189626925317,0.0,0.011099592607232783,0.018797867033375944,0.0161529865711423,0.0011474740810900645,0.011449790554049991,0.04332463340980344,0.019357629873708627,0.022075246448917476,0.0,0.040558856996622324,0.0,0.0,0.026325496998138357,0.03122078766315391,0.0,0.0,0.0015342327685459699,0.03125855341436238,0.014994933376198836,0.034475996417822286,0.02398264546843956,0.01717945415042396,0.06098571114832263,0.008115901346895334
LFQ intensity D5_10,0.0,0.021350363884755807,0.03531453551707965,0.01480029302958155,0.0396154521971574,0.01865318325980569,0.013419113437769779,0.006389395840615823,0.014815316356699713,0.0,0.0,0.0033411264978038206,0.0,0.08015731084916784,0.0,0.010118508662460021,0.0,0.02634420597754846,0.06148905246176346,0.051732239310940654,0.0538655876407378,0.04827778832622749,0.01250875083175588,0.0,0.0,0.02302038372340845,0.0,0.0,0.036490203894042,0.021246682291679763,0.0,0.011130440411518113,0.010259653184166936,0.02429156930762614,0.0036002199564168745,0.01602664940017968,0.042425628285278634,0.006844579177467299,0.0228033455879743,0.0,0.02871431444184759,0.0,0.0,0.024458473711528643,0.030012027434894832,0.0,0.0,0.0,0.030917167345208055,0.017035814878375286,0.032028283932364385,0.02696936932460833,0.017491892620718322,0.05952745300131144,0.002513624007514364
LFQ intensity D5_11,0.0,0.011869321955518205,0.034823584611303894,0.024675583467830237,0.035149206535901624,0.01610961640125401,0.0025498378275939882,0.017164096477493344,0.017053599852111634,0.0,0.0,0.02322291906807142,0.0,0.08009443353041619,0.0,0.004528545559117577,0.0,0.037332371273551684,0.06343654876422458,0.05572702161381609,0.04575113069400637,0.03762863767897857,0.0,0.002347479817530106,0.0,0.02352250292998083,0.0,0.0,0.03691680439112375,0.019751497408202714,0.0,0.014969257523401789,0.0006185959636765807,0.014516141861961976,0.0,0.02498447899339826,0.020122194354153872,0.009591096278876632,0.023501484168351423,0.008259367648075458,0.02293255406573576,0.0,0.0,0.027110745766816113,0.031490283333045356,0.0,0.0,0.0,0.04025796728091284,0.015430970886590838,0.03172069063406427,0.025447332651895384,0.028602065744634753,0.06458220797794427,0.006207825008437696
LFQ intensity D5_12,0.0,0.012911763304504772,0.03369672093997044,0.013422563698304205,0.05062493953191651,0.02289991456367612,0.015173569577853811,0.014200682596225287,0.0012324191456414403,0.0,0.0,0.02072933621029499,0.0,0.06803602492346925,0.0,0.00476831162159235,0.0,0.02697519068106164,0.0545407150452646,0.058073625746720446,0.0404612918436586,0.04945376153064082,0.0,0.0012618584979591993,0.0,0.03064142303133936,0.0,7.625461940499238e-06,0.041300670752194034,0.022602532084473593,0.0,0.012541496906590703,0.0039011891406148945,0.04451435931939353,0.0,0.015433429302982825,0.0357899562097307,0.002166761870003605,0.022867879863995178,0.000283550201952891,0.0,0.0,0.0,0.03138606940865052,0.025323135426907326,0.02644473457614515,0.0,0.008056507163126189,0.030166503350265647,0.01769619505311278,0.037719034710565515,0.013616967593523772,0.01637866631108409,0.072698622802653,0.0
LFQ intensity D5_2,0.0,0.010359648888176747,0.03093451287003177,0.020705744247910433,0.034252056862604525,0.013795813012423604,0.0149214374430273,0.018938935629547713,0.0,0.0,0.0,0.007035583875702445,0.0,0.08638553293650286,0.0,0.005024330173435238,0.0,0.0470009992990093,0.0531147520887176,0.03690276841445349,0.04595791776848754,0.04412194632737597,0.0,0.0007739461142515059,0.0,0.027806043631538147,0.0,0.0,0.037125266262435425,0.02110496291686511,0.0,0.015882799277970556,0.013189475897426688,0.019665161680722895,0.0,0.027385108604767734,0.03751454578214834,0.01164928668619856,0.023543997994170264,0.0008396803939012794,0.031930606158456366,0.0,0.0,0.02094302830199392,0.031143751867977156,0.0,0.0,0.007729341383166035,0.03706763946889736,0.008737339264647969,0.031115498401763694,0.023539813774641528,0.024123397812574186,0.06860363755763486,0.009133690928443806
LFQ intensity D5_3,0.0,0.013590790748555162,0.03192193586796676,0.02072504804388946,0.05119080435577418,0.014781746268283975,0.008743024106905011,0.013467463535988811,0.019801724039342022,0.007861811452027561,0.0009941644555390985,0.015431033630115252,0.0,0.0733644924025406,0.0,0.0015291442158796844,0.008541161717570266,0.0276949201214768,0.05299570006729496,0.04623086828705038,0.04066461045608192,0.036406088807108265,0.0,0.008694616858339782,0.0,0.023455276844986522,0.0,0.0,0.03602988414638429,0.020718426126517378,0.0,0.013660724940833145,0.0,0.020040379002484034,0.0,0.028535004257996377,0.03312064190062422,0.006920864354450909,0.020440563456251688,0.001162774991892354,0.03745498989158196,0.0,0.0,0.0306475817757597,0.028395754017763442,0.0013215401877041425,0.0,0.0,0.03268518274985028,0.02404612321334465,0.0306106410719521,0.01951928973103934,0.02341118995511552,0.061585373169336224,0.01160664477640174
LFQ intensity D5_4,0.0,0.01883813512588299,0.035175678625841963,0.015789233487632337,0.04240770284007657,0.02095265111718038,0.005081379331312501,0.01701038612504316,0.0,0.0013876745404014694,0.0,0.0035643247987611907,0.0,0.08906308735697047,0.0,0.006598194361790155,0.001418803297754025,0.024914606896694808,0.04970149166057493,0.06112221904480007,0.0491214163706783,0.04938720080959245,0.0,0.0,0.0,0.02298101845627817,0.0,0.0,0.03622138194325354,0.022448656315277035,0.0,0.007452961883419995,0.0159245679247083,0.025464699989135017,0.0009581502538742038,0.012020150517235395,0.04042347607247009,0.0035821126494263987,0.02087134195837284,0.0,0.05174224698853829,0.0,0.0,0.021046559602585942,0.03174724445942011,0.0,0.0,0.00354846950164639,0.03149690652267193,0.017656750724425907,0.03653225903712027,0.025269577472682384,0.018597124720492356,0.062011093407003545,0.0004690638089742786
LFQ intensity D5_5,0.0,0.014526192974150835,0.03529195456903117,0.014612081963020818,0.04676937716749201,0.033920771001482386,0.009604160517891466,0.005481026173342981,0.0,0.0,0.0,0.0,0.0,0.09523046593225215,0.0,0.00809639340623465,0.004624106774005595,0.013639488317871675,0.060990176556133396,0.058218157295278725,0.051489382313829095,0.05004405823281113,0.0,0.0,0.0,0.026998114381243558,0.0,0.0,0.04215451752520851,0.024787064483802565,0.0,0.010442728069312955,0.009580695294368932,0.02284135353625186,0.0,0.018967628233359995,0.03216182165023715,0.007303907879371898,0.02305568647336611,0.0027240502255385175,0.0005373798512108169,0.0,0.0,0.024049492346328284,0.028580838460173955,0.0,0.0,0.0,0.037310367257277564,0.029899022257837016,0.05934440586664407,0.0,0.020899661042256254,0.0758234719713818,0.0
LFQ intensity D5_6,0.0,0.0209351015231138,0.03338207044568473,0.015907606238092065,0.049244563705489235,0.014901555327376812,0.006062641249669649,0.00855259431857485,0.0,0.021037089143020764,0.0,0.019389555014321228,0.0,0.0776149208695565,0.0,0.008996784365755931,0.0,0.026143022688259254,0.04969086816458752,0.05369556672764521,0.04915936419290946,0.05354182713151587,0.0,0.0,0.0,0.025527552443248537,0.0,0.0,0.03573427639546451,0.02457241361385208,0.0,0.0023942263635743687,0.020917138740886222,0.04083985393694559,0.0028122454122130147,0.01613282459538195,0.03851587630722301,0.013096446025791486,0.022067075046038505,0.0,0.0,0.0,0.0,0.024056873301658427,0.024498000947073495,0.0091792516429651,0.0,0.0,0.03471142679755772,0.02150924511635086,0.04138830815055621,0.005217525289481408,0.021180155042942038,0.06672204913249044,0.0006721045927319594
