,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,AS,ASE,ASG,ASH,ASI,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,I5,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M1,M2,M3,M4,M5,MI,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid sheath,Phasmid socket,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD,RMD_LR,RME,RMF,RMG,RMH,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URA,URB,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VC_4_5,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D5_10,0.0,0.0,0.013145436458641177,0.0,0.010348169401482336,0.0,1.1332938292184655e-18,0.019321782584516035,0.002565046570036922,0.0,0.0,0.0,0.007653909379382342,0.001993510049065158,1.1332938292184655e-18,0.0,0.003426640739436245,0.0,0.014327705906026576,0.027575592473682856,0.011370423954848281,0.010598581925105793,0.011512817753275048,0.0,0.0051728601785384866,0.0,0.0,0.0,0.008442373989777804,0.005656886183092853,0.002628908949161642,0.0,0.01193215109050874,0.0008678540142588289,0.0,0.0,0.0,0.012934656959211203,0.0013645862184837293,0.01784712905930449,0.0023362642336786964,0.01586719222880968,0.004103233724242435,0.0,0.0015695916803379738,0.0,0.0028015799612255976,0.020082750935957617,0.0,0.010459884491033253,0.07723502941583679,0.0,0.012899051741412409,0.0,0.0,0.0,0.0,0.00671578563061759,0.0,3.9557692908476955e-05,0.0,0.005153310962829209,0.010367256128087294,0.028031308098202843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523496630296126,0.05508372396740479,0.0,0.04740597775217801,0.0,0.0,0.0012738475214275615,0.0,0.0,0.028620189821252442,0.0,0.01332785794536238,0.0,0.0,0.0,0.00906542957197013,0.0,0.0,0.01708579798077089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118612918116829,0.0,0.0,0.011677802463227593,0.0009575601108814582,1.1332938292184655e-18,0.0,0.004215795130093693,0.0268367082053693,0.013333659841833267,0.0,0.0,0.002536557798110626,0.0,0.001102213955989605,0.00940783040651071,0.017183987431385443,0.006621200684663904,0.0,0.022497622554759573,0.016623900256831508,0.0,0.0,0.00014663588022310547,0.0,0.006450368932121225,0.0,0.0,0.013458774642831106,0.0,0.0035276981835252355,0.015068676967682909,0.00359014339822755,0.0,0.0030210329402189555,0.006900094638373685,0.0,0.012950167451007395,0.0005020948520495521,0.0,0.003369975221742362,0.023993570725575813,0.0,0.0,0.0045397492665103425,0.0,0.0,0.03563217723630427,0.0,0.0,0.007031083997915835,0.007800702672545811,0.0,0.0,0.018975351779757427,0.0,0.008538288353508084,0.004792792081374316,0.0,0.007163677844034412,0.0003973822411483913,0.0,0.0,0.0,0.0,0.024350065115922286,0.0,0.0,0.009156090412317705,0.005197805441914366,0.0,0.016552241340569377,0.0,0.0011405105443118033,0.017672977478206946,0.0027506174467715945,0.008715365420139022,0.016536440748983347,0.0
LFQ intensity D5_11,0.0,0.0,0.011379119115534993,0.0,0.014379202265743653,0.0,0.0001761643233359528,0.0008433385131197874,0.0,0.003709877647739146,0.0,0.0,0.009666330783114185,0.0021914706477698088,0.002146381386754785,0.0,0.0004331853079227974,0.0,0.01783546623569558,0.030400436504716796,0.010406921704537941,0.0,0.0025732201845213073,0.0,0.0068310748091055555,0.0008423800426419271,0.0,0.0,0.01903606143936469,0.009256700080305571,0.0,1.1625512440830527e-05,0.0,0.0,0.0,0.0,0.0,0.01901346754661015,0.00714519362254217,0.01759222086327564,0.001979391305398241,0.029378629752255712,0.0038786179048602505,0.0,0.0,0.0,0.0,0.008216954429769215,0.0,0.0,0.06189912544416839,0.0,0.017187831309379592,0.0,0.0,0.004423579198135541,0.0,0.0,0.0,0.023875915433695695,0.0,0.007560355108405677,0.00839177411641897,0.027111327129633326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001579158010388949,0.06076500523303386,1.8756082720029358e-05,0.013836854577028816,0.0,0.0,0.0,0.0,0.0,0.0337471263685867,0.0,0.017603889809227682,0.0,0.0,0.0,0.013047854381455544,0.0,0.0,0.027334575209213424,0.0,0.0,0.0,0.004782024923197575,0.0,0.0,0.0,0.002845486998807375,0.0,0.0034251830716366697,0.009712692362819648,0.001862599723793853,0.002618358741942042,0.0,0.006561057720211998,0.018812189904529007,0.012755509874627393,0.0,0.0,0.006452753598695069,0.0,0.009534709306574815,0.003969500827533941,0.009244090094818644,0.007796859940069341,0.0,0.02274159914041765,0.01808155037207223,0.0,0.0,0.0,0.0,0.016877938926065705,0.0,0.0,0.012644172638425426,0.0,0.0,0.013693220201762911,0.016468635493054593,0.0,0.0,0.006537886485245936,0.0,0.011973874152701415,0.002442951126494421,0.0,0.0034086742860320648,0.005009892361150733,0.0,0.0,0.0,0.0,0.0,0.03146348656203303,0.0,0.0,0.011183801906584755,0.007335482562953879,0.0,0.0,0.015261034293395927,0.0,0.010729855989310314,0.0011859736382887676,0.0,0.022157104277217267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006668843316472202,0.03613662735956143,0.004061017037623212,0.0,0.025302978616892992,0.0,0.003533433315040204,0.014367858198168305,0.0014279171670545459,0.013624197072453196,0.015951525231513407,0.0016488918421872052
LFQ intensity D5_12,0.0,0.0,0.008281086045129381,0.0,0.00695898953935168,0.0,2.3005784663511504e-18,0.02044646512120185,0.00047654424986378474,0.0,0.0,0.0006672622794152946,0.008809560413301528,0.0017998033633251159,2.3005784663511504e-18,0.0,0.006126538278641291,0.0,0.01618966640692524,0.02435699492717429,0.009521966725681669,0.0022372400534037364,0.010068607618229874,0.0,0.011799327373374234,0.0016593780275986616,0.0,0.0,0.012428561602286252,0.004708942889121126,0.0,0.0,0.005768793501174108,0.001543542030869604,0.0,0.0,0.0,0.007673719513435688,0.005666079315656484,0.016498284549738465,0.0019082738466274277,0.018553387970598436,0.0040557223237827535,0.0,0.001973929936101475,0.0,0.0,0.013894527461973368,0.0,0.009678081794690667,0.07669959430070562,0.0,0.009433340646089491,0.0,0.0,0.0012138797905653607,0.0,0.0011272625495740139,0.0,0.03436168767499623,0.0,0.014628396079799287,0.007976832931200275,0.015113150026505737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03979682811634769,0.0036337295283784604,0.011956409414529568,0.0,0.0,0.0,0.0,0.0,0.029534884984766297,0.0,0.009224039943574019,0.0,0.0,0.0,0.01928803052320094,0.0,0.0,0.01736320931855408,0.0,0.0,0.0,0.005043845352960313,0.0,0.0,0.0,0.0023819927257399285,0.0,0.0009643697759648322,0.009909698679942866,0.0,0.020943675812410734,0.0,0.003214515765285998,0.03130093522168612,0.012792513536682712,0.0,0.0,0.007275192267576802,0.0,0.0,0.006879936838275799,0.00908416180239428,0.020036856081502942,0.0,0.024711500721833844,0.014926045536862931,0.0,0.0,0.0,0.0,0.03142660389147596,0.0,0.0,0.013076728773857543,0.0,0.0,0.00901452272208313,0.005453156943180397,0.0,0.0,0.006097727891634852,0.0,0.008922755734561544,0.006204722604070688,0.0,0.0027651158002583213,0.0029055230164241976,0.0,0.0021973776902628503,0.0078527265570388,0.0,0.0,0.029936819844882858,0.0,0.0,0.009285113193874853,0.0006524044371143629,0.0,0.0,0.027140388428442602,0.0,0.011727473072161727,0.0041195703292237285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031244111460201856,0.055251467143672454,0.004715195474835137,0.0023155433980394068,0.01718714691683777,0.0,0.008413525237297988,0.00810034018607591,0.0,0.012683658055642082,0.014243903360324207,0.000618285044125789
LFQ intensity D5_2,0.0,0.0,0.009135549623503726,0.0,0.00857462570134204,0.0,1.8151052720699876e-18,0.01786343281430096,0.0,0.003155481127084932,0.004388656587063631,0.0,0.010324727371657174,0.0032429759862317884,0.0020109762166285326,0.0,0.0061802795097208926,0.0,0.01459754755974092,0.013406179060483359,0.0011671972409543591,0.0027820789278099525,0.006730697871675248,0.0,0.006090310784292197,0.0,0.0,0.0,0.020310112686839302,0.005531138479135413,0.0,0.0,0.007316409177092739,0.0,0.0,0.0,0.011035719521687854,0.011419316570490385,0.011394956134489162,0.016279734193453122,0.007442041579635032,0.0,0.004165369419178878,0.0,0.0017079504752113073,0.0,0.00688565262622686,0.01681634896258183,0.0,0.0,0.07072299903822578,0.0,0.015424569084731474,0.0,0.0,0.010666984473437807,0.0,0.007558606435184959,0.00023683961207155777,0.012480960474681295,0.0,0.006857616337997201,0.011202612006263466,0.026519782495518528,0.0,0.00956902818809419,0.0017516724881227333,0.0,0.0,0.0,0.0,0.0,0.0037396226581019607,0.04007797919875587,0.0,0.06942031181227239,0.0,0.0,0.0016681949961517468,0.0,0.0,0.029866263878638374,0.0,0.01081604564504719,0.0,0.0,0.0,0.010771138435653672,0.0,0.0,0.020143601493596862,0.0,0.0,0.0,0.007529562174331088,0.0,0.0,0.0,0.007126733590855487,0.0,0.0,0.011389415600294677,0.0022302200456040676,1.8151052720699876e-18,0.0,0.0002268619817450395,0.043945052670166615,0.012122584416864519,0.0,0.0,0.005841103740185487,0.0,0.003383095788527767,0.0,0.0,0.0020992439733627587,0.0,0.01849897942302067,0.014190816029223076,0.0010732594812352867,0.0002496792595151506,0.0,0.0,0.010869935988237812,0.0,0.0,0.006091020994240736,0.0,0.0,0.0034157800951103955,0.0053543814671455974,0.0,0.0,0.006279783489658159,0.0,0.013548138095521526,0.0008796425041046909,0.0,0.005798494632847705,0.01318255094317725,0.0,0.0019129377674898633,0.007144955795027149,0.0,0.0,0.024948077441128758,0.0,0.0,0.006186078558800974,0.008963238795478327,0.0,0.0,0.01996628640059203,0.0,0.004608070510437847,0.004400631431410217,0.0,0.016701052849365815,0.0015311430140845716,0.003567774665498015,0.0,0.0,0.0,0.0,0.0,0.0,0.012527714976940846,0.010520040908426297,0.005511007673784774,0.01612623087832314,0.0,0.01579540544545869,0.017342988232961137,0.003165717434387393,0.01764097584745556,0.016663040026914364,0.0
LFQ intensity D5_3,0.0,0.0,0.013435139190174758,0.0,0.005944102122552574,0.0,0.00027931109286219625,0.015923728269296847,0.0,0.0,0.0,0.0,0.008341830314720309,0.002077455376123005,0.0016634885864673658,0.0,0.0023734209938477495,0.0,0.010577681816061555,0.023955886806625835,0.008957386710193076,0.0,0.007985936305721074,0.0,0.001857312552475311,0.0,0.0,0.0,0.01934601859609073,0.00920436133348075,0.0,0.0,0.009604610537926836,0.0,0.0,0.0,0.0019048209283744077,0.009686469076303442,0.004246686490601587,0.017645756179889626,0.001872040352676419,0.010274928506315468,0.0032397253811739524,0.0,0.0007240685385091662,0.0,0.0,0.02053051889876491,0.0,0.003471337040849258,0.06516824511296562,0.0,0.013499126332986715,0.0,0.00022965471788916753,0.005914712540054217,0.0,0.004753981240844397,0.0,0.01476113807766135,0.0,0.007137347520492209,0.005833027530073066,0.028880183412041658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001621464687192099,0.038628657342359166,0.0,0.06983735289514997,0.0,0.0,0.0,0.0,0.0,0.02792908456366616,0.0,0.01556990552048614,0.0,0.0,0.0,0.019077218010456466,0.0,0.0,0.020376422530310963,0.0,0.0,0.0,0.005893543900218875,0.0,0.0,0.0,0.006728951411278931,0.0,0.0038335831936823985,0.003065000701919297,0.006309443356377769,0.0012274110070962508,0.0,0.004667908471297807,0.04176802072748066,0.014450783870031035,0.0,0.0,0.0,0.0,0.005942190389362764,0.0,0.0,0.012277740026328235,0.0,0.017946169863160357,0.015268538296407508,0.0,0.0,0.0037123394595336475,0.0,0.01251717638208782,0.0,0.0,0.007200634616698974,0.0,0.001498182254202739,0.011299452872936485,0.00703590393690544,0.0,0.0,0.007181517145791099,0.0,0.013410291383463547,0.0,0.0,0.00379478394133675,0.006189891784112831,0.0,0.0,0.0,0.0,0.0,0.031502386380507716,0.0,0.0,0.00755135331957811,0.007919509730665044,0.0,0.0,0.01806136619938619,0.0,0.005243128081553802,0.0037951613613774427,0.0029173594353718523,0.017148923928448048,0.009307768651557408,0.0,0.0,0.0,0.0,0.021268611036791073,0.0,0.0009631902433556497,0.009907448200450301,0.010768996987941065,0.0017393597612276991,0.0161758144755015,0.0,0.01706111173350185,0.01419513875368622,0.0019134163755887357,0.012924367322621286,0.015117381521159726,0.0069572034753104355
LFQ intensity D5_4,0.0,0.0,0.01372083655409709,0.0,0.004935066437884174,0.0,0.00035478546856427656,0.0035382672479890723,0.0012672734544387804,0.0,0.0,0.0003300312166304719,0.008510058439932671,0.0021178759212896413,0.0005539141785907134,0.0,0.005575709447855099,0.0,0.01862927060466197,0.030025971141166778,0.01353934129144416,0.008820656909593376,0.0030196180500533243,0.0,0.002092877016260684,0.0007586463727813558,0.0,0.0,0.033960244552581766,0.010313879575282466,0.0,0.0,0.003500181200438138,0.0,0.0,0.0,0.0,0.0023227431528219196,0.010971051720474466,0.022146769391628414,0.006247398980383105,0.027301115275597605,0.0061656010785257525,0.0,0.0,0.0,0.0,0.017685087244312683,0.0,0.007523938742720688,0.05948443946828275,0.0,0.007939564670980042,0.0,0.0,0.0013182746484033333,0.0,0.006244017520386598,0.0,0.00028450221694744407,0.0,0.007706461553824172,0.0049064041211954726,0.030588415851983096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013305168044112023,0.04013841265660524,0.0,0.05855190023211494,0.0,0.0,0.0,0.0,0.0,0.03421732724746439,0.0,0.014910186161941468,0.0,0.0,0.0,0.0020105049906058883,0.0,0.0,0.03233511549109815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004806230671063832,0.0,0.01272819896631977,0.000717700455988798,0.013093385963998217,0.0,0.0,0.002412042888303335,0.03181186846242842,0.015318254860810317,0.0,0.0,0.002607685424303445,0.0,0.017083042091790384,0.004017303825852793,0.0,0.0059286273974108565,0.0,0.02629789169422748,0.016116264177080054,0.0,0.0,0.0003336211423378109,0.0,0.017302193539152296,0.0,0.0,0.015675422460610024,0.0,0.0,0.01276727809051254,0.006679085156230428,0.0,0.0,0.007619917806460155,0.0,0.012481982633000443,0.0013273312313413106,0.0,0.0010654863626693902,0.0009321034075056503,0.0,0.0025408407733576196,0.0017279605536907477,0.0008083932313296618,0.0,0.039897696471940435,0.0,0.0,0.0064464786013624506,0.009336226888131415,0.0,0.0,0.02381120383155161,0.0,0.0016956563523540043,0.0047904153715838515,0.0,0.020969105548192812,0.0003099209278122918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003259342171353481,0.006746108966140001,0.006657439511495806,0.017571623297394284,0.0,0.002389172555787667,0.0218040416590563,0.0025812813081370263,0.015064411911340798,0.014575507054345226,0.0
LFQ intensity D5_5,0.0,0.0,0.015807591653738007,0.0,0.008852712321173904,0.0,5.080941954744443e-19,0.010212279825873874,0.0036530405533084513,0.0,0.0,0.0,0.015789998218301824,0.0015097332218265442,5.080941954744443e-19,0.0,0.0023139337687417714,0.0,0.014110340581477065,0.018863804863668943,0.017141996829651337,0.004439768448136667,0.017144843944776354,0.0,0.004167180960822448,0.0024217655455963266,0.0,0.0,0.023993468277055636,0.0072518870749710244,0.0,0.0,0.005233635590552592,0.0,0.0,0.0,0.0,0.00427411897074,0.00788882810939429,0.01902665046333055,0.007099248201898662,0.026931665059839602,0.002569395192514302,0.0,0.0019285006292912498,0.0,0.0,0.019697787724507844,0.0,0.012481897313281757,0.05687402497046073,0.0,0.00998936722705766,0.0,0.0,0.0,0.0,0.007350715902832343,0.0,0.0,0.0,0.013622990714184175,0.0010251620023082263,0.03489057449821719,0.0,0.0,0.0,0.0018243956844610086,0.0,0.0,0.0,0.0,0.0,0.03326713545612265,0.0009373029816840864,0.05488058138052201,0.0,0.0,0.0,0.0,0.0,0.02434230796668027,0.0,0.014581810277121238,0.0,0.0,0.0,0.008113309439340004,0.0,0.0,0.024814945512588997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027765224576525756,0.0,0.0,0.005742745724596149,0.0010224282114617673,0.02038527273600211,0.0,0.0035960799712820906,0.02743267332488609,0.012510320534665347,0.0,0.0,0.0,0.0,0.0030505686510685502,0.008736699825542092,0.019759070136245175,0.015693994950941315,0.0,0.017404507800643263,0.013795234505319583,0.0,0.0,0.0012663940545009837,0.005214609863847875,0.030938950975458814,0.0,0.0,0.013791183256601785,0.0,0.0,0.013333944468344645,0.013964557169506953,0.0,0.0,0.00618357642063119,0.0,0.008167309644262391,0.005575536677689098,0.0,0.0005016836042441131,0.0026412751277371475,0.0,0.00029504823542095824,0.0006989995833256052,0.0,0.0,0.04000653225158832,0.0,0.0,0.00911346237385621,0.004108737295035872,0.0,0.0,0.016240049153425445,0.0,0.011415405320662186,0.006379504051711068,0.0,0.005946626181638029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012171902287046392,0.0,0.0,0.019488864770183238,0.00553045293689988,0.0,0.02488913529434857,0.0,0.015143227081830997,0.01376621573184449,0.0
LFQ intensity D5_6,0.0,0.0,0.011526578470563214,0.0,0.002450847380224382,0.0,5.589450384513113e-19,0.00504472693096831,0.0035292234663053096,0.0,0.0,0.0,0.0162907599811206,0.001890987627492534,0.00137702238750446,0.0,0.0,0.0,0.020693746908692023,0.030761123563165887,0.005820672033422315,0.011931873133232565,0.009538559907384146,0.0,0.006655115600448159,0.0032949995250625298,0.0,0.0,0.021681051006949968,0.00863172334136752,0.0,0.0,0.013177211772496871,0.006382803705528122,0.0,0.0,0.0,0.003328924993665921,0.006242229272649922,0.01844140009394903,0.0020622876539657365,0.01453124423496413,0.003486714781111717,0.0,0.00011133142877649767,0.0,0.0,0.010174558638182441,0.0,0.002924153488277462,0.06266024431923024,0.0,0.009745448665592446,0.0,0.0,0.014715435354940465,0.0,0.00964363575475613,0.0,0.023828450815955624,0.0,0.014340031773737931,0.008041027327012553,0.02437174422728313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036146005765601776,0.030642928922547236,0.0035442499384154996,0.04752000591960002,0.0,0.0,0.0,0.0,0.0,0.02619181125668604,0.0,0.006695100871159858,0.0,0.0,0.0,0.013977046455779902,0.0,0.0,0.026882953683379528,0.0,0.0,0.0,0.008082997506342853,0.0,0.0,0.0,0.0,0.0,0.0043281266932396825,0.01129888064473618,0.0,0.023232197491712157,0.0,0.005917166152035747,0.037546369141799964,0.013347033682666494,0.0,0.0,0.0,0.0,0.0008314035515611549,0.0,0.015163919607748592,0.00014922050048283327,0.0,0.0181552732489202,0.00958854810220228,0.0,0.0009972810936627243,0.0030074943894543823,0.0,0.03093010607357783,0.0,0.0,0.014691339129607225,0.0,0.0,0.009675471751378709,0.013206094115212131,0.0,0.0,0.006068196778632049,0.0,0.012234466458150102,0.00032760697008335607,0.0,0.0019437451586881277,0.007781115224195185,0.0,0.002413252095452078,0.004964086192402436,0.0,0.0,0.02891716027704042,0.0,0.0,0.005529767173268526,0.0008083316034394763,0.0,0.0,0.01951515070074501,0.0,0.0,0.0034564822338091633,0.0,0.0,0.003957050419415763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337037874609912,0.008301581891119254,0.0,0.023079764149415892,0.0,0.008992823424426071,0.008727570041791028,0.0,0.01424809991533786,0.01648445176514723,0.0
LFQ intensity D5_7,0.0,0.0,0.008213260659076049,0.0,0.011192791042342297,0.0,1.7222869549689837e-18,0.01093358522688736,0.0,0.0,0.0,0.0,0.009649062018356552,0.002582113763195574,0.0033057733523504653,0.0,0.004031077169016745,0.0,0.014450179447348919,0.02369351143691037,0.00730047675057175,0.0,0.00906795639688461,0.0,0.004928041254998283,0.0007996718463219786,0.0,0.0,0.023370186299258078,0.0058599985123692164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007653208367145346,0.0008562063084128441,0.020831176900464047,0.004353442945851017,0.025234058828783056,0.004305454245208651,0.0,0.0006102536275796011,0.0,0.0,0.012360583801686498,0.0,0.011857747328155095,0.05901221114796477,0.0,0.012466837195398933,0.0,0.0,0.0,0.0,0.0,0.0018252209823224218,0.0,0.0,0.02028678025420323,0.00871242840009979,0.028605829986342222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039465508133395215,0.00217136733693696,0.01671949965145403,0.0,0.0,0.0,0.0,0.0,0.030367349209492172,0.0,0.016756681857359085,0.0,0.0,0.0,0.015150175071814799,0.0,0.0,0.026172409974530478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006317186412680182,0.0,0.0,0.0063740305592452215,0.010076902552552159,0.026441285183172337,0.0,0.005081554350096135,0.024460871285670465,0.013262134728455903,0.0,0.0,0.010073965011015226,0.0,0.0,0.0006170011600090008,0.0,0.00688440524319534,0.0,0.022196662869550233,0.01721149970440288,0.0,0.0,0.0009375019661911354,0.0,0.038309537937855964,0.0,0.0,0.011820268201768814,0.0,0.0,0.01427992330224832,0.011107736334962807,0.0,0.010183051961129464,0.00707251944387659,0.0,0.010845063032769432,0.002368953819350582,0.0,0.0,0.013412781514354221,0.0,0.0,0.0016418423044902274,0.0,0.0,0.04831346302433459,0.0,0.0,0.010674599379703937,0.008428222793245673,0.0003749528038172622,0.0,0.022223023725690492,0.0,0.015420403270342043,0.0020788953757456697,0.0,0.0,0.0028191525898876883,0.0,0.0,0.0,0.0,0.0,0.0,0.007874973402522075,0.01873456579909996,0.005561875339771123,0.0011250505552697,0.024485136461105426,0.0,0.0023508855275418783,0.01920867605554476,0.0018937036097824843,0.011407146577953987,0.009470855147816816,0.011425622951293237
LFQ intensity D5_8,0.0,0.0,0.010748100069974354,0.0,0.003180770766307945,0.0,4.6234916175066285e-05,0.0025709514703724204,0.0034760661617608646,0.0,0.0,0.0,0.008135330775073406,0.002220965796121687,0.0021284276803968734,0.0,0.0037355422880960324,0.0,0.01633042420551448,0.03958637640402104,0.007886152136507441,0.00752875294466277,0.0,0.0,0.0038999174647084906,0.0012042371298024053,0.0,0.0,0.013129845125009618,0.0094960274483093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012955165575404331,0.0029662963096753646,0.01983489218292166,0.005737224239609659,0.019768268423175334,0.00418174073669265,0.0,0.0011003289313777974,0.0,0.0,0.025187070379874082,0.0,0.004683093061286868,0.05419655343092217,0.0,0.014680223994447166,0.0,0.0,0.014571128932681582,0.0,0.00031046250509753526,0.0,0.020107257283962704,0.0,0.005909862747401634,0.008270159712897579,0.024831561221285797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030612952515978423,0.040351785777538264,0.0,0.018425196063964,0.0,0.0,0.0,0.0,0.0,0.030543769256596208,0.0,0.01665263679859573,0.0,0.0,0.0,0.014983534049297715,0.0,0.0,0.02208924024485177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024185940903845714,0.0,0.006772057848617177,0.01245634239299777,0.018660193531931532,0.001175785013037485,0.0,0.0,0.03655997583470145,0.016103474115465435,0.0,0.0,0.009957348673464097,0.0,0.012460644785114652,0.0,0.009954831261339678,0.005265017397646084,0.0,0.02430487083070898,0.02069584086336586,0.0,0.0,0.0,0.0,0.01440792195167978,0.0,0.0,0.014086953792154015,0.0,0.0,0.018302030821568643,0.012834356258763656,0.0,0.0,0.00520578657005696,0.0,0.013700617538602267,0.0,0.0,0.0,0.0028160780352993854,0.0,0.0,0.0,0.00017652453098437835,0.0,0.03471319920062774,0.0,0.0,0.0057084389779877235,0.008268420572509504,0.0,0.0,0.022299130169022553,0.0,0.008020050747232898,0.0,0.0,0.016241994082367553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855558298774677,0.020225684932785006,0.014913307829383092,0.0,0.027185417279617687,0.0,0.00821524373151952,0.015535422649305785,0.005239863362599114,0.01476930644988693,0.013292543623321404,0.001498302061205269
LFQ intensity D5_9,0.0,0.0,0.010347267133260738,0.0,0.007568770557845779,0.0,0.0011935605234672817,0.009457887922580765,0.0010247470917513866,0.0,0.0,0.0,0.009042816652818813,0.0011496539723805598,0.001903941685680694,0.0,0.0,0.0,0.018883950438649526,0.03381978872147504,0.010407309373158096,0.014472859337229766,0.009009352779399267,0.0,0.009737602510708187,0.004989268610703631,0.0,0.0,0.01580049981685251,0.004474969872698691,0.0,0.0,0.002863514438120326,0.0,0.0,0.0,0.0,0.006543521798849855,0.006402132938293854,0.01634218329287018,0.003475873524158402,0.022833707660503327,0.00281624256768412,0.0,0.0012614350172283988,0.0,0.0,0.015548273075372024,0.0,0.006961545993391513,0.05765594084053634,0.0,0.012085619428637026,0.0,0.0,0.016433685176369176,0.0,0.003201135567599226,0.0,0.02262983858460853,0.0,0.01205673043271409,0.0039958247009023165,0.024376458282884133,0.0,0.0,0.011717446178422079,0.0,0.00014592746642500142,0.0,0.0,0.0,0.0019310918302727527,0.05226822847996929,0.0,0.006837394682461239,0.0,0.0,0.0,0.0,0.0,0.027865811560640285,0.0,0.013208265944768963,0.0,0.0,0.0,0.003241743922149676,0.0,0.0,0.02142166956527074,0.0,0.0,0.0,0.00815343093658243,0.0,0.0,0.0,0.0,0.0,0.006022827843359279,0.00578791174479034,0.0010663780067823594,0.019537601972492446,0.0,0.0034439346319613717,0.026547790587140883,0.012642249512587649,0.0,0.0,0.0,0.0,0.0032864043356939303,0.02179663774545525,0.01976360901752553,0.009665982822007094,0.0,0.022793742255387692,0.01572013433059073,0.0,0.0,0.0,0.0008772410632845552,0.02693451712476182,0.0,0.0,0.01628832879944785,0.0,0.0,0.009378403435074421,0.009874198953824057,0.0,0.0,0.005924193988980177,0.0,0.0108340517957742,0.001207541544874843,0.0,0.0011365796488733803,0.021341868596175227,0.0,0.0012776111257024702,0.002479503355579102,0.0,0.0,0.029018571799700885,0.0,0.0,0.010152444437166912,0.004976326585144357,0.0,0.0,0.019544416559998796,0.0,0.0,0.002017523300351019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047584428567819134,0.035294340236314184,0.01922115132449523,0.00013973522132961784,0.01638050873621794,0.0,0.0,0.016721220776026495,0.0,0.010632351751509745,0.012237399859593932,0.0
