,AVJ,AWC,Amphid socket,Anal muscle,Apoptotic germ cells,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Cephalic sheath,Coelomocytes,Differentiated germ,Distal tip,Embryonic cells,Excretory cells,Excretory duct,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,Oocytes,PLM_ALM,PVC,PVD_FLP,PVM,PVT,Phasmid socket,Rectal gland,SAB,SIA,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D2_3,0.012438946316437391,0.021564061076931214,0.0,0.005718532620083543,0.022066718600742052,0.01760097027470051,0.016477855250909758,3.282597985795248e-05,0.017809896486551333,0.0,0.0,0.017729953105822777,0.0,0.012925337131559432,0.015579837221347233,0.008650046774922152,0.044432524419619715,0.0,0.0,0.0,0.02660301071996375,0.027067652643686994,0.0,0.02127127154099615,0.004801239273785496,0.0,0.07106952379678315,0.01319647940076207,0.0,0.04737950377516052,0.05519462801836688,0.0,0.0,0.03139821196844386,0.0,0.0,0.00714035784503567,0.0,0.030512468193611836,0.0,0.0007886294921373516,0.01735049332385972,0.01703271858085146,0.03388281743962838,0.005483699106126672,0.029879623904490792,0.013856613959606927,0.0,0.004044070662322058,0.0,0.02747340070578697,0.01673236985890988,0.009639038713987694,0.0,0.024751167255249375,0.004312202382817954,0.0,0.015838600917858475,0.008716825919372976,0.0004394436917015768,0.0,0.0,0.010593480511275056,0.024908821047382578,0.0052618667926807895,0.0,0.0,0.04952458225647824,0.00918706767272216,0.03873910438750536,0.013531089701636615,0.019161248316712422,0.04285332478228587,0.007355846180531235
LFQ intensity D2_4,0.009373878084574822,0.017099399351944912,0.0,0.003496216497613638,0.008928585101741361,0.02570214673861247,0.018747446803100285,0.010441526329380248,0.019527117469683053,0.0,0.0,0.022038006378562718,0.0,0.0,0.011383648842224429,0.0,0.03816411221869381,0.0,0.0,0.0,0.030947837704845094,0.04369214128531584,0.0,0.017584320439948314,0.009862652589844078,0.0065368074611121185,0.07905615054521983,0.03611728004053951,0.0,0.04829759036018109,0.058154179246241444,0.0,0.0,0.032007313395202956,0.0,0.0,0.00384862778609733,0.0,0.01919360336559713,0.0,0.0,0.025206207526201122,0.01186499477579425,0.020626265292215343,0.0,0.033150432710315175,0.030470095900145856,0.0,0.0,0.0,0.0,0.017017995277183496,0.0023173253903983823,0.0,0.031334271853354856,0.0010655579112639143,0.004573910383126273,0.007608114160632392,0.008874120422033992,0.007952915437474284,0.0,0.0,0.008799118802149524,0.010124155522921162,0.008414669296352057,0.0,0.0,0.05057079714891737,0.011335451045182398,0.039269059904506715,0.025753563525674077,0.023294883795337458,0.04964023178926616,0.0005352740932771682
LFQ intensity D2_5,0.014334006562626218,0.02150236606843002,0.0,0.0006564478892435126,0.0018298627372551226,0.03103200619769138,0.0229999306514772,0.03463805806010905,0.01439774339310102,0.0,0.0,0.003615401370475247,0.0,0.0,0.013684661525484773,0.0,0.04526518083098062,0.0,0.0,0.0,0.03274228387905978,0.03829350654721069,0.0,0.01959007455546466,0.0035143791544006487,0.0,0.07670277098634329,0.026236813643983083,0.0,0.05153443367302174,0.058745530488530956,0.0,0.0,0.031805951193043455,0.0,0.0,0.005461722907034255,0.0,0.013289408882256012,0.0,0.0,0.01815352889679676,0.014737509787043544,0.022114172966064976,0.00514256985756826,0.0333908547170029,0.015855999798967957,0.0,0.010196522748454161,0.0,0.018268432220877494,0.008712358507478086,0.0015772844495101212,0.0,0.022829059430829964,0.0,0.0,0.01964367006875028,0.015278331416076334,0.020547680025364265,0.0,0.0,0.0,0.011894061126090207,0.0,0.0,0.0,0.057316097275704345,0.0070098159585129235,0.04362286573579607,0.015063284440286961,0.02773305473832703,0.04904030463727462,0.0
LFQ intensity D2_6,0.0120632118926423,0.022638507199925592,0.0,0.007502254300563988,0.01698542872127221,0.021432650288138216,0.013193445615113989,0.014788540358338848,0.02537716031869987,0.0,0.0,0.003706424059276474,0.0,0.0,0.017820609744869667,0.0,0.04690774065888093,0.0,0.0,0.0,0.026969674507268452,0.028372969638887503,0.0,0.023770440882817424,0.0034827867870267366,0.0,0.07223477872986278,0.02907345289156016,0.0,0.050205961364952575,0.056036987395021484,0.0,0.0,0.02955729607896648,0.0,0.0,0.00602496367465186,0.0,0.021679667036195924,0.0,0.0,0.016029034439880088,0.02041896458358177,0.03538683615107222,0.0,0.02029285410510245,0.015800826894037782,0.0,0.020865258310413092,0.0,0.00566411907720876,0.013830156174103101,0.0013652734285134677,0.0,0.018976507431085563,0.008405536573058252,0.0,0.020301574253831587,0.0120863164223604,0.020824996502533867,0.0,0.0,0.003923913279362772,0.0164952138752207,0.0,0.0,0.0,0.0585409937329295,0.01619791733466683,0.047172869311626134,0.0,0.02018562363327195,0.0574102623412062,0.0
LFQ intensity D2_7,0.009728630469431506,0.020478245123342776,0.0,0.006789910608918467,0.001800191589162636,0.035200665421293825,0.018826404772193293,0.013826003091104058,0.03344116293704539,0.0,0.0,0.0005890834656587338,0.0,0.0,0.009541477483898693,0.0,0.04531836671191751,0.0,0.0,0.0,0.03073177987526267,0.030525359871598184,0.0,0.02805630037258837,0.0,0.0034088524041462464,0.0771693817948592,0.03154459216424437,0.0,0.05445548258938556,0.051961817543418914,0.0,0.0,0.029560792354939486,0.0,0.0,0.007145211665780498,0.0,0.018684987973998896,0.0,0.0,0.021273763995062592,0.023942005029205404,0.03432648805980721,0.004681944956321514,0.03317906529505667,0.01387736819274069,0.0,0.006823038356819486,0.0,0.002150897585612347,0.0047017983154574,0.005858958722327139,0.0,0.020940489814488383,0.006470444948143875,0.0,0.019795735718906412,0.010076707798545798,0.02047030325265318,0.0,0.0,0.0038063352642416105,0.010968712481051352,0.0,0.0,0.0,0.050127659154830057,0.01373896229113525,0.03787185479172865,0.01938124372645896,0.022861125158850377,0.05315661485966152,0.0007337819467049191
LFQ intensity D2_8,0.0,0.021098753258818936,0.0,0.01073642056765184,0.0018505959259035659,0.029789641100292724,0.016563386722792513,0.02044576729982407,0.019668499048018668,0.0,0.0,0.012922471169376618,0.0,0.0,0.014574378184065947,0.0010903456010710913,0.04312727322236819,0.0,0.0,0.0,0.025838565431165236,0.04249690259683354,0.0,0.023147871344671268,0.0,0.002385382934625194,0.07692542234604778,0.03284491896961096,0.0,0.04566453798229265,0.05050110789769514,0.0,0.0,0.019121644157016015,0.0,0.0,0.006685570200811387,0.0,0.03493141457468846,0.0,0.0,0.019599604514969768,0.023703808430056626,0.035287610127989165,0.0022893160463647397,0.03330689029116348,0.018523935564852177,0.0,0.008714168058512259,0.0,0.006305735791885335,0.006717341382488754,0.0036240175490050304,0.005439022470546961,0.021388034678814706,0.009004469523196565,0.0,0.019797035598914287,0.009698234611667121,0.001105169390825363,0.0,0.0,0.003912910478548062,0.01360796866819582,0.0016991253029092854,0.0,0.0,0.06298680719898098,0.01569267446329405,0.03509457999901658,0.01921894732409184,0.020952075158572142,0.04991964683949709,0.0
LFQ intensity D2_9,0.007617966312097011,0.021070634243756187,0.0,0.005012413582769216,0.004211378105103181,0.03406225295321765,0.016873074056667787,0.0033037460472880023,0.014802118152774817,0.0,0.0,0.020358134076387268,0.0,0.007594914737226218,0.009331868577289166,0.0,0.04635646687481388,0.0,0.0,0.0,0.0306211697208246,0.03687370970934634,0.0,0.027538821730077996,0.0,0.0,0.06845444630721524,0.0293589949619121,0.0,0.05057160585720994,0.057910161431752545,0.0,0.0,0.034261115513081045,0.0,0.0,0.005441212532869454,0.0,0.02076874882660307,0.0,0.0,0.017206020070262104,0.033082752538597486,0.019790575323898923,0.006385070969984883,0.034429220336309255,0.015494378871246052,0.0,0.006524672570586774,0.0,0.016791910308896277,0.015508656982767747,0.004142521701027297,0.0,0.02894820042897851,0.002847465379988939,0.0014321443708682137,0.017268321186875487,0.0,0.0,0.0,0.0,0.0038168605868194095,0.020670165730970008,0.014332120125443468,0.0,0.0,0.046064151138022584,0.01742141301228605,0.03410169338118456,0.02522028140275037,0.01984501380678704,0.04447331645457646,0.001808119010589336
LFQ intensity D3_1,0.0,0.023173290922797875,0.0,0.013982852266515066,0.0017733392346792473,0.031451305403687985,0.016852800301123513,0.005440122143363684,0.0291674243654385,0.0,0.0003843271032767924,0.013327883841985608,0.0,0.0,0.013315225913906383,0.0,0.039228517144469364,0.0,0.0,0.0,0.027845760106185807,0.0527939481582291,0.0,0.018007735286469716,0.0,0.017723675337413813,0.07614032647725062,0.04255979240417122,0.0,0.05067389822860682,0.0543620432940564,0.0016602522896240618,0.0,0.017789426897036036,0.0,0.0,0.007707283432023828,0.0,0.021844912509933326,0.0,0.0,0.005293040776243658,0.027656213438095812,0.032000064214265794,0.00640897673025757,0.03673878830038922,0.012184703232741715,0.0,0.007652621738934586,0.0,0.0,0.0017053375209595118,0.010809498562192958,0.011893924895776748,0.019759239151118244,0.005231423827117452,0.0,0.021480943403373195,0.011923406677329105,0.0009802410013637405,0.0,0.0,0.00830963398320725,0.015929706635079918,0.0,0.0,0.0,0.035201788023036064,0.01649280077076211,0.03481964826837899,0.02843542845905155,0.018159142468763007,0.041074257726874376,0.012653027132442641
LFQ intensity D3_10,0.0,0.02230667088606382,0.0,0.0012283199075709334,0.001861215777698993,0.03776927539169831,0.02500487395977775,0.02147141828152931,0.02269690484435786,0.0,0.0,0.0158036008876245,0.0,0.0,0.00610106016643401,0.0,0.038484593306580196,0.0,0.0,0.0,0.02010149890837275,0.046502547187091514,0.0,0.018867361144469613,0.0,0.011900030262273261,0.0704809796494754,0.04258267025317646,0.0,0.05384011720422374,0.05069020900803309,0.010822006799824764,0.0,0.021941499791043963,0.0,0.0,0.0029638978451872132,0.0,0.02098944282726297,0.0,0.0,0.01043441394861304,0.0,0.020405026256339574,0.005632323391390482,0.033857910773870306,0.01290895887967024,0.0,0.013976984056739942,0.0,0.009026489964689584,0.012148827362072298,0.004192634699151239,0.010698513619292114,0.026863162247883973,0.005207616597201136,0.0,0.016672184519325377,0.007791346531571903,0.01874616101139916,0.0,0.0,0.0,0.021946237389065225,0.0,0.0,0.0,0.054151496839406614,0.009507048822462229,0.029486840250309,0.024332133711076967,0.028340039560475525,0.05734430875846073,0.0019191465197631343
LFQ intensity D3_11,0.0,0.021894854022270364,0.0,0.012575935859348672,0.00176812347110906,0.034799992759098404,0.020862129483115964,0.02456381746734471,0.0210017355820228,0.0,0.0003831967164533901,0.019780681960461916,0.0,0.0,0.010976639156059313,0.0,0.02646184640484819,0.0,0.0,0.0,0.020880437887555846,0.06720769366893879,0.0,0.017574509907942223,0.007696173752977035,0.0,0.07266295162023743,0.04381290077055557,0.0,0.047909951252576376,0.04796492227552458,0.0008822482151375364,0.0,0.02187662745991997,0.0,0.0,0.005778504467874635,0.0,0.027708540682081756,0.0,0.0019713346305144093,0.010110219431830676,0.0,0.019384429406156443,0.0,0.03436736247610875,0.017696710757282116,0.0,0.004545484000867673,0.0,0.0056874186899821995,0.00461477693045313,0.0015857018753890036,0.002650131446439971,0.02249286113646146,0.007496850972354523,0.0,0.021648787468203617,0.0110604427759878,0.03578838141440983,0.0,0.0,0.0,0.021766856533811513,0.0,0.0,0.0,0.048322163109602315,0.013646099372582408,0.03638553317363843,0.0259562917827549,0.024588001966073834,0.046418590262346786,0.004791155543293683
LFQ intensity D3_2,0.012157853737030964,0.018436062025000657,0.0,0.01340569069853164,0.0036433109338526674,0.02955751483131018,0.01077338146260737,0.01202294067381026,0.019208895440526844,0.0,0.0,0.02698599911963985,0.0,0.0,0.0025167155300691657,0.0,0.04226392262512615,0.0,0.0,0.0,0.023436086870641252,0.059063126044925154,0.0,0.015409049088401242,0.01375705689796498,0.013307367451445604,0.06698135503804627,0.045506683643209846,0.0,0.04760329931411073,0.05421045299326558,0.0,0.0,0.025457680927189322,0.0,0.0,0.005594292256282475,0.0,0.023100794789097812,0.0,0.00485281890976545,0.005058129629043001,0.007806492139647457,0.020787771831889353,0.010003564844942517,0.03206131067606468,0.011194022904275378,0.0,0.0035163192101497803,0.0,0.0026355686642163694,0.01619198048365935,0.0,0.005865539011362907,0.0242602541117161,0.00585856952276298,0.0,0.01661532700996288,0.008572315124809216,0.0,0.0,0.0,0.006553857405171077,0.02665096828479133,0.00796402148748914,0.0,0.0,0.04623906958863836,0.019013756722849995,0.03866720337714301,0.026284903786964256,0.013318207071649529,0.05562849580894991,0.0
LFQ intensity D3_3,0.011970194826496583,0.02214944698432247,0.0,0.0060644264501767756,0.0017988553405912948,0.035131195712596715,0.0187671895326744,0.0,0.021684738667339876,0.0,0.0003898570835988356,0.012230757040506773,0.0,0.00039859267488762974,0.011273874130708628,0.0,0.036038249025392065,0.0,0.0,0.0,0.03647869943716712,0.056825646986340995,0.0,0.020090106708842558,0.0024875691464694705,0.0,0.06878322019788288,0.043172173921109946,0.0,0.047734889452429353,0.05491279436085698,0.0,0.0,0.028952743594510895,0.0,0.0,0.006384157494135718,0.0,0.02047625860871515,0.0,0.0,0.00363649862940692,0.010807092451700095,0.019721351439165775,0.007476943929447448,0.03119337637632694,0.011407348483586153,0.0,0.00965677026567946,0.0,0.008317910332423685,0.008254846324279478,0.009773992291108783,0.004598915291970704,0.02176294627395307,0.007993795126220423,0.0,0.02101340034751547,0.010359263052159652,0.02572273387209334,0.0,0.0,0.002543362851299872,0.022657676825024047,0.0,0.0,0.0,0.05069104234285849,0.010849404394336914,0.03138342880365783,0.028419307839594593,0.021458018217652072,0.04997667354225644,0.006128263318529226
LFQ intensity D3_4,0.0,0.026557924804637808,0.0,0.008207494511259596,0.0018398786204291235,0.030921331762917222,0.021385089091043256,0.019830711520216204,0.01775083569387193,0.0,0.0003987478575684666,0.011632925191822638,0.0,0.0,0.0,0.0,0.046606475763122844,0.0,0.0,0.0,0.03295641330867741,0.037440637222548916,0.0,0.024848822516117912,0.0,0.017291731365549727,0.07018609782810853,0.03854466505553413,0.0,0.05297382081233395,0.0589194804246714,0.005460585889469009,0.0,0.01880998527748452,0.0,0.0,0.005974960346788641,0.0,0.020404006166937154,0.0,0.0,0.015441360881376051,0.0,0.016350194251375256,0.005169409740737599,0.04086286273858346,0.014798362245305653,0.0,0.006252060040136646,0.0,0.004909046190917824,0.0,0.0062192972040960096,0.002929630654495175,0.03304895351428059,0.007890951593662394,0.0,0.02830840872915712,0.008284101339016697,0.00497464581768413,0.0,0.0,0.002737744755553633,0.022959014782335082,0.0,0.0,0.0,0.05138453924502107,0.0053976062566556925,0.040256272641141726,0.03327552403047643,0.0258732521306662,0.044873556396971,0.008860583789244142
LFQ intensity D3_5,0.0,0.022955886464440772,0.0,0.01010980390473295,0.0018910623243525155,0.032780869207856375,0.020501473855532602,0.010092878091329183,0.025690147794286248,0.0,0.0,0.01652422597212602,0.0,0.0,0.01052214922799324,0.0,0.04344513495400433,0.0,0.0,0.0,0.018996116265296265,0.05994453288956353,0.0,0.02092252620349154,0.0019292574194194876,0.02361244984731581,0.07065698414565613,0.03961694161884797,0.0,0.05332789031188337,0.055095106192117854,0.0009435915464248432,0.0,0.023876606449143682,0.0,0.0,0.005443419264254352,0.0,0.020280513532659666,0.0,0.0,0.0027437627943068103,0.0009382762929576109,0.02370318661010902,0.0,0.023801956501879475,0.024900324395779532,0.0,0.0,0.0,0.015702730752203315,0.01169037790198647,0.0023537003369776288,0.0013629187275987355,0.03793359780218933,0.008582026793451788,0.0,0.023680053009007326,0.004015558483433323,0.00017671843086244023,0.0,0.0,0.003998472859996998,0.016074635211385996,0.007041790981465488,0.0,0.0,0.04712532340909475,0.014024183793047543,0.040467667216528155,0.02895345616641018,0.0253203649659692,0.04396313902584037,0.00228621005478983
LFQ intensity D3_6,0.0,0.02234619334454202,0.0,0.009219469646069267,0.0018126347941174047,0.023219429394276916,0.020396084947222722,0.018123395389175977,0.019681815641634473,0.0,0.0003928434368892107,0.01902525199828036,0.0,0.007057242711673029,0.033738315119146,0.0,0.05235790691648611,0.0,0.0,0.0,0.028811533289879687,0.03999224884072915,0.0,0.02184091112647686,0.0,0.02221568029902027,0.07010718624823847,0.043502878092114484,0.0,0.049210013351971685,0.054937923783625935,0.0,0.0,0.01584759204473794,0.0,0.0,0.005419837371547953,0.0,0.022488747460136335,0.0,0.0,0.0,0.0,0.019872419420840632,0.008171235998065735,0.026315618553896067,0.009071474559940484,0.0,0.009345723631295237,0.0,0.00152175303572499,0.01676991159445591,0.005362215036118717,0.010346245061745484,0.018287477600492992,0.0032138238013353464,0.0,0.01580654137227046,0.00945735995481584,0.0,0.0,0.0,0.003832645247081582,0.021806981172424786,0.020368817077045947,0.003264153147257469,0.0,0.04809183138326464,0.0149743277439318,0.03341295877409249,0.017146902455303963,0.021200154367619014,0.05622571055059873,0.004388583212389286
LFQ intensity D3_7,0.0,0.024391514822115552,0.0,0.015287453495617769,0.0018254657477208046,0.030922043613699914,0.016965385205047215,0.033026000448252456,0.014543418596230746,0.0,0.0,0.017724250067311487,0.0,0.0,0.0,0.0,0.03640056012483221,0.0,0.0,0.00021954295815243587,0.02967293095124924,0.06233363333923827,0.0,0.02297734366456142,0.0,0.009237854234510626,0.07427880896957645,0.043810818451764315,0.0,0.05101285012694656,0.055560880583492844,0.005970524765869178,0.0,0.021038981494131175,0.0,0.0,0.004771938303160227,0.0,0.020586279895113527,0.0,0.0,0.007238444421738549,0.0,0.0200130887340435,0.005352292565612123,0.030217442206159625,0.012556222962305222,0.0,0.004534613500187854,0.0,0.006317796395120877,0.0,0.00680540257373866,0.0013745905986679975,0.024358646562981406,0.013714315296867745,0.0,0.026726157991875797,0.011004880232229706,0.0,0.0,0.0,0.00385977508785437,0.021850308131718052,0.0,0.0,0.0,0.05881087855533365,0.008618906280709535,0.043428422215520866,0.028696612646698632,0.02227521211560176,0.04475044082741191,0.004937070239027691
LFQ intensity D3_8,0.0,0.02097153849263973,0.0,0.005359040954896803,0.004124382213942019,0.03099511049309883,0.020214041605800655,0.017653710084471134,0.021613792479086638,0.0,0.0003920989044858291,0.020709408236712724,0.0,0.0,0.012054554283347856,0.0,0.03724058566411876,0.0,0.0,0.0,0.031084965225065066,0.06337246695605389,0.0,0.021615529673321147,0.0,0.022810293933706784,0.06990751113396627,0.04342042971869473,0.0,0.049485160239844374,0.05196442137759152,0.0,0.0,0.018127480494136428,0.0,0.0,0.007157343938215772,0.0,0.024756676148127224,0.0,0.0,0.0018476286567798272,0.003691935249537448,0.02556273643430339,0.002967975293364553,0.031158416716778298,0.013670883411887184,0.0,0.007913956829564087,0.0,0.0,0.008597179256726335,0.0047666621958963665,0.008399679431321824,0.01972556091651749,0.0016514091025037771,0.0,0.02143035098280276,0.011670438294250095,0.006867978809285783,0.0,0.0,0.002616323348598043,0.024666964878299846,0.005561581208124788,0.0,0.0,0.04502378738153938,0.013276216090171532,0.03082067359665604,0.02985978962202037,0.022476614249151552,0.05312298090217469,0.007621734890420241
LFQ intensity D3_9,0.0,0.015370645841314725,0.0,0.006573992632763894,0.0009818812182096912,0.03278539048434059,0.02063519136137353,0.029325839969597617,0.020186601367978382,0.0,0.00040279357162207506,0.011305438947220726,0.0,0.0,0.011419270232769329,0.0,0.0422145806863064,0.0,0.0,0.0,0.03103832066007328,0.049532374748832285,0.0,0.018163752495802606,0.0,0.023618745946148174,0.07869013224389498,0.04460474071125708,0.0,0.05339723158785325,0.05137199123280684,0.0,0.0,0.01907368780025525,0.0,0.0,0.0035634128426714345,0.0,0.020959336286809845,0.0,0.0,0.0,0.01007360074810121,0.028449720300675593,0.008325018181370462,0.025465124477098422,0.0050957990090938435,0.0,0.011605264889926734,0.0,0.007561392314112994,0.012792251126327675,0.01068752259044534,0.0035825920380766333,0.015908640170936704,0.006029502160842609,0.0,0.01817043438795327,0.00953638299434683,0.0007756251612340276,0.0,0.0,0.0,0.024708655332305283,0.003966642576371233,0.0,0.0,0.05222329549421781,0.010883235099188104,0.04346203629200871,0.021158818538336316,0.02443116448562197,0.04622280859804685,0.013669120163459322
LFQ intensity D4_1,0.0,0.023444743968036946,0.0,0.009652607722682718,0.0017486160919045095,0.024329396553272212,0.018966971113845862,0.01705729856019433,0.022138291083391555,0.0,0.0,0.008654770111365066,0.0,0.0048562480006200245,0.021663787052236247,0.0,0.0326250626005308,0.0,0.0,0.0,0.025301917160962008,0.057381608400310175,0.0,0.007471245933685461,0.0,0.03226670737671319,0.06859151177580877,0.049568576392069616,0.0,0.041883193890059525,0.04316591766503231,0.0,0.0,0.015475573036673289,0.0,0.0,0.004326140057971981,0.0,0.02591310598737778,0.0,0.0,0.0,0.0030589324849403924,0.02356612375123349,0.006533098843963751,0.028163654794740905,0.012276846476863496,0.0,0.011155153262534549,0.0,0.008968986909610562,0.005666405752712483,0.00016580490672729673,0.011302256065126897,0.019723520483262213,0.0059441706669808424,0.0,0.02088767717963548,0.011605433301013074,0.028673587662744436,0.0,0.0,0.011938263308069168,0.024026876178578873,0.0,0.0,0.0,0.040354419223288696,0.022766803994963534,0.027882288103038774,0.027317069051819964,0.02063753421230358,0.06068340341142555,0.010218399439677684
LFQ intensity D4_10,0.0,0.02043526171178057,0.0,0.013417809883248566,0.00046795306522682254,0.031484044014580374,0.021162263221423838,0.025538510108883097,0.016181863452047807,0.0,0.0,0.005647625181859405,0.0,0.009338895975189316,0.004351446060029651,0.0,0.03935200985162501,0.0,0.0,0.0,0.03239360992214168,0.06703530511777367,0.0,0.015576465591976998,0.007864376893923176,0.0350255956837112,0.05352165460880101,0.038995578892653655,0.0,0.05261223758571386,0.04592251948895768,0.0,0.0,0.02151808347917,0.0,0.0,0.0075339365261514225,0.0,0.02116163287274535,0.0,0.0,0.0,0.0,0.0209392014742465,0.005038117997767742,0.027225840163482312,0.011844871852710553,0.0,0.0021539849499409226,0.0,0.0060682926372428725,0.01773066360059858,0.0023868211313721917,0.01914682852008564,0.020889481087468974,0.0101077825727684,0.0,0.021690320449402972,0.011868182360687879,0.0,0.0,0.0,0.01194974651164303,0.022458634696989343,0.005592900772949704,0.0,0.0,0.03530209189556858,0.022208758500353823,0.027147826569295125,0.0210506671055559,0.02406247869114107,0.05575947830562101,0.010838348963492636
LFQ intensity D4_11,0.0,0.02423333947033016,0.0,0.015898364271566726,0.0,0.02513967886964116,0.014985510997827873,0.011870656794289471,0.020752600480547098,0.0,0.0004334050026936371,0.009864386244084368,0.0,0.005966535829557225,0.005433220505941889,0.0,0.03843773110846708,0.0,0.0,0.0,0.015033352725642943,0.069055322356372,0.0,0.009597526494619013,0.009189979793070296,0.027940977086556063,0.06626221271080784,0.05778102589474991,0.0,0.04142211980836943,0.05189110786649161,0.0,0.0,0.021500901486097516,0.0,0.0,0.007085015561217005,0.0,0.035698868979738584,0.0,0.000857033079540267,0.0,0.0,0.027038627721931916,0.011208288346319597,0.031197678638206404,0.007239180962157072,0.0,0.007303875247962845,0.0,0.0,0.0183061130735929,0.0,0.015362555577369565,0.026299894961519472,0.001094720204386094,0.0,0.020895855685846194,0.012373365112532517,0.0,0.0,0.0,0.006408251185964614,0.02041534778674547,0.0,0.0,0.0,0.050861251100288246,0.018382545364200305,0.041268417588151085,0.023677016170341753,0.01686685163409649,0.054486184881364114,0.002983105338804256
LFQ intensity D4_12,0.0,0.023829250871392836,0.0,0.009799923387686031,0.00017295067168678557,0.029418747002318092,0.01685133782052741,0.042026804944430916,0.023028008530374275,0.006583758097943025,0.00036000749074355546,0.009263568195568322,0.0,0.0,0.0015547859271057083,0.0,0.03309469524001382,0.001682454432144897,0.0,0.0,0.02292952895950006,0.061973075691806934,0.0,0.010596956091738307,0.005773314146315996,0.027014258973293907,0.0526875496674421,0.04304837316209867,0.0,0.03886523143404718,0.04706143575230368,0.0,0.0,0.01694580914895587,0.0,0.0,0.005780337038787865,0.0,0.024425350368639163,0.0,8.998469165740513e-05,0.0,0.005936766070603006,0.01821137679517314,0.007267302113012543,0.0327441752237128,0.01363944900220682,0.0,0.007972014558987207,0.0,0.01797301154533637,0.030209787507268868,0.007648512849498969,0.013593177356609861,0.024820930733203142,0.013277153674536774,0.0,0.02118308664215695,0.009552334182584478,0.0,0.0,0.0,0.0013760280710735059,0.020731800174316944,0.015573564398022986,0.0,0.0,0.03524037602604151,0.01139510165870542,0.026278202483585665,0.02261876253380367,0.018677221510458513,0.05258367101746447,0.016638696133113553
LFQ intensity D4_2,0.0,0.02244618368799801,0.0,0.01117947848215811,0.0,0.0333992541407317,0.01832804105452193,0.030396634027392316,0.020148213679672292,0.0,0.0015865170485623225,0.01875612839231014,0.0,0.0,0.0,0.0,0.03521267683769722,0.0,0.0,0.0,0.0362426433396297,0.07326496511786623,0.0,0.020417670780164446,0.004081732522375186,0.0,0.05912295380827619,0.04745240073791956,0.0,0.04546825838171196,0.040729766655990596,0.0,0.0,0.023228287764529943,0.0,0.0,0.0062772463604770104,0.0,0.022416221719283747,0.0,0.0,0.0,0.008556206405465866,0.03404650144307106,0.002290865432017839,0.03049927139606246,0.01146335567994576,0.0,0.012259543865727566,0.0,0.009261771772208934,0.0,0.009348387196379678,0.012299140440308288,0.017234744765777587,0.010212371472894522,0.0,0.019004121449259583,0.010665916198119822,0.0,0.0,0.0,0.0012544109799275738,0.025977621323293242,0.0,0.0,0.0,0.0460930285819554,0.017355094287315555,0.047407931809991956,0.021199718315494605,0.02181988853707276,0.04872006501804459,0.012874769090396743
LFQ intensity D4_3,0.0,0.02287856210115521,0.0,0.010504804207603819,0.00035238535608336785,0.03706924449409858,0.019479187526989867,0.019224554667865705,0.019062925969234312,0.0,0.0,0.012155292607189852,0.0,0.007824022455892306,0.0009249180275886724,0.0,0.02901111168180884,0.0,0.0,0.0,0.027449266265970818,0.07191425600148675,0.0,0.005421676276020401,0.012325442372250788,0.012579443079160476,0.061333924962821806,0.04488534965855592,0.0,0.044623008638377946,0.041769936111341006,0.0,0.0,0.022663086337079277,0.0,0.0,0.0028162320104245494,0.0,0.028451146594411142,0.0,0.0,0.0,0.0,0.02038757657018336,0.003872668245908652,0.0281918625751992,0.014442470288557724,0.0,0.012721756303538527,0.0,0.004688061148251674,0.003601073001285401,0.005235068494329842,0.010224659157234632,0.022878886790422603,0.009284708920795253,0.0,0.026641700959971076,0.012669864819798708,0.017542133510636274,0.0,0.0,0.014845106280668251,0.02522010817561368,0.0,0.0,0.0,0.044851745462793746,0.018676439685360348,0.03358559794610892,0.02793810669561528,0.02239209088212874,0.058120400968369366,0.007268135713817365
