,Amphid socket,Anal muscle,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Coelomocytes,Distal tip,Embryonic cells,GLR,Glia_2,Glia_3,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Mature sperm,Mitotic germ cells,Oocytes,PVD_FLP,Phasmid socket,Rectal gland,Seam cells (bus+),Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatocytes,Syncitial pachytene spermatocytes,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,hmc,hyp4_to_hyp6,pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D3_4,0.0,0.055150921444830595,0.027174602968727056,0.0,0.014707638064105934,0.0,0.015120369540958238,0.0,0.015554331503246265,0.04391750882637267,0.0,0.15141554845725066,0.0,0.0,0.0,0.024210892746667947,0.11562515206343207,0.0,0.0012911736462478075,0.051034091392681995,0.006681143485864562,0.0,0.0,0.026339452346117342,0.0,0.0028925979323778626,0.0,0.05776369899471949,0.0,0.0023962943742229393,0.013593194258131856,0.0,0.023778946110818683,0.0,0.035577634834723905,0.018883282496342073,0.019541708141969646,0.002289208747480373,0.046858908064323294,0.0,0.01920539647358794,0.0,0.0024715074698335123,0.0,0.0,0.043731902665687536,0.007880936385180724,0.02787077509979784,0.019467936934145898,0.0,0.027449588812697236,0.0801236557174562
LFQ intensity D3_5,0.0,0.04108669695564579,0.01827389008755742,0.0,0.00430435673435608,0.0,0.019161208942223708,0.0,0.009100614538710642,0.054444872412273165,0.0,0.09959584601545399,0.020055856310097403,0.0,0.0,0.02914528368486574,0.11734613587457292,0.0024878733355891943,0.0012828368960468117,0.04685690512345832,0.0,0.0,0.0,0.028738927858764435,0.0015144179285136218,0.02720593565785402,0.0,0.08755298167653804,0.007986593069617609,0.0,0.01547035334310408,0.0,0.023130122796097517,0.0,0.0393031057337191,0.025682213058464177,0.012640976338615311,0.005403864624667548,0.04080889677204819,0.0,0.004688330312262761,0.0,0.003957903569797705,0.0,0.0,0.04563089171843882,0.01306186220987602,0.031030374126101046,0.01325617070586703,0.0,0.029721383600490207,0.08007231798831152
LFQ intensity D3_6,0.0,0.049932894788602446,0.0036452441894983586,0.0,0.012747995862963395,0.0,0.014590419246817013,0.0,0.021205746148214386,0.0672287728886954,0.0,0.08898916365453666,0.0,0.03328906489755688,0.0,0.02748954924502021,0.13313716203373352,0.0,0.003202870613673515,0.040319251156896684,0.0,0.0,0.0,0.028689715812582305,0.006823120703792367,0.011821527899244564,0.011844338615285008,0.0519845987826071,0.0,0.0,0.017797392960309157,0.0,0.023145326094275543,0.008648583897528535,0.041048231103601944,0.007488268713276578,0.0,0.00168696715305226,0.03598107306230802,0.0,0.0,0.0,0.0,0.017095057619482632,0.0,0.044928948858391965,0.038578018521198985,0.021744180171225678,0.020903572462284276,0.0,0.05931227033333955,0.054700672510005155
LFQ intensity D3_7,0.0,0.05360592667179882,0.023091409971205182,0.0,0.02210658262087294,0.0,0.021058355877342543,0.0,0.018557407396591914,0.013534859348459416,0.0,0.10600766967342445,0.06553696545346412,0.0,0.0,0.019725195601180644,0.10576451706700832,0.013406154030415543,0.001197431160498339,0.04308088292321972,0.007059292296351926,0.0,0.0,0.025167486639760595,0.00762344577245456,0.0,0.008751512038295998,0.0495303336037358,0.0,0.0,0.006825906799020159,0.0,0.0069434464509794,0.0,0.034370471713984115,0.011886704548881357,0.03132424427597396,0.0011229486872078166,0.047843778159756774,0.0,0.051350051613703776,0.0,0.0,0.0,0.0,0.044152699850380735,0.015271003614483313,0.024150403913231727,0.017529207018382884,0.0,0.023598752897360888,0.07882495231057234
LFQ intensity D3_8,0.001158400859691981,0.05553180470104592,0.02794967877742692,0.0,0.01429936224532117,0.0,0.015997895852089154,0.0,0.020667145500748302,0.055497619790876265,0.0,0.10672196508948378,0.02720609428847111,0.0,0.0039221316492177374,0.029235247968509192,0.11645175996859149,0.008713847787360385,0.0020336629626821145,0.041457031116156555,0.0,0.0,0.0,0.032684271873493945,0.0009242367404535122,0.023885827015862608,0.0,0.049569942367062726,0.0,0.0,0.009032108096380298,0.0,0.002296921604984041,0.0008328458900209826,0.04289937092448965,0.010114022930543627,0.0064881755160554905,0.003189334779164516,0.03951554190391018,0.0,0.008059127209601556,0.0,0.0,0.0,0.0,0.049658434999459836,0.022022587594511405,0.029234882758478794,0.019897173263945883,0.0,0.04935562708882835,0.07349591888508045
LFQ intensity D3_9,0.0,0.05804434326222388,0.02496659909481465,0.0,0.012655311744281307,0.0,0.011954075557178291,0.0,0.02885081671182419,0.043541131822649036,0.0,0.1057417698581147,0.025533202225999117,0.0006897215495163356,0.0,0.028795718797682005,0.12182775847672102,0.0027485420995624872,0.0013559985710791258,0.04516626054152256,0.0,0.0,0.0,0.025996353276491,0.0,0.029554615153930083,0.006816456303717013,0.045618326331397015,0.0,0.0,0.012318375835712964,0.0,0.017551181264911956,0.0,0.04114672631094282,0.0013845734067463335,0.015755704196057586,0.0,0.041155144343373744,0.0,0.00822606527727361,0.0,0.0,0.0,0.0,0.04872009626380283,0.02825414771018112,0.030294068310348705,0.01458834882562438,0.0,0.04599915732031332,0.07474940955600677
LFQ intensity D4_1,0.008431806503468113,0.051864045556222114,0.02577522336978931,0.0,0.012974237270632863,0.0,0.008879008417439292,0.0,0.023135368323679174,0.010711464007016462,0.0,0.0922309820177185,0.021501026550132633,0.02278933177242257,0.0,0.031090083181294463,0.13866143624523655,0.012865697558329184,0.0,0.026592223872984523,0.0,0.0,0.0,0.03102499023972591,0.0,0.017217416344187768,0.0,0.04503129844533346,0.0,0.0,0.030832199275736927,0.0,0.022393652041062275,0.0,0.04647890909079291,0.007853951122691025,0.01074961623076886,0.0,0.04261946782927382,0.0,0.023187600186078437,0.0,0.0,0.0,0.0,0.046752103740563884,0.023839287020162345,0.021585585453073455,0.020441643168779694,0.0,0.04975224655874698,0.0727380986066567
LFQ intensity D4_10,0.0,0.05958700742383451,0.04438156889766354,0.0,0.007941225413858947,0.0,0.0,0.0,0.01871351964247249,0.050051643502035136,0.0,0.11351123022157387,0.0,0.0,0.008637411967548369,0.029376280438433936,0.1052122497090931,0.0,0.0012043761747900792,0.04660285963260097,0.0,0.0,0.0,0.02646194762223889,0.0,0.0,0.0015324048355106965,0.04132469356919932,0.0,0.010077209607526425,0.000270767025185916,0.0,0.016968473021020367,0.0,0.04668068263712117,0.008782500821244007,0.016378047259474664,0.0,0.03273879144938005,0.0,0.049728207191207074,0.019251852124945096,0.0,0.0,0.0,0.02984964926506863,0.025588498764954677,0.015032904950318476,0.022636527162154085,0.0,0.05577761867279227,0.09569985099675316
LFQ intensity D4_11,0.0008147104827855717,0.05647395057501222,0.029551525403854938,0.0,0.0050113730531461086,0.0,0.009661783883124333,0.0,0.011618134350278095,0.06958960013500083,0.0,0.08675965242747316,0.04106870631017016,0.0,0.009261163986197215,0.02995533976804431,0.1223095081260392,0.019417511160331455,0.00146644170625895,0.030653001018247385,0.0,0.0,0.0,0.032968856345869636,0.0,0.006254321928254565,0.0014909572137048466,0.059942355705854385,0.0,0.0,0.019373765520393483,0.0,0.009968632060836752,0.0,0.04767884636196866,0.010049707893668115,0.012032990402420524,0.0,0.03950627810337668,0.0,0.0070223576942657654,0.0,0.0,0.0,0.0,0.05240027605064053,0.0,0.02280392080909288,0.029504302963560335,0.0,0.049729104741869985,0.07566092381825894
LFQ intensity D4_12,0.002835426584569026,0.04739830423835955,0.023410119239796988,0.0,0.03852095503370236,0.004376401823815854,0.0,0.0,0.006415487771967931,0.06898325943328235,0.0,0.08142749011967498,0.013481335497570192,0.0,0.010221139201731849,0.029017676335354622,0.11796091653966068,0.014431100519168972,0.0004347439636524374,0.04549396113544642,0.0,0.0,0.0,0.03111828220473951,0.0,0.02135862462514474,0.003923563074366368,0.043152844066870095,0.0,0.0007049642285759613,0.013641297200560398,0.0,0.017093342405546642,0.006075484953389519,0.04486500683841487,0.014163977301126672,0.01862086343623058,0.0,0.04378815479470996,0.0,0.0,0.0,0.008265148667330188,0.002031029644119979,0.0,0.027421876143757414,0.009916585598429678,0.02559616119442314,0.02040151783285044,0.0,0.04432994512161966,0.09912301323003987
LFQ intensity D4_2,0.0009189334516811343,0.06053795036036998,0.02574625550334044,0.0,0.013008558111147078,0.0,0.02055709410566807,0.0,0.021684155099730842,0.016094331985895955,0.0,0.1561102530992145,0.0,0.0016257809420638836,0.0,0.005246558794293846,0.12672044400205157,0.008667959635909767,0.0,0.04829940340435752,0.0,0.0,0.0,0.02980411643835227,0.0,0.015142534470205811,0.0,0.047718742397265056,0.0,0.005484327679420543,0.0148012432537189,0.0,0.013421231161720719,0.0,0.04195867227642804,0.006376212533198971,0.024611493915672064,0.0,0.04028594894645894,0.0,0.015912172021347138,0.0,0.0,0.0,0.0,0.04459899942221197,0.018555139638068523,0.023991873734890163,0.02232930514889183,0.0,0.039397364322357374,0.09039294414406711
LFQ intensity D4_3,0.0012102978492586026,0.05772992034935683,0.02430363224373987,0.0,0.013599514860294636,0.0,0.0,0.0,0.019920575713816734,0.009446654832039093,0.0,0.10116721485786846,0.06336763703121599,0.0,0.005033320226706213,0.022287635900782043,0.11347852139381259,0.0034278543576991465,0.0,0.04631092202326121,0.0012625869993763297,0.0,0.0,0.031629204128076266,0.0,0.0,0.0,0.04539632864063514,0.0,0.0,0.017510615987144568,0.0,0.01914560665392707,0.0,0.043428757072705035,0.011256645921987836,0.028008315697282713,0.0,0.04893189040098181,0.0,0.038123680172126174,0.0,0.0,0.0,0.0,0.042965354400006095,0.02542327135732179,0.012577769244066906,0.027887073369575886,0.0,0.050630319210123106,0.07453887910481179
LFQ intensity D4_4,0.0,0.05836495171993994,0.02637589341522085,0.0,0.011683211453501464,0.0,0.015414404034966588,0.0,0.016521455419133014,0.027460141594018973,0.0,0.12510310129978205,0.037593265625790705,0.0,0.0,0.02838551357273471,0.11942911440446301,0.0,0.0013540781237134133,0.042532337961252206,0.0,0.0,0.0,0.028950887846955545,0.0,0.006627698139248813,0.0,0.05239079032073587,0.0,0.004444917739522373,0.006202578398435267,0.0,0.007948420603527523,0.0,0.04406514881259207,0.010585302592414152,0.010886969809409211,0.0,0.04996418047608516,0.0,0.01921845874517547,0.011862202188432562,0.005096667055651706,0.0,0.0,0.04892482442199722,0.011197376173093953,0.02754309173932013,0.019910796122744063,0.0,0.04914977427253235,0.07481244591760983
LFQ intensity D4_5,0.0,0.06005759198239225,0.019078894384242817,0.0,0.011486816295590849,0.0,0.003197288451270692,0.0,0.018815048093591646,0.0051966357328800325,0.0,0.10308767473948209,0.06400808513626823,0.0,0.011128091536361852,0.028084699914547463,0.10965685488088393,0.007015238862842658,0.0,0.04106504117762481,0.0,0.0,0.0,0.028449492160941624,0.0,0.004114115187117901,0.0047086868720314186,0.058884310374828386,0.0,0.0,0.014738689569936654,0.0,0.018008165329847618,0.0,0.04440700293753578,0.015514199463307683,0.02419676849206728,0.0004026051268977519,0.038737435515535754,0.0,0.01319395030141513,0.009961439243238415,0.0019403808828462703,0.0,0.0,0.0411439925454836,0.01818552219063762,0.020416563132365947,0.02062603095560633,0.0,0.04789049859039073,0.09260218993998873
LFQ intensity D4_6,0.0,0.04256778921793773,0.016277205630354667,0.0,0.008761503466367076,0.0,0.0,0.0,0.009484782240765217,0.020860895894396363,0.0,0.11968202032188666,0.059735592244101854,0.0,0.0,0.02688117960204368,0.1221436922245887,0.010714180818803577,0.0012272534062822056,0.039380064505171425,0.007492202952600885,0.0,0.0,0.03201019459432432,0.0,0.0,0.00778460103566755,0.05457338707067036,0.0,0.0,0.005281611504422618,0.0,0.017935386407023596,0.0,0.045307340137781614,0.014949719655009713,0.019244854819578196,0.0,0.04106513260104264,0.0,0.04256764884792882,0.0,0.005392803626180765,0.0,0.0,0.04651395292064977,0.013690590903083912,0.02249721522655909,0.017161896522981133,0.0,0.05145714481763331,0.0773581567841625
LFQ intensity D4_7,0.0017143445793672332,0.05134087829376074,0.03371669611024407,0.0,0.005640903605410535,0.0,0.021820135126433524,0.0,0.023587637088782757,0.011260515697583713,0.0,0.13008192564924903,0.05789176414181247,0.0,0.010619898740519407,0.0,0.11624833378065666,0.0043337403557952466,0.0,0.027155156037671484,0.0,0.0,0.0,0.027897925369449086,0.0,0.0,0.004399744696901943,0.05855913843525417,0.0,0.0,0.010290472522257454,0.0,0.020340451855706026,0.004074810212574913,0.049345347047395884,0.015430056802454059,0.0,0.009760486874287311,0.04211076225213202,0.0,0.018554897264264198,0.0,0.0,0.0,0.0,0.05163596421826951,0.024807730537610907,0.019022062302875644,0.029388363178167377,0.0,0.06208685586875147,0.05688300135436107
LFQ intensity D4_8,0.0014421424343698832,0.04034768565534909,0.02956577117865665,0.0,0.0,0.0023533746952341646,0.005833595999227283,0.0,0.008731045691740578,0.09217615807738204,0.0,0.07366727585799843,0.0,0.02400087946430012,0.0,0.031243810347449583,0.14284018576369864,0.0,0.0012505226540310307,0.03800873265417646,0.0,0.0,0.0,0.02964395452708764,0.0,0.0018028980725746278,0.0,0.05437790765714631,0.0,0.0018632848854488564,0.0013392765361111823,0.0,0.00617824664295748,0.0,0.04346215480799993,0.017408695616785954,0.023729296727332275,0.008082686027107423,0.048397749240184994,0.0,0.0,0.010100827007737146,0.0,0.014044713003887864,0.0,0.04921298282563986,0.018760501806225505,0.024330186480740472,0.017945176732627535,0.0,0.04716814301323737,0.09069013791555366
LFQ intensity D4_9,0.0009441070407046217,0.057113934233022176,0.04788059344172795,0.0,0.0,0.0,0.005186925687510797,0.0,0.018795167996927358,0.07123379195799523,0.0,0.07165757256739502,0.0,0.03363467060287255,0.0,0.022613625714616493,0.1451395666031906,0.0,0.0011499875578852372,0.038898936823042594,0.0,0.0,0.0,0.02702729865351071,0.0,0.0,0.0,0.05122235008853728,0.0,0.0,0.018256979446372373,0.0,0.010519047361697374,0.004956806881018532,0.04357159610609722,0.015551591381986054,0.014913557981836781,0.004192649021967601,0.03270876509830756,0.0,0.03293802475770632,0.0,0.0,0.0037597312250004645,0.0,0.03065552597387331,0.02630512513198413,0.0201120811117434,0.02349204290620655,0.0,0.04689931648656923,0.07866863015869445
LFQ intensity D5_1,0.0008506395447968141,0.05626442261537309,0.03915234760066973,0.0,0.021417510120977347,0.0,0.0,0.0,0.00976434223189313,0.03435143451144614,0.0,0.09675327698722148,0.07061362225008498,0.0,0.0,0.025558539322590928,0.10931996710179201,0.015927900508688836,0.0,0.03825374095451868,0.0,0.0005400788172750366,0.0,0.028461442084620276,0.0,0.0,0.0,0.046878585827275686,0.0,0.0,0.017651727599267544,0.0,0.010889740457438991,0.0034386678493611967,0.04438193786824112,0.019735991813549764,0.011433699097584807,0.0,0.04098102931160438,0.0,0.052923773408356696,0.0,0.005235664046560483,0.0,0.0,0.010902648976589697,0.015268966191194487,0.019183964309032426,0.018814702219071566,0.0,0.04912045952057671,0.0859291768523459
LFQ intensity D5_10,0.0019340933181560935,0.05315739794964153,0.04608299601354842,0.0,0.010754146917083103,0.0032984123560311335,0.0,0.0,0.00768667739847556,0.058551074633031386,0.0,0.07641942958356661,0.020611487668557905,0.022102392793812334,0.0,0.025523733386748536,0.13588198520213485,0.02591805014181565,0.0,0.04273740088926882,0.008979016544389049,0.0022362081417340294,0.0,0.024868729496329962,0.0,0.0065500126615268195,0.0,0.048560054784890304,0.0,0.0,0.01792770278550341,0.0,0.01642288803368021,0.01551245445343756,0.039341362262750944,0.01951639375849399,0.0,0.0023227601451146656,0.045159271227904516,0.0,0.023770768242816022,0.0,0.009755275823967237,0.0,0.0,0.015354048928626953,0.006871831738153212,0.024798888408089866,0.023114583541015428,0.0,0.04964769854609609,0.06863077222360776
LFQ intensity D5_11,0.0038633974788607342,0.03875703341899562,0.026664420743715306,0.0,0.0,0.0016078987025150153,0.009277749083682242,0.0,0.009994388292236344,0.1127500603541075,0.0,0.07146248224577835,0.0,0.01769928116630666,0.0,0.028847890218281227,0.13725175032471595,0.03406519750057396,0.001292459979525899,0.04360190548605692,0.0,0.0033135277241024674,0.0,0.024794599823321252,0.0,0.0,0.0,0.053336770568334975,0.0,0.0,0.018573481294986396,0.0,0.0006049771722440937,0.0,0.04159223745858008,0.006376717500508755,0.008156303556699464,0.0,0.041297539975128195,0.0,0.04653074350068993,0.0,0.007118433918141779,0.00027511638312765466,0.0,0.031157845392028632,0.0,0.02457707181372922,0.023444204948669986,0.0,0.040974854005173186,0.09073965996918214
LFQ intensity D5_12,0.002837530660033935,0.0575644857856556,0.051457534497276886,0.0,0.022839988837475927,0.0,0.0,0.0,0.008925338675788971,0.09978709767370193,0.0,0.07718480265102921,0.0,0.0,0.003017800606086822,0.02637002217204065,0.11626689335736222,0.017981719275994835,0.0013097459486347655,0.03354889785421498,0.0,0.0019968917404554467,0.0,0.02876306473110654,0.0,0.0,0.0,0.05127294637958476,0.0,0.0,0.016878321587004443,0.0,0.003117132354612372,0.011266262259906677,0.04615497250739196,0.010623112777437826,0.0,0.0,0.05394442859319879,0.0,0.0,0.0,0.0057065806715987846,0.04308691905113814,0.0,0.012613438462842234,0.014905374860310105,0.03227851341392016,0.013588585578056377,0.0,0.05890387020819437,0.07580772682794408
LFQ intensity D5_2,3.6116695465322085e-06,0.05494010394289486,0.04758833294872031,0.0,0.0,0.0,0.008786850786630501,0.0,0.01089654652913132,0.053859238935708424,0.0,0.08075701514282395,0.049389439102120146,0.0,0.004511233295058123,0.030914151127191213,0.11170469111939588,0.021261197097076582,0.0,0.038860794852133146,0.0,0.0017140848895752063,0.0,0.02747382375199115,0.0,0.0,0.0,0.047826426814507564,0.0,0.0,0.019521942766558237,0.0,0.012244872273411233,0.0,0.04073030682944497,0.014644355859498056,0.009606494619907736,0.0038602920516410855,0.041713878803784174,0.0,0.04116962426710041,0.00407732318940228,0.005309718577743433,0.0,0.0,0.028152755518691223,0.0,0.022741394141469126,0.02164478103190912,0.0,0.04760848234035076,0.09648623572458313
LFQ intensity D5_3,0.0015029036019495513,0.05680664631941393,0.04240377656999496,0.0,0.014158556920025503,0.0,0.0,0.0,0.013591665035616554,0.06316531808347316,0.0,0.08918878466846733,0.04837621040704799,0.0,0.0011121005851471315,0.028293736293829565,0.11192627884747028,0.028041095432126444,0.0,0.03168267741232796,0.0,0.006196275294781826,0.0,0.023857094464560774,0.0,0.0,0.0,0.04609682721071355,0.0,0.0,0.018489754461804356,0.0,0.0,0.0,0.042778903341486166,0.013038084608065308,0.013170817427824092,0.0,0.03771751392631017,0.0,0.05013776426009503,0.0,0.0020684999213530972,0.0,0.0,0.030172224397010124,0.0,0.01853528653189528,0.019882969077344537,0.0,0.04920660981840971,0.09840162508145552
LFQ intensity D5_4,0.0020494976516259714,0.04873153356977801,0.04947445140411811,0.0,0.010474663131815564,0.0021516915142398203,0.005859616066532155,0.0,0.011281188974006947,0.05707826377556455,0.0,0.0851665644768269,0.05667227825379692,0.0,0.0,0.023389206203325793,0.11074444844153843,0.02665031090468969,0.0,0.03717470260980907,0.001393170523547311,0.002120909191937405,0.0,0.024138633965491204,0.0,0.0,0.0,0.0459049366573209,0.0,0.0,0.01744221144402202,0.0,0.03542846212645418,0.005356779683066745,0.04228128032803225,0.016481558974432604,0.0,0.0,0.046272141299709905,0.0,0.04673711096880789,0.0,0.004716112023091662,0.0,0.0,0.0196519359250216,0.006578091458168072,0.023660385894085326,0.020543144214277966,0.0,0.04932814703865298,0.06506657130621203
LFQ intensity D5_5,0.0035934653972673424,0.05326631747074114,0.026112873026126953,0.0,0.021247653175360138,0.0,0.008897528210072742,0.0,0.010816950685972163,0.023370253020672076,0.0,0.10280650651402753,0.06845916817909702,0.0,0.008472045451353057,0.01964652141583942,0.10524549250216926,0.013754477578877896,0.001273537083643904,0.03654330685534943,0.0,0.00038462514524764896,0.0,0.026072350203408867,0.0,0.0,0.0,0.05308123970720654,0.0,0.0,0.014519666428790413,0.0,0.008129301241270885,0.005296599669447981,0.045413796643614716,0.011260673226980952,0.0,0.0,0.04297327364333418,0.0,0.07419697974412325,0.0,0.004755891457722406,0.0,0.0,0.03192154348925066,0.016391116295264813,0.04031580745045756,0.006131168305689106,0.0,0.046696065408753415,0.06895380537286647
LFQ intensity D5_6,0.0017823895708073004,0.058088335231133804,0.04642296264188551,0.0,0.02331172473715477,0.0,0.0,0.0,0.007628060027420261,0.07781226868028615,0.0,0.08956322490304149,0.008647271992695582,0.0,0.0,0.025852350531721368,0.1127708232404124,0.02550728998877005,0.0,0.048219601741188736,0.0,0.0,0.0,0.027525360279285677,0.0,0.014006472432078311,0.00046193780679335423,0.045806632911953096,0.006797165252527513,0.0,0.017041045627436545,0.0,0.01647346477163251,0.0012422211049749289,0.04418096304594752,0.017198846955563816,0.012025519707145235,0.0,0.0474571972558068,0.0,0.0,0.0,0.0020624638099801494,0.0,0.0,0.02799858875343528,0.008991709036109151,0.030920727162608828,0.011074775097488878,0.0,0.05515840059390897,0.08797020510880599
LFQ intensity D5_7,0.0015759410211859078,0.06041384813393814,0.047157587470492396,0.0,0.010721887119440034,0.0,0.01044329021620936,0.0,0.013195306887992177,0.0370649346678959,0.0,0.08860994610358397,0.04779062962713617,0.0,0.00508838738305454,0.029474885324738152,0.1193346657026379,0.013451240201130454,0.0,0.042679351864765465,0.0,0.002439402609609687,0.0,0.029598405456398354,0.0,0.019241502730692802,0.0,0.04852636305185153,0.0,0.0,0.018637269524761562,0.0,0.0,0.0,0.04401893769613673,0.01862267545260533,0.010682599912065374,0.0,0.046125386776651386,0.0,0.0,0.0,0.005236707655990903,0.0,0.0,0.0194087072290555,0.014899918211799711,0.022085061335906295,0.02499015865536085,0.0,0.041943204589657744,0.10654179738725568
LFQ intensity D5_8,0.002449085254058418,0.05948492903112403,0.01506577752134116,0.0,0.0065609603400573575,0.0,0.004189292559051859,0.0,0.009068479820724477,0.0733478387063387,0.0,0.08330622417979458,0.02018308994728935,0.0,0.004634566461804508,0.033295502360809116,0.11413185095702942,0.024097637389632245,0.0,0.039656603136546245,0.0,0.002382499851336406,0.0,0.030547665026722744,0.0,0.0,0.0,0.05315884093819428,0.0,0.0,0.01632916652539931,0.0,0.008389004952343106,0.0,0.03753341758403817,0.015144510586955522,0.01906198167044359,0.0019572966207229703,0.04887860291003549,0.0,0.05212958941761699,0.0,0.006603986314912476,0.0,0.0,0.02787565830240235,0.005342016924213727,0.018644049858578576,0.028562585652534285,0.0,0.04056511438629724,0.09742217481165134
LFQ intensity D5_9,0.0015596847223549256,0.054061862356726054,0.04942656215493009,0.0,0.023205213742628916,0.0,0.0070186489254469705,0.0,0.010653107425139063,0.0517290858805104,0.0,0.10395954866468834,0.0,0.027018014786914193,0.0,0.027572125140427072,0.14324004533704657,0.024004990277180286,0.0,0.04176842770920855,0.0,0.003763046195403376,0.0,0.02898597014247402,0.0,0.0,0.0,0.04698085502515185,0.0,0.0,0.02278626597106069,0.0,0.012148119356912566,0.014072028708752878,0.044633274161557455,0.015855964727423972,0.0,0.0,0.045496407405532305,0.0,0.0,0.008352661322887046,0.005030087875778343,0.0,0.0,0.02124790549756284,0.0060333550510900166,0.027091258255760368,0.014956412427302192,0.0,0.04296056657384598,0.07438850417830263
LFQ intensity D6_1,0.0020500547913610183,0.0552527817029943,0.04970689912552465,0.0,0.009884705796022722,0.002067343168350623,0.009289078769870894,0.0,0.009967875927340723,0.10837484981236613,0.0,0.07583044677427173,0.0,0.0,0.003877095110020576,0.026404922606772203,0.1165591860701415,0.024488187489520728,0.0,0.037015231250356766,0.0,0.0004766582196975908,0.0,0.028005438887991424,0.0,0.0,0.0,0.04804515369945522,0.003847227334088466,0.0,0.023960482146468055,0.0,0.011031964032314923,0.006534719888961157,0.041385119800753864,0.020149016570508105,0.0,0.0,0.049536251234914924,0.0,0.0,0.0,0.006533928979049463,0.03760872785986053,0.0,0.014157278682491012,0.006587662410937314,0.028758949207098504,0.021078446096940505,0.0,0.04478681811445579,0.07674749843909866
LFQ intensity D6_10,0.0007931446499087022,0.056684020759945365,0.05100926126619795,0.0,0.023045070805619246,0.0,0.0025908899209949633,0.0,0.011567926232676478,0.10564523330057361,0.0,0.06574465415325431,0.0,0.0,0.0035091420478337047,0.023527542626318267,0.11562485449736803,0.020535196633574247,0.00125439168680232,0.03665999233824354,0.0,0.0,0.0,0.025186152929624034,0.0,0.0,0.0,0.048554434809896255,0.001801719087350668,0.0,0.015784527140045048,0.0,0.013246594310063703,0.0058943641362952225,0.04820014208363525,0.02377324213060592,0.0,0.0,0.03237218171504667,0.0,0.047528133405628704,0.0,0.007089367956441874,0.0,0.0,0.0248535391859027,0.013689805188519203,0.022277157980604256,0.01918532334168299,0.0,0.05287120838107621,0.07950078529827038
LFQ intensity D6_11,0.003970361661889788,0.03938161751573304,0.04199419440262324,0.0,0.0,0.002800699783539019,0.0,0.0,0.009513819227890208,0.05007687167602796,0.0,0.09039086663816008,0.026079210250375948,0.016844853189956335,0.0,0.029115798711412514,0.1365378066038868,0.02317080782603156,0.0,0.03874406517655603,0.0,0.002340940426933854,0.0,0.027295599091806975,0.0,0.0,0.0,0.05246758717349684,0.0,0.0,0.016917177516224065,0.0,0.013026871757684083,0.0,0.043217171823872594,0.016513059070804036,0.0008498241203244231,0.0,0.05030498501651786,0.0,0.05695338914753122,0.0,0.007693855007555317,0.0,0.0,0.018663171555709988,0.006278478352986801,0.02491681985799139,0.021663893272953372,0.0,0.04913634766377699,0.08313985647974775
LFQ intensity D6_12,0.0,0.05173754944983765,0.0461366128580666,0.0,0.007030407076859443,0.0,0.0,0.0,0.009197314034202103,0.10869199873377162,0.0,0.0738600376476216,0.0,0.01373573987142216,0.0,0.01938885631932523,0.13807743179265572,0.025142829508253566,0.0,0.02628760195702791,0.0015429573045835357,0.002572682828712714,0.0,0.0281319899686762,0.0,0.0,0.0,0.04361974880785008,0.01167334471413224,0.0,0.02557511706709516,0.0,0.0,0.011745629088773073,0.050652882059471396,0.02481579023778592,0.0,0.0,0.04132880423364496,0.0,0.0,0.0,0.007456884753508956,0.038380312934020104,0.0,0.013125688982668172,0.012956819129404551,0.03181440585292694,0.001317967940536191,0.0,0.06266822137828411,0.07133437346888198
LFQ intensity D6_2,0.0,0.040965680634134534,0.03453853808497078,0.0,0.0,0.012664648283510107,0.006078267140201068,0.0,0.009724096398778371,0.07796111205085174,0.0,0.09236657959164377,0.011848196496875466,0.0,0.0,0.02492785515443137,0.12773172341079989,0.03047743660202084,0.0,0.0426845719924815,0.0,0.00428523031671074,0.0,0.028683615097211724,0.0,0.0,0.0,0.060380346121002605,0.0,0.0,0.026823449145716577,0.0,0.014135924533088127,0.0,0.04907571104659167,0.015632053877434198,0.0009003901962456355,0.0,0.04466374638268731,0.0,0.0,0.0,0.010629750902630047,0.0,0.0,0.04240557069777009,0.003048420729058843,0.028193944085389583,0.021546398292544004,0.0,0.053237062216949384,0.08438968051827007
